class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
main\java\org\apache\hadoop\hbase\executor\EventHandler.java,169,73,20,4,15,2,39,25,64,67,44,111,461.9684164,1.613915057,23.13124847,4312.324996,13.30964505,15,1,9,9,20,29,main\java\org\apache\hadoop\hbase\executor\EventHandler.java,12,14,132,10.606061,,,1,8.333333,41.509434,72.023811,59,0.44697,1,0.757576,11,4,110,3.636364,,,7,63.636364,8.747856,45.535713,53,0.481818,0,0,1,0,0,,0,0,1,100,38.421955,100,0,,0,,12,2.058319,0.001993,1,11,0.171527,1.886792,0.106061,66,0.017762,2.511904,-1.292597,-0.250103,83797,209262,0.695729,0.278598,45.809082,112.445129,0.07844,0.192543,12.130953,0.003575,0.017227,10.458333,0.871528,0.11573,0.05196,0.144672,1,1,0,1,0,2,0,1,0
main\java\org\apache\hadoop\hbase\util\Writables.java,128,64,35,3,12,1,110,65,175,201,114,315,1515.187267,3.829919999,28.68511553,8312.514424,25.65590872,12,1,0,9,20,21,main\java\org\apache\hadoop\hbase\util\Writables.java,20,40,380,10.526316,,,2,10,44.939964,41.653419,170,0.447368,15,3.947368,18,22,306,7.189542,,,5,27.777779,38.593483,44.29134,142,0.464052,0,0,2,0,2,0,,,2,100,20.240137,97.52066,1,0.5,0,0,20,3.430532,0.003322,2,18,0.343053,3.087479,0.105263,190,0.046074,6.515809,-19.589876,-3.790419,83031,209071,0.702147,0.278853,52.602306,175.216583,0.090072,0.300028,519.74585,0.153179,0.068962,17.325001,0.86625,0.067446,0.027383,0.140622,1,0,0,0,0,1,0,0,0
main\java\org\apache\hadoop\hbase\master\HMaster.java,964,633,382,8,122,3,607,670,1277,1789,1042,2831,14937.5473,8.639874839,293.3438215,123597.0762,381.4724574,122,2,3,81,959,1493,main\java\org\apache\hadoop\hbase\master\HMaster.java,68,298,4556,6.540825,,,5,7.352941,70.325897,22.478069,2129,0.467296,2088.416748,45.838821,15,28,210,13.333333,,,1,6.666667,26.243568,48.88179,91,0.433333,16.5,7.857143,54,196,2862,6.848358,,,5,9.259259,69.639793,26.692965,1333,0.465758,46.5,1.624738,68,11.663808,0.011296,54,15,9.262436,2.572899,0.065408,2278,0.113751,16.086803,-36.081589,-6.981378,83397,208505,0.699066,0.27961,119.35836,144.871414,0.204381,0.248067,20539.35742,6.053344,2.511189,61.753624,0.908141,0.035385,0.089161,0.433178,6,8,22,4,1,14,22,5,0
main\java\org\apache\hadoop\hbase\executor\ExecutorService.java,234,142,77,15,31,2,115,133,248,295,189,484,2337.186633,3.518332025,44.90136812,12148.72838,37.49607525,31,1,0,12,27,40,main\java\org\apache\hadoop\hbase\executor\ExecutorService.java,10,16,90,17.777779,,,1,10,48.542023,57.637474,37,0.411111,8,8.888889,8,7,56,12.5,,,3,37.5,24.699829,56.470589,24.5,0.4375,0,0,2,1,2,50,,,1,50,38.593483,95.338982,0.5,0.25,0,0,10,1.715266,0.001661,2,8,0.343053,1.372213,0.177778,45,0.025158,3.557947,-1.628643,-0.315124,83755,209257,0.696078,0.278605,46.642426,116.761955,0.079867,0.199935,47.552746,0.014015,0.024736,8,0.8,0.138287,0.048161,0.147091,1,1,0,2,0,2,0,2,0
main\java\org\apache\hadoop\hbase\master\AssignmentManager.java,1832,1159,763,13,170,3,702,993,1695,2994,1908,4902,27648.15665,7.968511145,324.4064737,270412.8925,834.607693,170,2,0,63,372,753,main\java\org\apache\hadoop\hbase\master\AssignmentManager.java,34,132,1122,11.764706,,,1,2.941176,63.464836,33.333332,495,0.441176,207.71666,18.513071,14,11,182,6.043956,,,4,28.571428,18.010292,43.933056,85.5,0.46978,47,25.824175,24,67,552,12.137681,,,2,8.333333,62.092625,39.219936,242.5,0.439312,56.650002,10.262681,34,5.831904,0.005648,24,14,4.116638,2.401372,0.117647,561,0.062756,8.875027,28.307013,5.477086,83606,208835,0.697318,0.279168,79.431725,125.45488,0.136013,0.21482,3178.192627,0.936674,0.538363,28.697369,0.84404,0.064907,0.056282,0.413491,9,11,37,3,0,20,37,3,0
main\java\org\apache\hadoop\hbase\regionserver\wal\WALEdit.java,119,95,57,7,24,3,86,77,163,256,165,421,2145.841256,2.878916384,41.8418138,20742.91797,64.02135176,24,1,0,15,46,18,main\java\org\apache\hadoop\hbase\regionserver\wal\WALEdit.java,19,49,342,14.327485,,,1,5.263158,50.77187,45.679012,146.5,0.428363,13.583333,3.971735,16,22,240,9.166667,,,1,6.25,19.210978,37.837837,109,0.454167,0,0,3,3,6,50,,,1,33.333332,44.082333,73.01136,1.5,0.25,0,0,19,3.259005,0.003156,3,16,0.51458,2.744425,0.143275,171,0.043634,6.170716,5.722285,1.107197,83689,209234,0.696627,0.278635,45.397514,127.071556,0.077735,0.217588,17.810583,0.005249,0.117349,15.184211,0.799169,0.09016,0.062049,0.255484,2,0,0,0,0,2,0,0,0
main\java\org\apache\hadoop\hbase\util\ClassSize.java,260,130,84,17,23,6,67,84,151,279,182,461,2638.371425,1.924768397,28.92405243,33132.81811,102.2617843,23,1,0,8,16,9,main\java\org\apache\hadoop\hbase\util\ClassSize.java,9,9,72,12.5,,,3,33.333332,49.399658,65.011284,31.5,0.4375,3,4.166667,8,5,56,8.928572,,,4,50,24.699829,65.753426,25.5,0.455357,0,0,1,0,0,,0,0,1,100,38.421955,100,0,,0,,9,1.543739,0.001495,1,8,0.171527,1.372213,0.125,36,0.022033,3.115889,-1.332651,-0.257853,83075,209263,0.701775,0.278597,45.759087,165.733261,0.078355,0.28379,818.924255,0.241353,0.75512,7.5,0.833333,0.141108,0.018728,0.115704,0,0,0,1,0,0,0,1,0
main\java\org\apache\hadoop\hbase\HServerAddress.java,160,110,63,4,26,1,113,109,222,278,171,449,2052.329967,2.95766154,38.85739584,8596.186281,26.53143914,26,1,0,10,24,25,main\java\org\apache\hadoop\hbase\HServerAddress.java,35,80,1190,6.722689,,,2,5.714286,58.319038,36.093418,555,0.466387,0,0,35,80,1190,6.722689,,,2,5.714286,58.319038,36.093418,555,0.466387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6.00343,0.005814,0,35,0,6.00343,0.067227,595,0.055795,7.89054,0.053814,0.010412,80490,340472,0.724314,0.171233,1,208.833008,0.001712,0.357591,0,0,0.982968,31.700001,0.905714,0.048014,0.050328,0.247437,1,0,2,0,0,1,2,0,0
main\java\org\apache\hadoop\hbase\client\Delete.java,324,173,109,5,37,3,219,197,416,609,365,974,4907.378434,11.01693245,82.95378734,39494.95565,121.8980113,37,1,0,16,73,177,main\java\org\apache\hadoop\hbase\client\Delete.java,27,83,702,11.823361,,,1,3.703704,66.209259,35.674675,309.5,0.440883,16.333334,2.326686,24,31,552,5.615942,,,5,20.833334,49.399658,39.344261,260.5,0.47192,0,0,3,2,6,33.333332,,,2,66.666664,43.910805,73.14286,2,0.333333,0,0,27,4.631218,0.004485,3,24,0.51458,4.116638,0.118234,351,0.070849,10.01959,7.026278,1.359505,83285,209232,0.700006,0.278638,45.664181,161.404694,0.078192,0.276378,43.201157,0.012732,0.28277,22.629629,0.838134,0.057037,0.049278,0.196645,1,0,0,0,1,1,0,1,0
main\java\org\apache\hadoop\hbase\client\Get.java,413,246,156,7,54,4,235,201,436,745,419,1164,6268.604791,24.35322511,100.5230065,70160.99825,216.5462909,54,1,0,24,57,318,main\java\org\apache\hadoop\hbase\client\Get.java,41,154,1640,9.390244,,,1,2.439024,66.723839,29.402872,743,0.453049,67.949997,4.143293,36,79,1260,6.269841,,,2,5.555555,52.487137,32.622601,590.5,0.468651,0,0,5,3,20,15,,,3,60,46.483704,70.38961,8.5,0.425,0,0,41,7.03259,0.006811,5,36,0.857633,6.174957,0.093902,820,0.094498,13.364035,-5.979515,-1.156968,83008,209074,0.702342,0.278849,53.552307,185.500015,0.091699,0.317637,689.395203,0.203178,0.524375,35.634148,0.869126,0.046792,0.088069,0.286962,1,0,1,0,1,1,1,1,0
main\java\org\apache\hadoop\hbase\client\HBaseAdmin.java,1137,590,317,15,130,6,811,716,1527,1848,1176,3024,15705.62128,19.06937958,336.5350269,124898.5879,385.4894688,130,1,0,40,269,2147,main\java\org\apache\hadoop\hbase\client\HBaseAdmin.java,56,241,3080,7.824676,,,2,3.571429,73.241852,24.056337,1419.5,0.460877,403.75,13.108767,39,41,1482,2.766532,,,8,20.512821,43.224701,34.951458,720.5,0.486167,28.666666,1.934323,18,35,306,11.437908,,,3,16.666666,67.40995,33.967155,135.5,0.44281,22.533333,7.363834,56,9.605489,0.009302,18,39,3.087479,6.689537,0.078247,1540,0.114808,16.236261,-2.672049,-0.517011,83111,208817,0.701472,0.279192,75.758446,180.2332,0.129723,0.308618,2308.202637,0.680272,1.546037,49.307018,0.880482,0.038645,0.104582,0.339054,3,4,13,9,1,7,13,10,0
main\java\org\apache\hadoop\hbase\filter\PrefixFilter.java,43,33,17,4,10,1,49,26,75,89,45,134,608.4335725,2.097988697,27.91273205,6808.90086,21.01512611,10,2,0,4,28,10,main\java\org\apache\hadoop\hbase\filter\PrefixFilter.java,10,8,90,8.888889,,,2,20,46.483704,67.245659,41,0.455556,1,1.111111,9,0,72,0,,,9,100,13.722127,46.242775,36,0.5,0,0,1,0,0,,0,0,1,100,39.451115,100,0,,0,,10,1.715266,0.001661,1,9,0.171527,1.543739,0.088889,45,0.022788,3.222675,2.907264,0.562523,335225,208839,0.173913,0.279162,39.778893,10,0.068115,0.017123,0.333333,0.000098,0.044519,8.8,0.88,0.120885,0.039992,0.077212,1,0,0,0,2,1,0,2,0
main\java\org\apache\hadoop\hbase\filter\WhileMatchFilter.java,65,54,28,4,14,1,64,50,114,129,87,216,927.7380613,3.381577208,30.29388502,5770.837365,17.81122643,14,2,0,11,25,18,main\java\org\apache\hadoop\hbase\filter\WhileMatchFilter.java,5,0,20,0,,,5,100,7.718697,54.878048,10,0.5,0,0,5,0,20,0,,,5,100,7.718697,54.878048,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.857633,0.000831,0,5,0,0.857633,0,10,0.006914,0.97781,-0.000075,-0.000015,337557,340472,0.172712,0.171233,1,6,0.001712,0.010274,0,0,0.00401,5,1,0.2,0,0,1,0,0,0,0,1,0,0,0
main\java\org\apache\hadoop\hbase\thrift\generated\AlreadyExists.java,289,219,121,6,47,4,190,130,320,434,237,671,3025.794887,3.554428278,113.1944455,26560.85989,81.97796262,47,3,0,10,57,198,main\java\org\apache\hadoop\hbase\thrift\generated\AlreadyExists.java,2,1,2,50,,,1,50,2.058319,70.588234,0.5,0.25,0,0,1,0,0,,0,0,1,100,1.02916,100,0,,0,,1,0,0,,0,0,1,100,1.886792,100,0,,0,,2,0.343053,0.000332,1,1,0.171527,0.171527,0.5,1,0.000039,0.005584,1.000185,0.193524,339889,339889,0.171527,0.171527,2,2,0.003425,0.003425,0,0,0,1,0.5,0.637798,0.003244,0.128788,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\thrift\generated\Hbase.java,31271,23975,14638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,main\java\org\apache\hadoop\hbase\thrift\generated\Hbase.java,1,0,0,,0,0,1,100,1.02916,100,0,,0,,1,0,0,,0,0,1,100,1.02916,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.171527,0.000166,0,1,0,0.171527,,0,0.000002,0.000328,-0.00008,-0.000015,339889,340472,0.171527,0.171233,1,2,0.001712,0.003425,0,0,0,1,1,1,1,0,0,0,2,0,0,0,2,0,0
main\java\org\apache\hadoop\hbase\thrift\generated\IOError.java,289,219,121,6,47,4,190,130,320,434,237,671,3025.794887,11.68884455,88.16169453,16997.66808,52.46193852,47,3,0,10,57,198,main\java\org\apache\hadoop\hbase\thrift\generated\IOError.java,2,1,2,50,,,1,50,2.058319,70.588234,0.5,0.25,0,0,1,0,0,,0,0,1,100,1.02916,100,0,,0,,1,0,0,,0,0,1,100,1.886792,100,0,,0,,2,0.343053,0.000332,1,1,0.171527,0.171527,0.5,1,0.000039,0.005584,1.000291,0.193545,339889,339889,0.171527,0.171527,2,2,0.003425,0.003425,0,0,0,1,0.5,0.637798,0.003244,0.128788,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\thrift\generated\IllegalArgument.java,289,219,121,6,47,4,190,130,320,434,237,671,3025.794887,5.1333005,97.85738644,20903.09642,64.51572968,47,3,0,10,57,198,main\java\org\apache\hadoop\hbase\thrift\generated\IllegalArgument.java,2,1,2,50,,,1,50,2.915952,80.952377,0.5,0.25,0,0,1,0,0,,0,0,1,100,1.715266,100,0,,0,,1,0,0,,0,0,1,100,1.886792,100,0,,0,,2,0.343053,0.000332,1,1,0.171527,0.171527,0.5,1,0.000793,0.112144,0.999854,0.19346,339889,339889,0.171527,0.171527,2,2,0.003425,0.003425,0,0,0,1,0.5,0.600021,0.00005,0.095455,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\thrift\generated\TRegionInfo.java,636,526,348,17,127,4,282,271,553,1268,651,1919,9566.001542,5.153177236,189.5977101,127595.6449,393.8137187,127,1,0,14,54,713,main\java\org\apache\hadoop\hbase\thrift\generated\TRegionInfo.java,1,0,0,,0,0,1,100,1.886792,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.886792,100,0,,0,,1,0.171527,0.000166,1,0,0.171527,0,,0,0.000037,0.005257,1.000123,0.193513,340472,339889,0.171233,0.171527,2,1,0.003425,0.001712,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\thrift\ThriftUtilities.java,114,67,43,4,13,2,95,109,204,288,204,492,2570.610524,0.885875639,43.42261135,18721.14101,57.78129941,13,1,0,17,96,15,main\java\org\apache\hadoop\hbase\thrift\ThriftUtilities.java,10,14,90,15.555555,,,2,20,47.855919,53.244274,38,0.422222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,90,15.555555,,,2,20,47.855919,53.244274,38,0.422222,0,0,10,1.715266,0.001661,10,0,1.715266,0,0.155556,45,0.025141,3.555489,1.825541,0.353221,340472,206110,0.171233,0.282859,60.441051,1,0.103495,0.001712,0,0,2.227932,7.85,0.785,0.164123,0.055663,0.244026,0,0,1,0,0,0,1,0,0
test\java\org\apache\hadoop\hbase\util\TestBytes.java,179,151,113,4,22,1,123,155,278,540,394,934,4724.144048,0.486362371,214.1784128,144530.6312,446.082195,22,2,0,9,54,55,test\java\org\apache\hadoop\hbase\util\TestBytes.java,1,0,0,,0,0,1,100,39.451115,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,39.451115,100,0,,0,,1,0.171527,0.000166,1,0,0.171527,0,,0,0.009434,1.334159,2.907379,0.562545,340472,208839,0.171233,0.279162,39.778893,1,0.068115,0.001712,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
test\java\org\apache\hadoop\hbase\util\TestPairEquals.java,49,30,25,1,1,0,13,28,41,216,124,340,1821.567682,0.013175464,75.8986534,138254.5341,426.711525,1,1,0,4,15,0,test\java\org\apache\hadoop\hbase\util\TestPairEquals.java,1,0,0,,0,0,1,100,2.401372,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,2.401372,100,0,,0,,1,0.171527,0.000166,1,0,0.171527,0,,0,0.001065,0.150643,0.997427,0.192991,340472,339889,0.171233,0.171527,2,1,0.003425,0.001712,0,0,0,1,1,1,1,0,0,0,2,0,0,0,2,0,0
main\java\org\apache\hadoop\hbase\util\Pair.java,115,75,36,9,21,5,60,36,96,150,90,240,1163.104496,1.983118507,38.63758398,20359.49464,62.83794642,21,1,0,5,18,28,main\java\org\apache\hadoop\hbase\util\Pair.java,14,22,182,12.087913,,,2,14.285714,50.25729,48.752079,80,0.43956,0,0,14,22,182,12.087913,,,2,14.285714,50.25729,48.752079,80,0.43956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.401372,0.002326,0,14,0,2.401372,0.120879,91,0.035433,5.010967,-0.002762,-0.000534,81831,340472,0.712444,0.171233,1,179.566589,0.001712,0.307477,0,0,0.378123,12.107142,0.864796,0.087915,0.00588,0.1052,1,0,2,0,0,1,2,0,0
main\java\org\apache\hadoop\hbase\zookeeper\RegionServerTracker.java,60,42,21,3,9,2,31,39,70,77,60,137,633.920755,0.601052446,16.80661399,4025.332773,12.42386658,9,2,0,9,76,8,main\java\org\apache\hadoop\hbase\zookeeper\RegionServerTracker.java,7,18,42,42.857143,,,1,14.285714,43.910805,62.745098,12,0.285714,0.666667,1.587302,1,0,0,,0,0,1,100,11.663808,100,0,,0,,6,14,30,46.666668,,,1,16.666666,40.994854,70.294121,8,0.266667,0,0,7,1.200686,0.001163,6,1,1.02916,0.171527,0.428571,21,0.018107,2.560737,-0.941772,-0.182222,83836,208956,0.695405,0.279006,62.662445,105.938171,0.107299,0.181401,2.431108,0.000716,0.02211,4.428571,0.632653,0.200185,0.012818,0.176562,1,0,1,0,0,1,1,0,0
main\java\org\apache\hadoop\hbase\master\ServerManager.java,629,370,235,8,73,3,346,424,770,1111,718,1829,10009.08358,3.798170337,163.4411655,98897.57778,305.2394376,73,1,0,40,175,256,main\java\org\apache\hadoop\hbase\master\ServerManager.java,21,44,420,10.476191,,,3,14.285714,49.74271,47.154472,188,0.447619,70.833336,16.86508,6,5,30,16.666666,,,2,33.333332,15.265866,61.379311,12.5,0.416667,2.5,8.333333,16,23,240,9.583333,,,5,31.25,48.027443,55.555557,108.5,0.452083,20.833334,8.680555,21,3.602058,0.003488,16,6,2.744425,1.02916,0.104762,210,0.031828,4.501122,-1.388695,-0.268697,83780,208854,0.69587,0.279142,74.41507,112.845306,0.127423,0.193228,2508.626953,0.739341,1.094216,17.795454,0.847403,0.082518,0.054986,0.264727,1,1,7,0,0,2,7,0,0
main\java\org\apache\hadoop\hbase\master\ActiveMasterManager.java,145,94,58,7,19,2,66,78,144,223,129,352,1815.018783,2.575382098,25.64323924,14066.32544,43.41458469,19,2,0,11,48,6,main\java\org\apache\hadoop\hbase\master\ActiveMasterManager.java,26,81,650,12.461538,,,1,3.846154,52.658661,38.910011,284.5,0.437692,33.349998,5.130769,23,46,506,9.090909,,,1,4.347826,36.535164,40.648853,230,0.454545,16.533333,3.267457,5,9,20,45,,,1,20,40.823326,72.560974,5.5,0.275,1.166667,5.833333,26,4.459691,0.004319,5,23,0.857633,3.945112,0.124615,325,0.043589,6.164483,-0.240439,-0.046522,83089,209070,0.701657,0.278854,55.061829,169.7332,0.094284,0.290639,213.596893,0.062951,0.170094,21.357143,0.821429,0.078827,0.097235,0.330056,2,0,1,1,0,2,1,1,0
main\java\org\apache\hadoop\hbase\io\hfile\HFile.java,1857,1171,765,27,38,5,91,223,314,747,555,1302,9494.680336,2.471525389,52.26474054,201469.946,621.820821,38,1,0,29,118,36,main\java\org\apache\hadoop\hbase\io\hfile\HFile.java,24,66,552,11.956522,,,2,8.333333,68.782158,40.464176,243,0.440217,86.166664,15.609903,14,2,182,1.098901,,,12,85.714287,14.06518,53.594772,90,0.494505,0,0,10,18,90,20,,,2,20,66.552315,46.300716,36,0.4,0,0,24,4.116638,0.003987,10,14,1.715266,2.401372,0.119565,276,0.054396,7.692771,-28.59861,-5.533506,83601,208743,0.69736,0.279291,75.990845,126.56443,0.130121,0.21672,917.653076,0.27045,0.758836,20.3125,0.846354,0.076437,0.079649,0.279582,1,0,2,1,0,1,2,1,0
main\java\org\apache\hadoop\hbase\rest\ResourceBase.java,8,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,2,13,0,main\java\org\apache\hadoop\hbase\rest\ResourceBase.java,11,31,110,28.181818,,,1,9.090909,8.747856,36.170212,39.5,0.359091,0.333333,0.30303,10,22,90,24.444445,,,1,10,8.061749,38.211384,34,0.377778,0,0,1,0,0,,0,0,1,100,3.087479,100,0,,0,,11,1.886792,0.001827,1,10,0.171527,1.715266,0.281818,55,0.007318,1.034878,-16.435432,-3.18007,332316,208525,0.175435,0.279583,48.737621,12.666666,0.083455,0.021689,11.666781,0.003438,0.019789,7.272727,0.661157,0.192322,0.046731,0.415851,1,0,0,0,0,1,0,0,0
main\java\org\apache\hadoop\hbase\rest\RESTServlet.java,63,36,13,2,10,1,22,13,35,31,20,51,210.6940429,0.498742867,8.020215789,845.094802,2.60831729,10,1,0,3,21,23,main\java\org\apache\hadoop\hbase\rest\RESTServlet.java,18,49,306,16.013071,,,1,5.555555,28.473413,52.698414,128.5,0.419935,22.783333,7.445534,15,33,210,15.714286,,,3,20,12.178388,37.967915,88.5,0.421429,0,0,3,1,6,16.666666,,,2,66.666664,20.411663,92.96875,2.5,0.416667,0,0,18,3.087479,0.00299,3,15,0.51458,2.572899,0.160131,153,0.016695,2.360981,-17.610994,-3.407527,84540,208881,0.689614,0.279106,61.907265,89.680916,0.106006,0.153563,2248.917236,0.662799,0.153445,14.111111,0.783951,0.111676,0.02046,0.39733,1,1,0,0,0,2,0,0,0
main\java\org\apache\hadoop\hbase\UnknownRowLockException.java,15,8,3,1,2,0,5,3,8,6,4,10,30,0.655049482,1.52660223,45.79806691,0.141352058,2,5,0,1,44,1,main\java\org\apache\hadoop\hbase\UnknownRowLockException.java,2,1,2,50,,,1,50,15.780446,94.84536,0.5,0.25,0,0,1,0,0,,0,0,1,100,15.094339,100,0,,0,,1,0,0,,0,0,1,100,1.543739,100,0,,0,,2,0.343053,0.000332,1,1,0.171527,0.171527,0.5,1,0.00463,0.654851,1.007527,0.194945,83298,339889,0.699897,0.171527,2,104.104813,0.003425,0.178262,0,0,0,1.25,0.625,0.564167,0.006404,0.06105,1,0,0,0,0,1,0,0,0
main\java\org\apache\hadoop\hbase\ClusterStatus.java,194,121,66,4,30,1,116,92,208,311,201,512,2454.179718,1.822980564,63.00577462,20941.79511,64.63517009,30,2,0,13,96,98,main\java\org\apache\hadoop\hbase\ClusterStatus.java,9,13,72,18.055555,,,1,11.111111,26.758148,60.465115,29.5,0.409722,9.833333,13.657408,6,3,30,10,,,3,50,23.327616,72.340424,13.5,0.45,0,0,3,3,6,50,,,1,33.333332,8.747856,72.85714,1.5,0.25,0,0,9,1.543739,0.001495,3,6,0.51458,1.02916,0.180556,36,0.014213,2.01006,35.156738,6.80243,83517,209054,0.698061,0.278875,56.705307,128.923843,0.097098,0.22076,664.133972,0.195733,0.110715,6.555555,0.728395,0.147788,0.005758,0.149668,1,0,0,0,0,1,0,0,0
main\java\org\apache\hadoop\hbase\HServerLoad.java,457,231,117,4,35,1,179,123,302,354,226,580,2478.57501,3.764332446,101.544979,16517.21503,50.97905874,35,1,0,13,43,213,main\java\org\apache\hadoop\hbase\HServerLoad.java,10,15,90,16.666666,,,2,20,24.871355,61.702129,37.5,0.416667,9,10,9,15,72,20.833334,,,1,11.111111,24.699829,61.802574,28.5,0.395833,0,0,1,0,0,,0,0,1,100,0.343053,100,0,,0,,10,1.715266,0.001661,1,9,0.171527,1.543739,0.166667,45,0.012417,1.756057,1.051862,0.203523,81130,339889,0.7186,0.171527,2,132.633286,0.003425,0.227112,390.080261,0.114964,0.190924,7.45,0.745,0.142918,0.014624,0.185799,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\util\MD5Hash.java,34,16,9,2,3,1,26,22,48,53,35,88,421.156612,0.353886293,11.47323829,2601.073436,8.028004431,3,1,0,5,13,1,main\java\org\apache\hadoop\hbase\util\MD5Hash.java,3,3,6,50,,,1,33.333332,43.396225,78.086418,1.5,0.25,0.5,8.333333,2,1,2,50,,,1,50,16.466553,96,0.5,0.25,0,0,1,0,0,,0,0,1,100,38.421955,100,0,,0,,3,0.51458,0.000498,1,2,0.171527,0.343053,0.5,3,0.014718,2.08141,-1.358576,-0.262869,83134,209264,0.701277,0.278595,45.675751,153.666672,0.078212,0.263128,8.339902,0.002458,0.008057,1.833333,0.611111,0.4052,0.020126,0.096554,1,0,0,0,0,1,0,0,0
main\java\org\apache\hadoop\hbase\util\FSUtils.java,614,357,227,10,78,5,358,424,782,1112,782,1894,10430.38024,3.506879377,222.2380082,164887.3335,508.9115231,78,1,0,28,52,232,main\java\org\apache\hadoop\hbase\util\FSUtils.java,28,93,756,12.301587,,,3,10.714286,59.176674,34.294235,331.5,0.438492,131.194443,17.353762,22,33,462,7.142857,,,6,27.272728,39.965694,43.551403,214.5,0.464286,47.333332,10.24531,7,8,42,19.047619,,,2,28.571428,51.801029,55.412846,17,0.404762,5,11.904762,28,4.802744,0.004651,7,22,1.200686,3.773585,0.123016,378,0.06273,8.87134,-26.78717,-5.183013,83318,208627,0.699729,0.279446,87.170265,157.638077,0.149264,0.269928,4506.442383,1.328135,0.983525,23.431034,0.836823,0.065709,0.073826,0.280758,1,4,9,1,0,5,9,1,0
main\java\org\apache\hadoop\hbase\util\FileSystemVersionException.java,14,9,3,1,2,0,5,3,8,6,4,10,30,0.5169925,1.934264036,58.02792109,0.179098522,2,4,0,1,41,1,main\java\org\apache\hadoop\hbase\util\FileSystemVersionException.java,1,0,0,,0,0,1,100,4.802744,100,0,,0,,1,0,0,,0,0,1,100,4.802744,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.171527,0.000166,0,1,0,0.171527,,0,0.001886,0.266696,-0.001605,-0.00031,83178,340472,0.700907,0.171233,1,112.188217,0.001712,0.192103,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
main\java\org\apache\hadoop\hbase\security\User.java,227,163,86,3,14,1,56,55,111,111,86,197,879.2456477,2.07024986,19.3133882,3643.827187,11.24638021,14,1,2,11,26,43,main\java\org\apache\hadoop\hbase\security\User.java,8,14,56,25,,,2,25,49.571182,58.620689,21,0.375,9,16.071428,5,2,20,10,,,3,60,19.897083,73.885353,9,0.45,0,0,3,3,6,50,,,1,33.333332,43.396225,75.297623,1.5,0.25,0,0,8,1.372213,0.001329,3,5,0.51458,0.857633,0.25,28,0.026343,3.725508,-19.811096,-3.833222,83463,208894,0.698513,0.279089,61.841789,133.288116,0.105893,0.228233,237.417664,0.069972,0.076058,5.625,0.703125,0.153213,0.011972,0.100394,1,0,4,0,0,1,4,0,0
