class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
main\java\org\apache\hadoop\hbase\filter\BitComparator.java,68,47,22,7,12,2,55,31,86,121,72,193,928.281693,0.810708642,32.48830769,13958.73153,43.08250473,12,2,0,6,26,5,main\java\org\apache\hadoop\hbase\filter\BitComparator.java,2,0,2,0,,,2,100,2.716688,100,1,0.5,1,50,1,0,0,,0,0,1,100,0.129366,,0,,0,,1,0,0,,0,0,1,100,2.587322,100,0,,0,,2,0.258732,0.000231,1,1,0.129366,0.129366,0,1,0.0006,0.084783,-0.006697,-0.005689,597529,372174,0.129366,0.207699,42.907566,2,0.055436,0.002584,295,0.049434,0.248678,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\ColumnCountGetFilter.java,53,40,16,2,10,0,54,42,96,79,54,133,582.1310087,0.851652462,32.41581502,4096.063533,12.6421714,10,2,0,8,28,23,main\java\org\apache\hadoop\hbase\filter\ColumnCountGetFilter.java,3,1,6,16.666666,,,2,66.666664,8.150064,71.590912,2.5,0.416667,1,16.666666,2,0,2,0,,,2,100,7.891333,93.846153,1,0.5,0,0,1,0,0,,0,0,1,100,2.97542,100,0,,0,,3,0.388098,0.000347,1,2,0.129366,0.258732,0.166667,3,0.003008,0.425356,0.963976,0.818841,596756,372049,0.129534,0.207768,48.224953,3,0.062306,0.003876,2,0.000335,0.001529,2.5,0.833333,0.354789,0.000875,0.031433,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\ColumnPrefixFilter.java,67,58,33,5,14,2,80,67,147,199,122,321,1476.949742,1.444230428,57.42251534,18755.50248,57.88735333,14,2,0,9,59,15,main\java\org\apache\hadoop\hbase\filter\ColumnPrefixFilter.java,6,7,30,23.333334,,,1,16.666666,46.701164,68.113205,11.5,0.383333,4.5,15,3,0,6,0,,,3,100,3.880983,69.767441,3,0.5,0,0,3,3,6,50,,,1,33.333332,46.701164,74.127312,1.5,0.25,0,0,6,0.776197,0.000694,3,3,0.388098,0.388098,0.233333,15,0.01538,2.175098,0.042619,0.036202,595983,371766,0.129702,0.207926,56.570255,4,0.073088,0.005168,14.562971,0.00244,0.002522,4.5,0.75,0.192554,0.008264,0.071028,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\ColumnRangeFilter.java,161,106,66,6,23,1,86,89,175,338,196,534,2667.863432,0.709904351,74.39753492,41729.59159,128.7950358,23,2,0,9,64,41,main\java\org\apache\hadoop\hbase\filter\ColumnRangeFilter.java,5,6,20,30,,,1,20,46.701164,69.961243,7,0.35,2.5,12.5,2,0,2,0,,,2,100,3.622251,96.551727,1,0.5,0,0,3,3,6,50,,,1,33.333332,46.701164,74.127312,1.5,0.25,0,0,5,0.646831,0.000578,3,2,0.388098,0.258732,0.3,10,0.014077,1.990751,0.04259,0.036178,596756,371766,0.129534,0.207926,56.570255,3,0.073088,0.003876,12.414161,0.00208,0.00191,3.5,0.7,0.230443,0.005066,0.071271,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\CompareFilter.java,115,82,45,8,17,2,79,79,158,191,130,321,1694.915779,1.181265723,26.12174252,10924.16621,33.71656239,17,2,5,15,54,19,main\java\org\apache\hadoop\hbase\filter\CompareFilter.java,16,31,240,12.916667,,,1,6.25,29.107374,52.083332,104.5,0.435417,20.666666,8.611111,14,17,182,9.340659,,,3,21.428572,28.589909,55.667507,82.5,0.453297,9,4.945055,3,1,6,16.666666,,,2,66.666664,5.821475,77.586205,2.5,0.416667,1,16.666666,16,2.069858,0.00185,3,14,0.388098,1.811126,0.129167,120,0.016305,2.305806,0.311008,0.264183,110127,372590,0.701917,0.207467,54.528568,190.890106,0.07045,0.246628,4527.482422,0.758682,0.071225,12.676471,0.792279,0.106311,0.072863,0.24524,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\DependentColumnFilter.java,196,126,65,4,28,2,115,108,223,392,236,628,3145.834486,1.615814115,78.18987541,47765.81176,147.4253449,28,3,0,17,87,127,main\java\org\apache\hadoop\hbase\filter\DependentColumnFilter.java,7,13,42,30.952381,,,1,14.285714,47.089264,65.942032,14.5,0.345238,4,9.523809,2,0,2,0,,,2,100,3.751617,100,1,0.5,0,0,5,8,20,40,,,1,20,47.089264,69.598473,6,0.3,0,0,7,0.905563,0.000809,5,2,0.646831,0.258732,0.309524,21,0.015082,2.132969,1.343881,1.141549,596756,371762,0.129534,0.207929,57.820255,3,0.074703,0.003876,12.235193,0.00205,0.009791,4.5,0.642857,0.188505,0.00307,0.146953,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\FirstKeyOnlyFilter.java,28,22,8,2,7,1,33,25,58,46,31,77,313.5323376,0.383599598,44.9642979,2918.170818,9.006700056,7,2,0,6,24,14,main\java\org\apache\hadoop\hbase\filter\FirstKeyOnlyFilter.java,4,0,12,0,,,4,100,6.209573,64.864868,6,0.5,0,0,4,0,12,0,,,4,100,6.209573,64.864868,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.517464,0.000463,0,4,0,0.517464,0,6,0.003898,0.551251,0.000004,0.000003,595210,598302,0.12987,0.129199,1,5,0.001292,0.00646,0,0,0.002722,4,1,0.25,0,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\InclusiveStopFilter.java,52,41,20,4,11,2,62,41,103,110,60,170,777.8767125,1.280561363,32.95551524,6456.156662,19.92640945,11,2,0,6,32,17,main\java\org\apache\hadoop\hbase\filter\InclusiveStopFilter.java,7,7,42,16.666666,,,1,14.285714,44.113842,77.853882,17.5,0.416667,4,9.523809,5,0,20,0,,,5,100,7.373868,58.163265,10,0.5,0,0,2,1,2,50,,,1,50,42.173351,95.882355,0.5,0.25,0,0,7,0.905563,0.000809,2,5,0.258732,0.646831,0.166667,21,0.01322,1.869582,-0.314458,-0.267114,594437,371822,0.130039,0.207895,54.195229,6,0.07002,0.007752,17.9,0.003,0.00452,5.571428,0.795918,0.187555,0.053101,0.119036,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\KeyOnlyFilter.java,25,20,8,1,6,0,46,29,75,60,38,98,392.7452891,1.33937206,25.15771442,2375.596207,7.332087059,6,2,0,6,36,9,main\java\org\apache\hadoop\hbase\filter\KeyOnlyFilter.java,3,2,6,33.333332,,,1,33.333332,21.604139,81.067963,2,0.333333,0,0,2,0,2,0,,,2,100,5.30401,69.491524,1,0.5,0,0,1,0,0,,0,0,1,100,19.016817,100,0,,0,,3,0.388098,0.000347,1,2,0.129366,0.258732,0.333333,3,0.00738,1.043706,0.357119,0.303352,596756,371829,0.129534,0.207891,51.498817,3,0.066536,0.003876,0,0,0.000074,2,0.666667,0.351965,0.001445,0.027162,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\QualifierFilter.java,37,25,11,3,6,2,33,34,67,71,52,123,567.2255778,1.169401257,21.42984785,5198.914073,16.04603109,6,3,0,6,73,6,main\java\org\apache\hadoop\hbase\filter\QualifierFilter.java,6,5,30,16.666666,,,1,16.666666,23.415266,66.058395,12.5,0.416667,4.5,15,3,0,6,0,,,3,100,6.468305,54.945053,3,0.5,0,0,3,1,6,16.666666,,,2,66.666664,20.56921,86.885246,2.5,0.416667,0,0,6,0.776197,0.000694,3,3,0.388098,0.388098,0.166667,15,0.009916,1.402369,1.658238,1.408577,595983,371772,0.129702,0.207923,55.486912,4,0.071689,0.005168,0.902778,0.000151,0.005261,4.75,0.791667,0.185091,0.001245,0.053233,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\RandomRowFilter.java,84,53,19,3,14,1,58,33,91,82,46,128,528.9715068,1.420091683,33.83519122,3722.277516,11.48851085,14,2,0,7,27,34,main\java\org\apache\hadoop\hbase\filter\RandomRowFilter.java,1,0,0,,0,0,1,100,0.258732,100,0,,0,,1,0,0,,0,0,1,100,0.258732,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.129366,0.000116,0,1,0,0.129366,,0,0.000208,0.029414,0.000028,0.000024,597529,598302,0.129366,0.129199,1,2,0.001292,0.002584,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\RowFilter.java,53,37,15,2,9,1,44,35,79,82,52,134,593.0730411,1.41412044,29.90365162,5185.222983,16.00377464,9,3,0,6,56,15,main\java\org\apache\hadoop\hbase\filter\RowFilter.java,8,2,56,3.571429,,,6,75,9.055628,42.944786,27,0.482143,10.5,18.75,6,0,30,0,,,6,100,7.761966,47.244095,15,0.5,0,0,2,1,2,50,,,1,50,2.846054,61.111111,0.5,0.25,0,0,8,1.034929,0.000925,2,6,0.258732,0.776197,0.035714,28,0.00833,1.178041,1.301268,1.105351,593664,372108,0.130208,0.207735,46.430187,7,0.059987,0.009044,8.402778,0.001408,0.006739,7.625,0.953125,0.131461,0.001,0.024988,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\SingleColumnValueExcludeFilter.java,71,34,17,3,8,2,44,41,85,108,72,180,819.1354028,0.845340217,22.31753656,5242.999114,16.18209603,8,3,0,5,82,10,main\java\org\apache\hadoop\hbase\filter\SingleColumnValueExcludeFilter.java,5,5,20,25,,,1,20,20.56921,79.899498,7.5,0.375,3,15,1,0,0,,0,0,1,100,0.258732,100,0,,0,,4,4,12,33.333332,,,1,25,20.56921,80.710663,4,0.333333,0,0,5,0.646831,0.000578,4,1,0.517464,0.129366,0.25,10,0.006062,0.857299,2.516877,2.13794,597529,370998,0.129366,0.208357,56.653584,2,0.073196,0.002584,13,0.002178,0.005229,3.4,0.68,0.290502,0.034921,0.189089,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\SingleColumnValueFilter.java,246,147,92,7,35,2,131,139,270,442,263,705,3693.567151,2.935700401,51.25531392,33809.88852,104.3515078,35,2,1,19,77,107,main\java\org\apache\hadoop\hbase\filter\SingleColumnValueFilter.java,14,38,182,20.879122,,,1,7.142857,70.633896,50.555557,72,0.395604,19.166666,10.531136,6,0,30,0,,,6,100,10.349289,59.701492,15,0.5,0,0,8,17,56,30.357143,,,1,12.5,68.822769,56.236786,19.5,0.348214,0,0,14,1.811126,0.001619,8,6,1.034929,0.776197,0.208791,91,0.029687,4.198342,-0.142789,-0.121291,592892,371534,0.130378,0.208056,66.928253,7.5,0.086471,0.00969,299.753784,0.050231,0.152294,10.035714,0.716837,0.10987,0.012989,0.229787,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\ValueFilter.java,34,22,9,2,5,1,30,32,62,64,48,112,501.9633599,0.957087235,19.84197942,4334.299155,13.37746653,5,3,0,6,64,6,main\java\org\apache\hadoop\hbase\filter\ValueFilter.java,5,3,20,15,,,2,40,22.768435,72.427986,8.5,0.425,4,20,2,0,2,0,,,2,100,5.174644,66.666664,1,0.5,0,0,3,1,6,16.666666,,,2,66.666664,20.56921,86.885246,2.5,0.416667,0,0,5,0.646831,0.000578,3,2,0.388098,0.258732,0.15,10,0.007999,1.131266,1.65829,1.40862,596756,371772,0.129534,0.207923,55.486912,3,0.071689,0.003876,0.777778,0.00013,0.004935,4.1,0.82,0.215566,0.000775,0.03786,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\WritableByteArrayComparable.java,37,22,5,1,6,0,36,19,55,40,26,66,250.1466348,1.600076841,12.45399045,813.1441167,2.509704064,6,1,6,5,21,5,main\java\org\apache\hadoop\hbase\filter\WritableByteArrayComparable.java,20,43,380,11.315789,,,2,10,53.557568,56.634747,168.5,0.443421,7.333333,1.929825,19,33,342,9.649123,,,2,10.526316,28.460543,53.140095,154.5,0.451754,0,0,1,0,0,,0,0,1,100,41.009056,100,0,,0,,20,2.587322,0.002313,1,19,0.129366,2.457956,0.113158,190,0.023186,3.279032,-1.016861,-0.863764,110091,372653,0.702146,0.207432,49.373802,195.779388,0.06379,0.252945,1020.826111,0.171063,0.635238,16.975,0.84875,0.090674,0.060609,0.29129,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\regionserver\RegionOpeningState.java,8,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,19,1,main\java\org\apache\hadoop\hbase\regionserver\RegionOpeningState.java,2,0,2,0,,,2,100,18.369987,94.039734,1,0.5,0,0,2,0,2,0,,,2,100,18.369987,94.039734,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.258732,0.000231,0,2,0,0.258732,0,1,0.004429,0.626387,-0.005148,-0.004373,109909,598302,0.703309,0.129199,1,153.870102,0.001292,0.198799,0,0,0.00239,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\io\HbaseMapWritable.java,76,50,16,1,14,0,38,25,63,48,34,82,303.3857901,1.776092269,16.59791978,1074.944571,3.317730156,14,1,1,5,25,43,main\java\org\apache\hadoop\hbase\io\HbaseMapWritable.java,5,4,20,20,,,1,20,53.428204,91.169975,8,0.4,0,0,4,0,12,0,,,4,100,4.527814,63.636364,6,0.5,0,0,1,0,0,,0,0,1,100,51.487709,100,0,,0,,5,0.646831,0.000578,1,4,0.129366,0.517464,0.2,10,0.012231,1.729732,-1.836192,-1.559738,111744,372360,0.69176,0.207595,58.927097,109.544022,0.076133,0.14153,0,0,0.000789,4,0.8,0.227069,0.014884,0.059419,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\util\Base64.java,1525,789,577,13,98,5,406,421,827,1663,1049,2712,15043.77131,4.756724428,233.4416852,233555.9518,720.8517031,98,1,0,29,41,201,main\java\org\apache\hadoop\hbase\util\Base64.java,15,6,210,2.857143,,,10,66.666664,55.498058,88.63636,102,0.485714,9.5,4.523809,14,2,182,1.098901,,,12,85.714287,8.020699,72.093025,90,0.494505,0,0,1,0,0,,0,0,1,100,51.487709,100,0,,0,,15,1.940492,0.001735,1,14,0.129366,1.811126,0.028571,105,0.013028,1.842483,-1.829531,-1.55408,111048,372362,0.696095,0.207594,58.885433,134.426636,0.076079,0.173678,1573.323975,0.263646,0.922595,14.433333,0.962222,0.074821,0.008034,0.053975,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\client\Client.java,411,191,107,4,33,2,265,304,569,643,514,1157,5636.1744,10.81943321,117.5799319,37002.14105,114.204139,33,1,0,9,38,256,main\java\org\apache\hadoop\hbase\rest\client\Client.java,18,39,306,12.745098,,,1,5.555555,56.662354,69.745224,133.5,0.436274,7,2.287582,15,3,210,1.428571,,,12,80,8.27943,31.527094,103.5,0.492857,0,0,3,0,6,0,,,3,100,52.263908,95.058823,3,0.5,0,0,18,2.32859,0.002081,3,15,0.388098,1.940492,0.127451,153,0.023501,3.323581,0.176256,0.149719,586707,370048,0.131752,0.208892,61.052101,16,0.078879,0.020672,8.913889,0.001494,0.05846,13.972222,0.776235,0.100689,0.044177,0.307132,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\client\Cluster.java,69,34,17,1,7,0,41,35,76,72,61,133,540.1790537,1.773783386,16.5132618,1775.053293,5.478559545,7,1,0,5,18,18,main\java\org\apache\hadoop\hbase\rest\client\Cluster.java,14,13,182,7.142857,,,1,7.142857,7.891333,31.770834,84.5,0.464286,0,0,14,13,182,7.142857,,,1,7.142857,7.891333,31.770834,84.5,0.464286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.811126,0.001619,0,14,0,1.811126,0.071429,91,0.012686,1.794039,0.000016,0.000014,585936,598302,0.131926,0.129199,1,16,0.001292,0.020672,0,0,0.014366,12.142857,0.867347,0.097552,0.053841,0.133948,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\client\Response.java,99,48,17,3,14,2,66,27,93,93,46,139,530.8960048,1.709165338,32.81717822,2238.862987,6.910070946,14,1,0,1,23,51,main\java\org\apache\hadoop\hbase\rest\client\Response.java,13,12,156,7.692307,,,1,7.692307,8.020699,32.978722,72,0.461538,0,0,13,12,156,7.692307,,,1,7.692307,8.020699,32.978722,72,0.461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.681759,0.001503,0,13,0,1.681759,0.076923,78,0.01201,1.698509,0.000002,0.000002,585937,598302,0.131925,0.129199,1,15.5,0.001292,0.020026,0,0,0.011668,11.153846,0.857988,0.103089,0.045062,0.129196,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\io\hfile\KeySampler.java,32,29,17,1,3,0,37,44,81,116,79,195,941.8033734,0.433734829,35.97611264,11369.84049,35.09210027,3,1,0,3,14,2,test\java\org\apache\hadoop\hbase\io\hfile\KeySampler.java,2,1,2,50,,,1,50,0.905563,77.777779,0.5,0.25,0,0,2,1,2,50,,,1,50,0.905563,77.777779,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.258732,0.000231,0,2,0,0.258732,0.5,1,0.000327,0.046241,-0.00004,-0.000034,596756,598302,0.129534,0.129199,1,3,0.001292,0.003876,0,0,0,1,0.5,0.889031,0.051433,0.321429,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\io\hfile\RandomDistribution.java,240,133,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,test\java\org\apache\hadoop\hbase\io\hfile\RandomDistribution.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000005,0.000004,598302,598302,0.129199,0.129199,1,1,0.001292,0.001292,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\StorageClusterStatusResource.java,60,53,35,6,7,3,18,70,88,150,116,266,1718.208811,0.160120691,6.245289054,10730.71068,33.1194774,7,2,0,13,144,1,main\java\org\apache\hadoop\hbase\rest\StorageClusterStatusResource.java,19,52,342,15.204679,,,2,10.526316,60.413971,62.516735,145,0.423977,44.833332,13.109161,10,4,90,4.444445,,,7,70,6.209573,42.477875,43,0.477778,0,0,9,8,72,11.111111,,,2,22.222221,57.826649,70.50473,32,0.444444,0,0,19,2.457956,0.002197,9,10,1.164295,1.293661,0.152047,171,0.020552,2.906444,-0.34704,-0.29479,585170,365849,0.132098,0.211289,85.888016,14.166666,0.110966,0.018303,770.430603,0.129103,0.257695,14.736842,0.775623,0.101405,0.02814,0.360215,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\model\StorageClusterStatusModel.java,532,311,152,9,34,3,118,178,296,493,398,891,4908.45921,3.065893767,61.226003,41499.29861,128.084255,34,1,0,18,99,105,main\java\org\apache\hadoop\hbase\rest\model\StorageClusterStatusModel.java,5,2,20,10,,,3,60,43.46701,96.551727,9,0.45,4,20,3,0,6,0,,,3,100,3.622251,96.551727,3,0.5,0,0,2,0,2,0,,,2,100,41.267788,100,1,0.5,0,0,5,0.646831,0.000578,2,3,0.258732,0.388098,0.1,10,0.009212,1.302809,0.743332,0.631417,582868,370340,0.13262,0.208727,51.040474,11.166665,0.065944,0.014427,24.9,0.004173,0.244299,4.4,0.88,0.247669,0.038773,0.096496,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\ResourceBase.java,8,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,13,0,main\java\org\apache\hadoop\hbase\rest\ResourceBase.java,12,34,132,25.757576,,,1,8.333333,6.98577,34.838711,49,0.371212,0.333333,0.252525,11,24,110,21.818182,,,1,9.090909,6.597672,37.5,43,0.390909,0,0,1,0,0,,0,0,1,100,2.457956,100,0,,0,,12,1.552393,0.001388,1,11,0.129366,1.423027,0.257576,66,0.005849,0.827232,-1.934734,-1.643443,584397,369433,0.132273,0.20924,54.572277,15.166666,0.070507,0.019595,0.625,0.000105,0.015489,8.041666,0.670139,0.176666,0.054953,0.409835,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\RESTServlet.java,63,36,13,2,10,1,22,13,35,31,20,51,210.6940429,0.498742867,8.020215789,845.094802,2.60831729,10,1,0,3,22,23,main\java\org\apache\hadoop\hbase\rest\RESTServlet.java,19,65,342,19.005848,,,2,10.526316,57.179817,70.720001,138.5,0.404971,16.916666,4.946394,16,35,240,14.583333,,,4,25,9.96119,38.308456,102.5,0.427083,0,0,3,1,6,16.666666,,,2,66.666664,52.005177,94.811317,2.5,0.416667,0,0,19,2.457956,0.002197,3,16,0.388098,2.069858,0.190058,171,0.017961,2.54003,-2.984377,-2.535054,571267,369909,0.135313,0.20897,67.020706,26.333334,0.08659,0.034022,556.034302,0.093176,0.084144,14.210526,0.747922,0.11391,0.029306,0.439835,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\metrics\RESTMetrics.java,56,34,16,2,7,1,23,30,53,56,41,97,422.7357796,2.646337488,11.27277091,1931.138113,5.960302819,7,1,0,4,26,10,main\java\org\apache\hadoop\hbase\rest\metrics\RESTMetrics.java,15,27,210,12.857142,,,2,13.333333,9.831824,40.211639,91.5,0.435714,44,20.952381,11,23,110,20.90909,,,1,9.090909,6.98577,36.486488,43.5,0.395455,0,0,4,4,12,33.333332,,,1,25,2.97542,56.097561,4,0.333333,0,0,15,1.940492,0.001735,4,11,0.517464,1.423027,0.128571,105,0.006526,0.922931,0.596665,0.506832,570513,370450,0.135492,0.208665,76.694054,22.166672,0.099088,0.028639,2305.557617,0.386348,0.111997,12.3,0.82,0.111184,0.027077,0.268899,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\NotServingRegionException.java,23,11,4,1,3,0,14,7,21,17,9,26,89.20703549,1.212935811,4.868950904,257.5635028,0.794949083,3,4,0,2,44,3,main\java\org\apache\hadoop\hbase\NotServingRegionException.java,8,12,56,21.428572,,,1,12.5,56.791721,57.763157,22,0.392857,0.5,0.892857,7,6,42,14.285714,,,2,28.571428,34.928848,60.948082,18,0.428571,0,0,1,0,0,,0,0,1,100,41.009056,100,0,,0,,8,1.034929,0.000925,1,7,0.129366,0.905563,0.214286,28,0.024619,3.481673,-1.339981,-1.138236,110107,372653,0.702044,0.207432,49.373802,193.636597,0.06379,0.250176,0.5,0.000084,0.011344,5.875,0.734375,0.142391,0.00385,0.065211,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\RegionException.java,17,9,3,1,2,0,5,3,8,6,4,10,30,0.9509775,1.051549589,31.54648768,0.097365703,2,4,3,1,41,1,main\java\org\apache\hadoop\hbase\RegionException.java,4,2,12,16.666666,,,2,50,11.642949,90,5,0.416667,0,0,4,2,12,16.666666,,,2,50,11.642949,90,5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.517464,0.000463,0,4,0,0.517464,0.166667,6,0.003511,0.496584,-0.102717,-0.087252,107499,598302,0.719076,0.129199,1,163.250931,0.001292,0.210919,0,0,0.010312,3,0.75,0.318861,0.040419,0.114216,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\TableExistsException.java,15,8,3,1,2,0,5,3,8,6,4,10,30,0.655049482,1.52660223,45.79806691,0.141352058,2,4,0,1,41,1,main\java\org\apache\hadoop\hbase\TableExistsException.java,9,2,72,2.777778,,,7,77.777779,8.408797,61.904762,35,0.486111,0,0,9,2,72,2.777778,,,7,77.777779,8.408797,61.904762,35,0.486111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.164295,0.001041,0,9,0,1.164295,0.027778,36,0.007704,1.089512,-0.026139,-0.022204,108938,598302,0.709578,0.129199,1,200.699524,0.001292,0.259302,0,0,0.0057,8.611111,0.95679,0.118047,0.001037,0.030152,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\TableNotFoundException.java,13,9,3,1,2,0,5,3,8,6,4,10,30,1.603523878,0.62362651,18.70879531,0.057743195,2,5,0,1,43,1,main\java\org\apache\hadoop\hbase\TableNotFoundException.java,10,12,90,13.333333,,,1,10,23.156532,62.807018,39,0.433333,6.5,7.222222,9,11,72,15.277778,,,1,11.111111,23.027166,63.345196,30.5,0.423611,0,0,1,0,0,,0,0,1,100,0.517464,100,0,,0,,10,1.293661,0.001156,1,9,0.129366,1.164295,0.133333,45,0.011866,1.678125,0.843131,0.716191,109430,597529,0.706388,0.129366,2,181.98645,0.002584,0.235125,237.796173,0.039848,0.023281,8.45,0.845,0.128596,0.015921,0.124044,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\regionserver\wal\FailedLogCloseException.java,17,9,3,1,2,0,5,3,8,6,4,10,30,0.5169925,1.934264036,58.02792109,0.179098522,2,4,0,1,41,1,main\java\org\apache\hadoop\hbase\regionserver\wal\FailedLogCloseException.java,3,2,6,33.333332,,,1,33.333332,8.538163,79.518074,2,0.333333,0,0,3,2,6,33.333332,,,1,33.333332,8.538163,79.518074,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.388098,0.000347,0,3,0,0.388098,0.333333,3,0.004496,0.635895,-0.003076,-0.002613,109972,598302,0.702906,0.129199,1,150.00119,0.001292,0.1938,0,0,0.000056,2,0.666667,0.380683,0.00814,0.066308,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\util\Addressing.java,49,24,12,2,6,1,48,33,81,72,50,122,544.5462119,1.40997589,12.05636593,1824.681622,5.6317334,6,1,0,4,15,3,main\java\org\apache\hadoop\hbase\util\Addressing.java,5,3,20,15,,,2,40,20.310478,80.927834,8.5,0.425,0,0,5,3,20,15,,,2,40,20.310478,80.927834,8.5,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.646831,0.000578,0,5,0,0.646831,0.15,10,0.006354,0.898575,-0.389066,-0.330489,108662,598302,0.71138,0.129199,1,190.20134,0.001292,0.245738,0,0,0.014737,3.8,0.76,0.220713,0.003786,0.048932,0,1,0,0,0,1,0,0,0
