class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
test\java\org\apache\hadoop\hbase\thrift\TestThriftServer.java,359,183,161,3,12,1,98,224,322,897,757,1654,9200.309443,1.244275964,75.46427887,98110.58917,302.8104604,12,4,0,14,671,21,test\java\org\apache\hadoop\hbase\thrift\TestThriftServer.java,6,4,30,13.333333,,,3,50,43.121151,78.066917,13,0.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,30,13.333333,,,3,50,43.121151,78.066917,13,0.433333,0,0,6,1.232033,0.001294,6,0,1.232033,0,0.133333,15,0.015414,2.179858,6,17.093603,237656,155850,0.204918,0.31248,51.176224,1,0.104869,0.002049,0,0,1.672008,4.75,0.791667,0.260534,0.03868,0.228535,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\thrift\ThriftServer.java,786,645,424,10,12,3,50,126,176,354,268,622,4259.628376,0.273048607,49.8669754,133624.5116,412.4213321,12,1,0,13,21,3,main\java\org\apache\hadoop\hbase\thrift\ThriftServer.java,2,0,2,0,,,2,100,10.47228,98.07692,1,0.5,1,50,1,0,0,,0,0,1,100,1.232033,100,0,,0,,1,0,0,,0,0,1,100,9.445585,100,0,,0,,2,0.410678,0.000431,1,1,0.205339,0.205339,0,1,0.003551,0.502148,1,2.848934,237169,158023,0.205339,0.308183,34.842052,2,0.071398,0.004098,2.5,0.001056,0.020685,2,1,0.5,0,0,0,1,0,0,0,1,0,0,0
test\java\org\apache\hadoop\hbase\mapreduce\TestImportTsv.java,35,32,21,3,5,1,34,64,98,142,121,263,1372.840627,0.396163784,25.03249267,13233.68321,40.84470125,5,1,0,8,30,3,test\java\org\apache\hadoop\hbase\mapreduce\TestImportTsv.java,2,0,2,0,,,2,100,41.478439,96.190475,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,41.478439,96.190475,1,0.5,0,0,2,0.410678,0.000431,2,0,0.410678,0,0,1,0.011465,1.621419,2,5.697868,237656,157976,0.204918,0.308275,38.873432,1,0.079659,0.002049,0,0,0.007027,2,1,0.5,0,0,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\mapreduce\ImportTsv.java,304,231,149,7,11,2,58,106,164,236,189,425,2468.071646,0.226777416,42.42491599,34644.13618,106.9263462,11,1,0,15,107,2,main\java\org\apache\hadoop\hbase\mapreduce\ImportTsv.java,17,35,272,12.867647,,,2,11.764706,33.880905,49.848942,118.5,0.435662,30,11.029411,14,9,182,4.945055,,,5,35.714287,9.034907,41.904762,86.5,0.475275,17,9.340659,5,8,20,40,,,1,20,33.264889,62.790699,6,0.3,2.5,12.5,17,3.49076,0.003665,5,14,1.026694,2.874743,0.128676,136,0.027628,3.907161,5,14.244669,64200,158310,0.758567,0.307624,48.985756,116.019196,0.100381,0.237744,2415.268311,1.02047,0.091235,13.131579,0.772446,0.135668,0.169567,0.352009,0,0,1,1,0,0,1,1,0
test\java\org\apache\hadoop\hbase\TestMultiParallelPut.java,81,70,53,7,12,2,33,63,96,175,138,313,1854.307794,0.200807949,20.31435984,16852.86235,52.01500725,12,5,0,17,565,5,test\java\org\apache\hadoop\hbase\TestMultiParallelPut.java,15,39,210,18.571428,,,1,6.666667,63.039013,32.180294,85.5,0.407143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,210,18.571428,,,1,6.666667,63.039013,32.180294,85.5,0.407143,0,0,15,3.080082,0.003234,15,0,3.080082,0,0.185714,105,0.06705,9.48232,15,42.734009,237656,156175,0.204918,0.31183,68.349976,1,0.140061,0.002049,0,0,0.110386,10.599999,0.706667,0.085939,0.003495,0.132689,0,1,1,0,0,1,1,0,0
test\java\org\apache\hadoop\hbase\MultiRegionTable.java,88,67,48,4,8,2,53,54,107,127,93,220,1024.604234,1.195906404,28.39689216,8566.963502,26.44124538,8,4,3,10,512,9,test\java\org\apache\hadoop\hbase\MultiRegionTable.java,9,19,72,26.388889,,,1,11.111111,48.870636,48.870636,26.5,0.368056,10,13.888889,3,0,6,0,,,3,100,4.517454,61.111111,3,0.5,0,0,6,12,30,40,,,1,16.666666,48.049282,51.884701,9,0.3,0,0,9,1.848049,0.00194,6,3,1.232033,0.616016,0.263889,36,0.038732,5.477473,6,17.093603,223584,156685,0.217815,0.310815,61.233341,12.833329,0.125478,0.026298,192.566666,0.081361,0.01137,5.666667,0.62963,0.140239,0.010493,0.117131,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\TableNotFoundException.java,13,9,3,1,2,0,5,3,8,6,4,10,30,1.26845826,0.788358617,23.65075852,0.072996168,2,5,0,1,43,1,main\java\org\apache\hadoop\hbase\TableNotFoundException.java,5,0,20,0,,,5,100,8.418891,71.929825,10,0.5,4,20,4,0,12,0,,,4,100,7.802875,71.698112,6,0.5,0,0,1,0,0,,0,0,1,100,0.821355,100,0,,0,,5,1.026694,0.001078,1,4,0.205339,0.821355,0,10,0.005635,0.796849,1,2.848934,63965,237169,0.761354,0.205339,2,93.96904,0.004098,0.19256,4.333333,0.001831,0.024144,5,1,0.2,0,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\util\MetaUtils.java,431,278,191,7,44,4,236,308,544,894,600,1494,8340.088818,2.090117743,178.5499,151614.1344,467.9448594,44,1,0,27,510,127,main\java\org\apache\hadoop\hbase\util\MetaUtils.java,21,98,420,23.333334,,,1,4.761905,70.431213,25.654449,161,0.383333,61.066666,14.539682,3,2,6,33.333332,,,1,33.333332,12.525667,78.205132,2,0.333333,0,0,18,69,306,22.549019,,,1,5.555555,69.815193,27.00556,118.5,0.387255,0,0,21,4.312115,0.004528,18,3,3.696099,0.616016,0.233333,210,0.098672,13.954267,18,51.280811,64403,158122,0.756176,0.30799,68.692825,99.385712,0.140764,0.203659,2087.292969,0.881898,0.106057,13.309524,0.633787,0.070753,0.005824,0.213602,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\client\ScannerCallable.java,116,76,44,7,20,3,60,35,95,109,60,169,758.4884111,1.427033335,21.81642159,4179.120185,12.89851909,20,2,0,11,33,36,main\java\org\apache\hadoop\hbase\client\ScannerCallable.java,8,6,56,10.714286,,,3,37.5,28.542095,58.403362,25,0.446429,4,7.142857,1,0,0,,0,0,1,100,2.464066,100,0,,0,,7,3,42,7.142857,,,5,71.428574,27.926079,60.176991,19.5,0.464286,0,0,8,1.64271,0.001725,7,1,1.437372,0.205339,0.107143,28,0.019594,2.770968,7,19.942537,64461,158246,0.755496,0.307749,51.745277,90.969055,0.106035,0.186412,488.879913,0.206556,0.121065,6.6875,0.835938,0.159094,0.013681,0.12042,1,0,1,0,0,1,1,0,0
main\java\org\apache\hadoop\hbase\client\UnmodifyableHTableDescriptor.java,96,45,14,2,11,1,79,48,127,107,61,168,657.5963919,1.251197355,87.16382101,6296.364053,19.43322238,11,2,0,5,97,45,main\java\org\apache\hadoop\hbase\client\UnmodifyableHTableDescriptor.java,4,2,12,16.666666,,,2,50,26.488707,60.849056,5,0.416667,2.5,20.833334,2,0,2,0,,,2,100,15.195072,98.666664,1,0.5,0,0,2,1,2,50,,,1,50,17.659138,62.773724,0.5,0.25,0,0,4,0.821355,0.000862,2,2,0.410678,0.410678,0.166667,6,0.016401,2.319489,2,5.697868,64160,158592,0.75904,0.307077,33.278938,115.616768,0.068195,0.23692,234.538528,0.099094,0.029629,3.125,0.78125,0.257087,0.000173,0.014014,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\client\NoServerForRegionException.java,16,9,3,1,2,0,5,3,8,6,4,10,30,0.655049482,1.52660223,45.79806691,0.141352058,2,5,0,1,43,1,main\java\org\apache\hadoop\hbase\client\NoServerForRegionException.java,1,0,0,,0,0,1,100,0.821355,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.821355,100,0,,0,,1,0.205339,0.000216,1,0,0.205339,0,,0,0.000159,0.022436,1,2.848934,237656,237169,0.204918,0.205339,2,1,0.004098,0.002049,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\client\RegionOfflineException.java,12,9,3,1,2,0,5,3,8,6,4,10,30,0.5169925,1.934264036,58.02792109,0.179098522,2,5,0,1,43,1,main\java\org\apache\hadoop\hbase\client\RegionOfflineException.java,2,0,2,0,,,2,100,3.49076,94.444443,1,0.5,1,50,1,0,0,,0,0,1,100,2.874743,100,0,,0,,1,0,0,,0,0,1,100,0.821355,100,0,,0,,2,0.410678,0.000431,1,1,0.205339,0.205339,0,1,0.002387,0.337638,1,2.848934,237169,237169,0.205339,0.205339,2,2,0.004098,0.004098,0.5,0.000211,0.002113,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapreduce\SimpleTotalOrderPartitioner.java,93,80,42,6,16,2,91,89,180,226,145,371,1876.649369,1.654188282,35.25163094,12927.05412,39.89831518,16,2,0,9,46,22,main\java\org\apache\hadoop\hbase\mapreduce\SimpleTotalOrderPartitioner.java,7,9,42,21.428572,,,1,14.285714,59.342915,56.555775,16.5,0.392857,3.5,8.333333,2,0,2,0,,,2,100,3.49076,89.473686,1,0.5,0,0,5,3,20,15,,,2,40,59.342915,58.739838,8.5,0.425,0,0,7,1.437372,0.001509,5,2,1.026694,0.410678,0.214286,21,0.030392,4.298112,5,14.244669,236682,157978,0.205761,0.308271,40.573444,3,0.083142,0.006148,8.666667,0.003662,0.084902,4.428571,0.632653,0.187714,0.012209,0.139597,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\util\ByteBloomFilter.java,341,214,114,6,38,4,196,157,353,541,314,855,4321.318505,1.908642369,99.7732617,39989.23722,123.4235717,38,1,0,10,36,131,main\java\org\apache\hadoop\hbase\util\ByteBloomFilter.java,3,2,6,33.333332,,,1,33.333332,21.355236,94.545456,2,0.333333,1,16.666666,1,0,0,,0,0,1,100,0.410678,100,0,,0,,2,1,2,50,,,1,50,21.355236,96.296295,0.5,0.25,0,0,3,0.616016,0.000647,2,1,0.410678,0.205339,0.333333,3,0.007258,1.026405,2,5.697868,237169,158252,0.205339,0.307737,30.186583,2,0.061858,0.004098,3,0.001268,0.001126,1.833333,0.611111,0.515053,0.097996,0.210304,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\util\TestRootPath.java,28,22,16,4,4,1,8,13,21,41,29,70,307.4622196,0.108043457,9.255535063,2845.727354,8.783109117,4,2,0,3,13,0,test\java\org\apache\hadoop\hbase\util\TestRootPath.java,2,1,2,50,,,1,50,33.470226,92.090393,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,33.470226,92.090393,0.5,0.25,0,0,2,0.410678,0.000431,2,0,0.410678,0,0.5,1,0.010782,1.524853,2,5.697868,237656,157748,0.204918,0.30872,49.911926,1,0.102279,0.002049,0,0,0,1.25,0.625,0.527551,0.001165,0.026974,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\TestHMsg.java,52,47,37,2,3,1,25,53,78,226,181,407,2152.657188,0.104590851,38.36890418,41542.52808,128.2176793,3,2,0,9,62,1,test\java\org\apache\hadoop\hbase\TestHMsg.java,5,6,20,30,,,1,20,45.585217,58.885941,7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,,,1,20,45.585217,58.885941,7,0.35,0,0,5,1.026694,0.001078,5,0,1.026694,0,0.3,10,0.026159,3.699503,5,14.244669,237656,158043,0.204918,0.308144,39.059902,1,0.080041,0.002049,0,0,0.003785,2.6,0.52,0.227763,0.004043,0.065431,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\rest\model\TestTableInfoModel.java,81,68,41,1,10,0,51,69,120,120,97,217,986.3437652,1.559405249,23.91510656,3993.883337,12.32680042,10,2,0,17,69,40,test\java\org\apache\hadoop\hbase\rest\model\TestTableInfoModel.java,4,2,12,16.666666,,,2,50,41.478439,93.087555,5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.666666,,,2,50,41.478439,93.087555,5,0.416667,0,0,4,0.821355,0.000862,4,0,0.821355,0,0.166667,6,0.011645,1.646802,4,11.395736,237656,156190,0.204918,0.3118,35.114265,1,0.071955,0.002049,0,0,0.115539,3,0.75,0.323418,0.006832,0.134629,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapreduce\HRegionPartitioner.java,87,51,28,6,10,3,36,44,80,127,75,202,1084.746593,0.279846492,15.29074791,8988.454065,27.74214218,10,2,0,13,89,1,main\java\org\apache\hadoop\hbase\mapreduce\HRegionPartitioner.java,8,14,56,25,,,2,25,62.833675,44.347828,21,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,56,25,,,2,25,62.833675,44.347828,21,0.375,0,0,8,1.64271,0.001725,8,0,1.64271,0,0.25,28,0.043586,6.164027,8,22.791471,237656,157832,0.204918,0.308556,49.96909,1,0.102396,0.002049,0,0,0.021639,4.875,0.609375,0.141599,0.001858,0.063301,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapreduce\TableInputFormat.java,109,65,46,11,12,3,18,48,66,172,122,294,1777.051871,0.115995875,8.620996228,15319.95748,47.28381938,12,3,0,12,152,0,main\java\org\apache\hadoop\hbase\mapreduce\TableInputFormat.java,7,15,42,35.714287,,,1,14.285714,47.022587,48.414375,13.5,0.321429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,42,35.714287,,,1,14.285714,47.022587,48.414375,13.5,0.321429,0,0,7,1.437372,0.001509,7,0,1.437372,0,0.357143,21,0.031289,4.424915,7,19.942537,237656,155883,0.204918,0.312414,51.869087,1,0.106289,0.002049,0,0,0.005239,3.5,0.5,0.178743,0.002843,0.117023,0,0,2,0,0,0,2,0,0
main\java\org\apache\hadoop\hbase\mapreduce\TableOutputFormat.java,136,66,32,4,6,2,33,48,81,108,90,198,1089.176508,0.233863315,41.67545836,10939.69087,33.76447798,6,2,0,10,29,3,main\java\org\apache\hadoop\hbase\mapreduce\TableOutputFormat.java,6,8,30,26.666666,,,1,16.666666,41.683777,66.996696,11,0.366667,2,6.666667,2,0,2,0,,,2,100,2.669405,92.85714,1,0.5,0,0,4,3,12,25,,,2,50,41.273102,69.550171,4.5,0.375,0,0,6,1.232033,0.001294,4,2,0.821355,0.410678,0.266667,15,0.019244,2.721517,4,11.395736,64903,158326,0.750351,0.307593,46.769085,70.606781,0.095838,0.144686,153.133331,0.0647,0.109497,3.833333,0.638889,0.253541,0.01011,0.22787,0,1,1,1,0,1,1,1,0
test\java\org\apache\hadoop\hbase\master\TestOldLogsCleaner.java,76,44,25,3,7,1,17,50,67,142,121,263,1595.381457,0.057816057,17.296233,27594.08941,85.16694263,7,1,0,9,27,10,test\java\org\apache\hadoop\hbase\master\TestOldLogsCleaner.java,2,0,2,0,,,2,100,11.088296,94.736839,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,11.088296,94.736839,1,0.5,0,0,2,0.410678,0.000431,2,0,0.410678,0,0,1,0.005449,0.770669,2,5.697868,237656,155256,0.204918,0.313675,57.483326,1,0.117794,0.002049,0,0,0.001401,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\rest\model\TestTableListModel.java,73,60,34,1,10,0,50,57,107,117,92,209,894.3767736,1.381042689,26.77201278,4350.504727,13.42748373,10,2,0,16,42,40,test\java\org\apache\hadoop\hbase\rest\model\TestTableListModel.java,3,1,6,16.666666,,,2,66.666664,3.696099,81.818184,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,3.696099,81.818184,2.5,0.416667,0,0,3,0.616016,0.000647,3,0,0.616016,0,0.166667,3,0.000693,0.097941,3,8.546802,237656,156706,0.204918,0.310773,32.707127,1,0.067023,0.002049,0,0,0.015695,2.333333,0.777778,0.444722,0.015569,0.15,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\regionserver\TestWildcardColumnTracker.java,341,262,211,12,43,2,99,248,347,1109,795,1904,11337.49487,0.179825402,207.8035301,419912.827,1296.027244,43,3,0,8,460,5,test\java\org\apache\hadoop\hbase\regionserver\TestWildcardColumnTracker.java,3,2,6,33.333332,,,1,33.333332,41.06776,79.051384,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,41.06776,79.051384,2,0.333333,0,0,3,0.616016,0.000647,3,0,0.616016,0,0.333333,3,0.015614,2.208163,3,8.546802,237656,157785,0.204918,0.308648,48.792889,1,0.099985,0.002049,0,0,0.001515,2,0.666667,0.389244,0.015917,0.075969,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapred\RowCounter.java,91,61,33,3,7,2,45,57,102,123,88,211,1109.702158,0.297485408,31.50033345,12369.26143,38.17673282,7,2,0,12,18,5,main\java\org\apache\hadoop\hbase\mapred\RowCounter.java,3,3,6,50,,,1,33.333332,36.139629,81.105988,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,36.139629,81.105988,1.5,0.25,0,0,3,0.616016,0.000647,3,0,0.616016,0,0.5,3,0.012901,1.82452,3,8.546802,237656,157516,0.204918,0.309175,38.225792,1,0.078332,0.002049,0,0,0,1,0.333333,0.41365,0.00548,0.112278,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapred\TableMapReduceUtil.java,146,65,35,4,13,2,109,118,227,263,195,458,2300.526183,1.069741945,61.95564825,18684.21128,57.66731875,13,1,0,11,92,28,main\java\org\apache\hadoop\hbase\mapred\TableMapReduceUtil.java,7,9,42,21.428572,,,1,14.285714,41.478439,65.584419,16.5,0.392857,4,9.523809,4,0,12,0,,,4,100,3.285421,64,6,0.5,0,0,3,3,6,50,1.5,2,1,33.333332,40.862423,70.318024,1.5,0.25,0,0,7,1.437372,0.001509,3,4,0.616016,0.821355,0.214286,21,0.021417,3.028813,3,8.546802,235708,157849,0.206612,0.308523,46.102409,5,0.094472,0.010246,210.883331,0.0891,0.015082,4.642857,0.663265,0.21403,0.057148,0.192247,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\rest\PerformanceEvaluation.java,1158,879,507,13,53,5,310,440,750,1164,795,1959,11304.97525,2.395414927,193.97252,168861.8037,521.1784065,53,1,0,54,121,163,test\java\org\apache\hadoop\hbase\rest\PerformanceEvaluation.java,11,16,110,14.545455,,,1,9.090909,62.217659,44.95549,47,0.427273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,110,14.545455,,,1,9.090909,62.217659,44.95549,47,0.427273,0,0,11,2.258727,0.002372,11,0,2.258727,0,0.145455,55,0.041543,5.875102,11,31.338272,237656,153539,0.204918,0.317183,51.316719,1,0.105157,0.002049,0,0,0.292295,8.409091,0.764463,0.125346,0.011555,0.166385,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\filter\TestSingleColumnValueExcludeFilter.java,43,27,22,1,1,0,7,26,33,107,100,207,1044.189583,0.077294989,12.93744921,13509.14969,41.69490646,1,2,0,7,28,0,test\java\org\apache\hadoop\hbase\filter\TestSingleColumnValueExcludeFilter.java,2,1,2,50,,,1,50,20.73922,97.115387,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,20.73922,97.115387,0.5,0.25,0,0,2,0.410678,0.000431,2,0,0.410678,0,0.5,1,0.006825,0.965195,2,5.697868,237656,155687,0.204918,0.312807,35.541653,1,0.072831,0.002049,0,0,0,1,0.5,0.615076,0.021094,0.105051,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\SingleColumnValueExcludeFilter.java,57,22,8,3,6,2,28,23,51,62,39,101,417.2258384,0.612129806,16.67921019,2615.322776,8.071983878,6,3,0,4,66,6,main\java\org\apache\hadoop\hbase\filter\SingleColumnValueExcludeFilter.java,5,5,20,25,,,1,20,21.971252,79.850746,7.5,0.375,3,15,1,0,0,,0,0,1,100,0.410678,100,0,,0,,4,4,12,33.333332,,,1,25,21.971252,81.060608,4,0.333333,0,0,5,1.026694,0.001078,4,1,0.821355,0.205339,0.25,10,0.008815,1.246648,4,11.395736,237169,156167,0.205339,0.311846,36.50832,2,0.074812,0.004098,5.733333,0.002422,0.012918,3,0.6,0.31064,0.029742,0.231818,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\RootResource.java,62,51,24,3,9,1,34,44,78,82,61,143,700.461271,0.550943607,16.41350582,3974.855858,12.26807363,9,2,0,12,39,15,main\java\org\apache\hadoop\hbase\rest\RootResource.java,12,23,132,17.424242,,,2,16.666666,45.585217,55.919395,54.5,0.412879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,132,17.424242,,,2,16.666666,45.585217,55.919395,54.5,0.412879,0,0,12,2.464066,0.002587,12,0,2.464066,0,0.174242,66,0.024569,3.474537,12,34.187206,237656,137816,0.204918,0.35337,75.66188,1,0.155045,0.002049,0,0,0.354406,8.291667,0.690972,0.137287,0.009977,0.275651,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\TableResource.java,41,29,7,1,6,0,18,14,32,26,19,45,181.8494456,0.477606204,9.253725641,921.2811783,2.843460427,6,2,0,7,48,0,main\java\org\apache\hadoop\hbase\rest\TableResource.java,7,11,42,26.190475,,,1,14.285714,8.213552,43.47826,15.5,0.369048,4,9.523809,1,0,0,,0,0,1,100,2.464066,100,0,,0,,6,9,30,30,,,1,16.666666,7.802875,47.5,10.5,0.35,0,0,7,1.437372,0.001509,6,1,1.232033,0.205339,0.261905,21,0.00585,0.827336,6,17.093603,237169,143280,0.205339,0.339894,59.710747,2,0.122358,0.004098,16.333334,0.006901,0.006392,4,0.571429,0.231874,0.026745,0.257995,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\VersionResource.java,55,33,13,2,5,1,13,22,35,37,30,67,343.6619621,0.202195401,4.945710902,1699.652713,5.245841706,5,2,0,6,26,6,main\java\org\apache\hadoop\hbase\rest\VersionResource.java,8,16,56,28.571428,,,2,25,37.782341,73.015877,20,0.357143,2,3.571429,1,0,0,,0,0,1,100,2.464066,100,0,,0,,7,11,42,26.190475,,,2,28.571428,37.371662,75.833336,15.5,0.369048,0,0,8,1.64271,0.001725,7,1,1.437372,0.205339,0.285714,28,0.01361,1.924732,7,19.942537,237169,147158,0.205339,0.330937,57.527412,2,0.117884,0.004098,4,0.00169,0.228395,4,0.5,0.203101,0.00814,0.269067,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\regionserver\wal\FailedLogCloseException.java,17,9,3,1,2,0,5,3,8,6,4,10,30,0.5169925,1.934264036,58.02792109,0.179098522,2,4,0,1,41,1,main\java\org\apache\hadoop\hbase\regionserver\wal\FailedLogCloseException.java,2,1,2,50,,,1,50,9.034907,88,0.5,0.25,0,0,2,1,2,50,,,1,50,9.034907,88,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.410678,0.000431,0,2,0,0.410678,0.5,1,0.005253,0.742845,0,0,64243,237656,0.758059,0.204918,1,87.730614,0.002049,0.179776,0,0,0,1.5,0.75,0.587282,0.009069,0.082067,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\filter\ColumnCountGetFilter.java,45,33,11,2,9,0,36,23,59,44,28,72,281.7317769,0.882126973,22.62431195,1760.054596,5.432267271,9,2,0,6,23,15,main\java\org\apache\hadoop\hbase\filter\ColumnCountGetFilter.java,1,0,0,,0,0,1,100,5.954825,100,0,,0,,1,0,0,,0,0,1,100,5.954825,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.205339,0.000216,0,1,0,0.205339,,0,0.00313,0.442593,0,0,237169,237656,0.205339,0.204918,1,2,0.002049,0.004098,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\rest\protobuf\generated\TableInfoMessage.java,896,798,410,1,4,0,2,5,7,4,5,9,25.2661943,0.079157153,12.63309715,319.1902872,0.985155207,4,1,0,1,15,6,main\java\org\apache\hadoop\hbase\rest\protobuf\generated\TableInfoMessage.java,2,0,2,0,,,2,100,2.874743,100,1,0.5,1,50,1,0,0,,0,0,1,100,1.026694,100,0,,0,,1,0,0,,0,0,1,100,1.848049,100,0,,0,,2,0.410678,0.000431,1,1,0.205339,0.205339,0,1,0.000143,0.020174,1,2.848934,234742,237169,0.207462,0.205339,2,4.083333,0.004098,0.008367,3.142857,0.001328,0.010546,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapreduce\TableReducer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,11,0,main\java\org\apache\hadoop\hbase\mapreduce\TableReducer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,237656,237656,0.204918,0.204918,1,1,0.002049,0.002049,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\regionserver\TestHRegion.java,2703,2019,1677,13,172,5,1030,2308,3338,8445,6379,14824,88019.91375,5.609678511,1027.119574,1874534.949,5785.601695,172,3,0,67,736,830,test\java\org\apache\hadoop\hbase\regionserver\TestHRegion.java,29,83,812,10.221675,,,3,10.344828,69.199181,26.640316,364.5,0.448892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,83,812,10.221675,,,3,10.344828,69.199181,26.640316,364.5,0.448892,0,0,29,5.954825,0.006253,29,0,5.954825,0,0.102217,406,0.093893,13.278443,29,82.61908,237656,153237,0.204918,0.317808,80.26664,1,0.164481,0.002049,0,0,1.418397,24.189655,0.834126,0.049687,0.032347,0.170813,3,3,7,0,0,6,7,0,0
