class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
test\java\org\apache\hadoop\hbase\mapreduce\MapreduceTestingShim.java,54,43,21,1,2,0,13,12,25,14,13,27,99.63642107,0.602176502,6.919790957,321.7415993,0.993029627,2,1,2,5,13,1,test\java\org\apache\hadoop\hbase\mapreduce\MapreduceTestingShim.java,2,1,2,50,,,1,50,29.589632,95.138885,0.5,0.25,0,0,1,0,0,,0,0,1,100,2.267819,100,0,,0,,2,1,2,50,,,1,50,29.589632,95.138885,0.5,0.25,0,0,2,0.215983,0.000169,2,1,0.215983,0.107991,0.5,1,0.005747,0.812814,0.106152,0.119597,214449,502935,0.431804,0.184119,118.042549,128.666992,0.127338,0.138799,0,0,0,1.5,0.75,0.57732,0.226572,0.030185,1,0,1,0,0,1,1,0,0
main\java\org\apache\hadoop\hbase\io\HalfStoreFileReader.java,225,172,115,4,8,2,55,83,138,564,314,878,5409.858784,0.464630302,212.0114592,993093.7171,3065.104065,8,3,0,8,170,7,main\java\org\apache\hadoop\hbase\io\HalfStoreFileReader.java,10,33,90,36.666668,,,1,10,65.226784,46.497307,28.5,0.316667,8.5,9.444445,3,2,6,33.333332,,,1,33.333332,8.207343,79.166664,2,0.333333,0,0,8,21,56,37.5,,,1,12.5,65.11879,47.630333,17.5,0.3125,6,10.714286,10,1.079914,0.000844,8,3,0.863931,0.323974,0.366667,45,0.025205,3.564462,-13.662092,-15.392486,212720,502876,0.435314,0.184141,127.942619,225.082474,0.138018,0.242807,99.495903,0.011616,0.00791,5.545455,0.554545,0.150815,0.06477,0.187613,1,0,1,0,0,1,1,0,0
main\java\org\apache\hadoop\hbase\io\Reference.java,105,59,26,2,12,1,72,60,132,129,86,215,970.2195306,1.604741829,26.00380436,4586.111034,14.15466368,12,1,0,9,43,32,main\java\org\apache\hadoop\hbase\io\Reference.java,9,29,72,40.277779,,,1,11.111111,58.315334,51.724136,21.5,0.298611,2.833333,3.935185,5,6,20,30,,,2,40,8.963283,69.166664,7,0.35,0,0,4,6,12,50,,,1,25,57.23542,57.359306,3,0.25,0,0,9,0.971922,0.000759,4,5,0.431965,0.539957,0.402778,36,0.021747,3.075449,-5.677035,-6.396069,212716,502903,0.435322,0.184131,123.392609,226.415817,0.13311,0.244246,28.800455,0.003362,0.002083,4.777778,0.530864,0.162793,0.007437,0.20544,1,0,0,0,0,1,0,0,0
main\java\org\apache\hadoop\hbase\regionserver\ConstantSizeRegionSplitPolicy.java,41,30,15,4,7,2,28,23,51,71,38,109,509.3490023,0.338220695,11.83994259,3018.730141,9.317068337,7,3,1,6,71,0,main\java\org\apache\hadoop\hbase\regionserver\ConstantSizeRegionSplitPolicy.java,6,15,30,50,,,1,16.666666,25.701944,64.324326,7.5,0.25,0.75,2.5,2,1,2,50,,,1,50,1.511879,70,0.5,0.25,0,0,4,8,12,66.666664,,,1,25,25.593952,67.714287,2,0.166667,0,0,6,0.647948,0.000506,4,2,0.431965,0.215983,0.5,15,0.009774,1.382195,0.612764,0.690374,855625,502063,0.108225,0.184439,119.097588,3.5,0.128476,0.003776,5.953968,0.000695,0.000163,2.833333,0.472222,0.26952,0.011371,0.265243,0,0,1,1,0,0,1,1,0
main\java\org\apache\hadoop\hbase\regionserver\RegionSplitPolicy.java,92,57,36,4,10,2,65,61,126,157,101,258,1310.758159,0.669426332,27.55201678,10367.12251,31.99729168,10,2,1,10,66,9,main\java\org\apache\hadoop\hbase\regionserver\RegionSplitPolicy.java,7,20,42,47.619049,,,1,14.285714,41.684666,60.979462,11,0.261905,1.333333,3.174603,4,5,12,41.666668,,,1,25,14.25486,85.714287,3.5,0.291667,0,0,4,10,12,83.333336,1.166667,2,1,25,41.684666,63.27869,1,0.083333,0,0,7,0.75594,0.000591,4,4,0.431965,0.431965,0.47619,21,0.014349,2.029293,-2.225335,-2.507189,212916,502851,0.434913,0.18415,129.197327,217.071854,0.139371,0.234166,71.714348,0.008372,0.004789,3.0625,0.4375,0.24047,0.105456,0.237196,0,0,1,0,0,0,1,0,0
main\java\org\apache\hadoop\hbase\thrift\generated\TRowResult.java,527,433,247,8,72,2,241,193,434,679,384,1063,4956.809554,4.253663217,182.5930565,61890.14822,191.018976,72,1,0,22,44,398,main\java\org\apache\hadoop\hbase\thrift\generated\TRowResult.java,3,1,6,16.666666,,,2,66.666664,3.347732,81.578949,2.5,0.416667,1,16.666666,2,0,2,0,,,2,100,1.511879,93.333336,1,0.5,0,0,1,0,0,,0,0,1,100,2.483801,100,0,,0,,3,0.323974,0.000253,1,2,0.107991,0.215983,0.166667,3,0.000385,0.054477,1.026392,1.156391,856550,857476,0.108108,0.107991,2,3,0.002157,0.003236,0.25,0.000029,0.031369,2.333333,0.777778,0.366539,0.002779,0.047826,0,0,0,1,0,0,0,1,0
main\java\org\apache\hadoop\hbase\thrift\generated\TCell.java,461,372,216,8,64,2,216,173,389,595,334,929,4256.327056,4.479234622,156.2891303,52807.87318,162.9872629,64,1,0,22,40,375,main\java\org\apache\hadoop\hbase\thrift\generated\TCell.java,23,12,506,2.371542,,,12,52.173912,4.103672,40,247,0.488142,0,0,23,12,506,2.371542,,,12,52.173912,4.103672,40,247,0.488142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.483801,0.00194,0,23,0,2.483801,0.023715,253,0.000863,0.122095,0.043114,0.048574,192840,858402,0.480191,0.107875,1,134.139633,0.001079,0.144703,0,0,0.901396,21.956522,0.954631,0.066318,0.026314,0.211698,0,0,0,1,0,0,0,1,0
test\java\org\apache\hadoop\hbase\regionserver\wal\TestLogRolling.java,501,350,275,9,35,4,172,392,564,1010,765,1775,11655.43012,1.331540513,69.69560298,118771.3016,366.5780913,35,1,0,47,467,41,test\java\org\apache\hadoop\hbase\regionserver\wal\TestLogRolling.java,24,125,552,22.644928,,,1,4.166667,78.077751,23.767258,213.5,0.386775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,125,552,22.644928,,,1,4.166667,78.077751,23.767258,213.5,0.386775,0,0,24,2.591793,0.002025,24,0,2.591793,0,0.226449,276,0.063519,8.982959,32.7925,36.945885,858402,501660,0.107875,0.184587,167.427307,1,0.180612,0.001079,0,0,0.045107,17.4375,0.726563,0.051883,0.004104,0.112348,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\regionserver\RegionAlreadyInTransitionException.java,7,5,1,1,1,0,5,3,8,6,4,10,30,0.5169925,1.934264036,58.02792109,0.179098522,1,4,0,1,40,0,main\java\org\apache\hadoop\hbase\regionserver\RegionAlreadyInTransitionException.java,1,0,0,,0,0,1,100,15.658748,100,0,,0,,1,0,0,,0,0,1,100,15.658748,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.107991,0.000084,0,1,0,0.107991,,0,0.002877,0.406934,-0.008875,-0.009999,212084,858402,0.436619,0.107875,1,205.655289,0.001079,0.22185,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapreduce\TableSplit.java,161,79,34,5,19,1,63,52,115,175,125,300,1299.662037,1.005525379,41.52577301,10157.7055,31.35094289,19,2,0,8,32,46,main\java\org\apache\hadoop\hbase\mapreduce\TableSplit.java,3,1,6,16.666666,,,2,66.666664,40.172787,98.153038,2.5,0.416667,1,16.666666,2,0,2,0,,,2,100,1.511879,100,1,0.5,0,0,1,0,0,,0,0,1,100,39.416847,100,0,,0,,3,0.323974,0.000253,1,2,0.107991,0.215983,0.166667,3,0.006712,0.949269,-1.513039,-1.704675,215140,503556,0.430417,0.183892,78.830315,109.460762,0.085038,0.118081,382,0.044598,0.022624,2.5,0.833333,0.353231,0.002588,0.028689,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\coprocessor\TestRegionObserverBypass.java,152,127,100,1,5,0,37,69,106,371,332,703,3410.753949,0.676408914,47.43996855,92739.54169,286.2331534,5,1,0,16,322,4,test\java\org\apache\hadoop\hbase\coprocessor\TestRegionObserverBypass.java,8,12,56,21.428572,,,2,25,48.056156,42.624519,22,0.392857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,56,21.428572,,,2,25,48.056156,42.624519,22,0.392857,0,0,8,0.863931,0.000675,8,0,0.863931,0,0.214286,28,0.021484,3.038264,2.201386,2.480206,858402,501937,0.107875,0.184485,127.997299,1,0.138077,0.001079,0,0,0.00402,5.75,0.71875,0.132187,0.000512,0.028075,0,1,1,1,0,1,1,1,0
main\java\org\apache\hadoop\hbase\coprocessor\BaseRegionObserver.java,223,182,17,1,42,0,398,366,764,606,387,993,4277.815987,1.887147102,1230.231212,130724.2586,403.4699338,42,1,10,22,53,861,main\java\org\apache\hadoop\hbase\coprocessor\BaseRegionObserver.java,16,22,240,9.166667,,,2,12.5,41.576675,39.126015,109,0.454167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,240,9.166667,,,2,12.5,41.576675,39.126015,109,0.454167,0,0,16,1.727862,0.00135,16,0,1.727862,0,0.091667,120,0.024165,3.417489,2.616902,2.948349,858402,502032,0.107875,0.18445,128.526199,1,0.138647,0.001079,0,0,0.036167,14,0.875,0.069374,0.006815,0.049003,0,0,1,1,0,0,1,1,0
main\java\org\apache\hadoop\hbase\coprocessor\CoprocessorHost.java,645,430,218,8,37,3,176,279,455,667,482,1149,6658.626636,2.970672394,73.91505803,53481.93856,165.0677116,37,1,3,37,43,65,main\java\org\apache\hadoop\hbase\coprocessor\CoprocessorHost.java,18,41,306,13.398693,,,1,5.555555,59.179264,45.704754,132.5,0.433007,25.083334,8.197167,14,12,182,6.593407,,,4,28.571428,23.650108,50.344826,85,0.467033,0,0,4,3,12,25,,,2,50,52.375809,63.481674,4.5,0.375,0,0,18,1.943844,0.001518,4,14,0.431965,1.511879,0.133987,153,0.028432,4.020958,-5.743495,-6.470947,212908,502962,0.43493,0.184109,116.825844,221.388596,0.126026,0.238823,31.253342,0.003649,0.053565,14.833333,0.824074,0.074142,0.021851,0.137987,0,1,1,3,0,1,1,3,0
main\java\org\apache\hadoop\hbase\coprocessor\ObserverContext.java,76,37,14,2,9,1,34,14,48,52,31,83,320.4329792,20.43589404,4.61060437,273.0552744,0.842763193,9,1,0,0,19,25,main\java\org\apache\hadoop\hbase\coprocessor\ObserverContext.java,7,0,42,0,,,7,100,4.319654,51.282051,21,0.5,0,0,7,0,42,0,,,7,100,4.319654,51.282051,21,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.75594,0.000591,0,7,0,0.75594,0,21,0.003637,0.514409,0.018361,0.020686,212550,858402,0.435662,0.107875,1,177.61438,0.001079,0.191601,0,0,0.002118,7,1,0.142857,0,0,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\master\TestLogsCleaner.java,138,92,48,5,7,2,20,70,90,197,164,361,2343.558968,0.065532845,15.25952377,35761.59378,110.3752895,7,1,0,16,155,0,test\java\org\apache\hadoop\hbase\master\TestLogsCleaner.java,6,3,30,10,,,3,50,41.684666,63.27869,13.5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,30,10,,,3,50,41.684666,63.27869,13.5,0.45,0,0,6,0.647948,0.000506,6,0,0.647948,0,0.1,15,0.011467,1.621679,-23.763456,-26.773254,858402,501924,0.107875,0.18449,128.013992,1,0.138095,0.001079,0,0,0.009475,5.083333,0.847222,0.178161,0.000966,0.033461,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\catalog\CatalogTracker.java,648,316,193,11,76,3,267,277,544,748,452,1200,6137.64595,5.978194783,109.7299086,49062.82021,151.4284574,76,1,0,31,236,276,main\java\org\apache\hadoop\hbase\catalog\CatalogTracker.java,32,135,992,13.608871,,,3,9.375,71.058319,34.814816,428.5,0.431956,237.833328,23.975134,20,42,380,11.052631,,,3,15,30.453564,42.406013,169,0.444737,3.166667,0.833333,13,21,156,13.461538,,,4,30.76923,66.198708,48.728142,67.5,0.432692,9,5.769231,32,3.455724,0.0027,13,20,1.403888,2.159827,0.136089,496,0.041556,5.876963,-25.011209,-28.179043,212810,502911,0.43513,0.184128,125.942574,237.50528,0.13586,0.256209,4262.270996,0.497609,0.479309,26.015152,0.812973,0.057729,0.051637,0.303394,0,0,2,2,0,0,2,2,0
main\java\org\apache\hadoop\hbase\replication\regionserver\Replication.java,182,114,43,4,29,2,112,113,225,262,167,429,2067.236022,1.460107034,128.9079472,17267.57006,53.29496933,29,1,0,23,245,162,main\java\org\apache\hadoop\hbase\replication\regionserver\Replication.java,16,52,240,21.666666,,,1,6.25,58.423325,40.585148,94,0.391667,20.333334,8.472222,3,0,6,0,,,3,100,13.174946,90.370369,3,0.5,0,0,13,36,156,23.076923,,,1,7.692307,55.291576,42.737896,60,0.384615,0,0,16,1.727862,0.00135,13,3,1.403888,0.323974,0.216667,120,0.03025,4.277937,-29.945221,-33.73798,213225,502812,0.434283,0.184164,136.371124,192.53392,0.14711,0.207696,4231.270996,0.49399,0.028989,11.0625,0.691406,0.085662,0.003882,0.167599,0,1,1,1,0,1,1,1,0
main\java\org\apache\hadoop\hbase\master\LogCleaner.java,122,86,51,8,19,5,81,92,173,222,147,369,1860.643482,1.024732136,38.54267932,14514.87035,44.79898255,19,3,0,14,48,5,main\java\org\apache\hadoop\hbase\master\LogCleaner.java,10,19,90,21.111111,,,2,20,56.155506,50.980392,35.5,0.394444,17,18.888889,2,0,2,0,,,2,100,12.311015,97.435898,1,0.5,0,0,8,15,56,26.785715,,,1,12.5,53.131748,54.48505,20.5,0.366071,0,0,10,1.079914,0.000844,8,2,0.863931,0.215983,0.211111,45,0.020439,2.890524,-2.669779,-3.007924,213228,502824,0.434277,0.18416,132.016403,191.78392,0.142413,0.206887,89.853081,0.01049,0.022823,7.8,0.78,0.119855,0.003178,0.092801,0,0,0,1,0,0,0,1,0
main\java\org\apache\hadoop\hbase\regionserver\wal\OrphanHLogAfterSplitException.java,17,8,2,1,2,0,5,3,8,6,4,10,30,0.5169925,1.934264036,58.02792109,0.179098522,2,4,0,1,41,1,main\java\org\apache\hadoop\hbase\regionserver\wal\OrphanHLogAfterSplitException.java,2,1,2,50,,,1,50,4.319654,76.92308,0.5,0.25,0,0,2,1,2,50,,,1,50,4.319654,76.92308,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.215983,0.000169,0,2,0,0.215983,0.5,1,0.002013,0.284675,0.020035,0.022572,212788,858402,0.435175,0.107875,1,164.615707,0.001079,0.177579,0,0,0,1.25,0.625,0.539633,0.000116,0.038856,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\regionserver\TestStoreScanner.java,534,438,372,2,20,1,224,667,891,2193,1913,4106,23858.67807,1.506158645,301.2530642,540843.9512,1669.271454,20,2,0,27,305,79,test\java\org\apache\hadoop\hbase\regionserver\TestStoreScanner.java,10,16,90,17.777779,,,3,30,56.695465,50.239235,37,0.411111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,90,17.777779,,,3,30,56.695465,50.239235,37,0.411111,0,0,10,1.079914,0.000844,10,0,1.079914,0,0.177778,45,0.019378,2.740446,-10.503429,-11.833757,858402,500276,0.107875,0.185098,116.576111,1,0.125756,0.001079,0,0,0.045936,7.7,0.77,0.121054,0.010343,0.093989,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\regionserver\metrics\SchemaMetrics.java,825,537,326,17,115,5,491,505,996,1443,1053,2496,13327.04435,7.920478345,208.2364662,117147.7117,361.5670114,115,1,0,31,62,581,main\java\org\apache\hadoop\hbase\regionserver\metrics\SchemaMetrics.java,34,141,1122,12.566845,,,1,2.941176,69.222466,35.53215,490.5,0.437166,93.583336,8.34076,28,56,756,7.407407,,,2,7.142857,33.045357,40.909092,350,0.462963,0,0,6,5,30,16.666666,,,2,33.333332,63.174946,55.397728,12.5,0.416667,0,0,34,3.671706,0.002868,6,28,0.647948,3.023758,0.125668,561,0.042063,5.948668,-4.035087,-4.546157,212471,502953,0.435824,0.184113,118.392525,265.949341,0.127716,0.286893,1081.744751,0.126291,0.177582,28.235294,0.83045,0.055953,0.041614,0.333124,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\util\EnvironmentEdgeManagerTestHelper.java,10,8,2,1,2,0,7,4,11,8,6,14,48.43204266,0.888245625,1.12581472,54.52550656,0.168288601,2,1,0,2,15,1,test\java\org\apache\hadoop\hbase\util\EnvironmentEdgeManagerTestHelper.java,7,3,42,7.142857,,,5,71.428574,14.362851,59.375,19.5,0.464286,4,9.523809,6,1,30,3.333333,,,5,83.333336,13.822894,62.745098,14.5,0.483333,0,0,1,0,0,,0,0,1,100,2.159827,100,0,,0,,7,0.75594,0.000591,1,6,0.107991,0.647948,0.071429,21,0.008596,1.215709,0.951908,1.072474,211989,857476,0.436815,0.107991,2,215.125488,0.002157,0.232066,1.833333,0.000214,0.001308,6.285714,0.897959,0.151295,0.001196,0.028513,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\regionserver\StoreScanner.java,513,329,209,25,74,4,262,307,569,915,572,1487,8545.678227,4.382447391,80.49696157,70505.46214,217.609451,74,2,0,29,285,112,main\java\org\apache\hadoop\hbase\regionserver\StoreScanner.java,20,59,380,15.526316,,,2,10,65.11879,42.675159,160.5,0.422368,52.450001,13.802631,8,5,56,8.928572,,,4,50,8.963283,50.920246,25.5,0.455357,7.5,13.392858,14,26,182,14.285714,,,2,14.285714,65.11879,45.647236,78,0.428571,9.25,5.082417,20,2.159827,0.001687,14,8,1.511879,0.863931,0.155263,190,0.030427,4.302995,-17.107468,-19.27424,212976,503041,0.434791,0.18408,118.076118,209.855164,0.127374,0.226381,840.192505,0.09809,0.135813,14.886364,0.744318,0.082819,0.06813,0.226582,0,1,4,2,0,1,4,2,0
test\java\org\apache\hadoop\hbase\regionserver\KeyValueScanFixture.java,14,13,5,2,3,1,22,16,38,44,28,72,316.1221154,0.888977838,4.507635301,728.9689633,2.249904208,3,3,0,4,51,1,test\java\org\apache\hadoop\hbase\regionserver\KeyValueScanFixture.java,4,3,12,25,,,1,25,19.438444,92.783508,4.5,0.375,2,16.666666,2,0,2,0,,,2,100,1.187905,73.333336,1,0.5,0,0,2,1,2,50,,,1,50,19.006479,98.32402,0.5,0.25,0,0,4,0.431965,0.000337,2,2,0.215983,0.215983,0.25,6,0.004138,0.585223,-0.083008,-0.093521,856550,502737,0.108108,0.184192,75.996613,3,0.081981,0.003236,1.5,0.000175,0.000435,2.5,0.625,0.356373,0.079787,0.162595,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\coprocessor\TestMasterObserver.java,661,530,275,8,12,2,48,208,256,607,500,1107,7172.329238,0.485788939,38.26708415,88172.6924,272.1379395,12,1,0,26,625,0,test\java\org\apache\hadoop\hbase\coprocessor\TestMasterObserver.java,16,62,240,25.833334,,,1,6.25,74.190063,29.147221,89,0.370833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,62,240,25.833334,,,1,6.25,74.190063,29.147221,89,0.370833,0,0,16,1.727862,0.00135,16,0,1.727862,0,0.258333,120,0.046219,6.536408,45.447186,51.203369,858402,501700,0.107875,0.184572,158.744064,1,0.171245,0.001079,0,0,0.02194,11.125,0.695313,0.073506,0.001712,0.083195,1,0,4,1,0,1,4,1,0
main\java\org\apache\hadoop\hbase\master\AssignmentManager.java,3277,2104,1408,30,369,6,1444,1950,3394,6120,3886,10006,58596.49016,17.82074826,667.3926622,693616.1857,2140.790697,369,2,1,78,576,3858,main\java\org\apache\hadoop\hbase\master\AssignmentManager.java,55,273,2970,9.191919,,,1,1.818182,67.494598,31.25,1348.5,0.45404,819.799988,27.602694,36,58,1260,4.603175,,,5,13.888889,24.082073,30.589849,601,0.476984,424.916656,33.723545,30,95,870,10.91954,,,3,10,64.686829,41.281876,387.5,0.445402,297.450012,34.189655,55,5.939525,0.00464,30,36,3.239741,3.887689,0.091919,1485,0.053093,7.508482,35.823189,40.360432,213021,502963,0.434699,0.184109,132.459427,228.400482,0.14289,0.246387,6749.924805,0.788036,0.545132,47.757576,0.86832,0.045392,0.098965,0.434455,0,1,13,5,0,1,13,5,0
main\java\org\apache\hadoop\hbase\master\MasterCoprocessorHost.java,589,547,334,5,148,3,610,530,1140,1562,980,2542,13223.65314,3.476262423,315.4242468,135260.1448,417.4695828,148,2,0,15,83,493,main\java\org\apache\hadoop\hbase\master\MasterCoprocessorHost.java,9,18,72,25,,,2,22.222221,59.719223,43.001556,27,0.375,1,1.388889,1,0,0,,0,0,1,100,11.987041,100,0,,0,,8,11,56,19.642857,,,2,25,57.883369,45.61702,22.5,0.401786,0,0,9,0.971922,0.000759,8,1,0.863931,0.107991,0.25,36,0.024976,3.532143,-8.014136,-9.02918,213229,502928,0.434275,0.184122,121.880615,191.200577,0.131479,0.206257,91.241852,0.010652,0.038124,6.333333,0.703704,0.120679,0.001164,0.041506,1,0,1,0,0,1,1,0,0
main\java\org\apache\hadoop\hbase\ClusterStatus.java,291,191,113,8,39,2,111,144,255,573,365,938,5195.342595,1.56134135,54.22140257,52786.312,162.920716,39,2,0,17,108,166,main\java\org\apache\hadoop\hbase\ClusterStatus.java,20,55,380,14.473684,,,2,10,57.559395,45.594524,162.5,0.427632,37,9.736842,15,24,210,11.428572,,,3,20,35.961124,51.78849,93,0.442857,0,0,5,3,20,15,,,3,60,46.220303,81.36882,8.5,0.425,0,0,20,2.159827,0.001687,5,15,0.539957,1.61987,0.144737,190,0.028402,4.016636,22.578388,25.438089,212739,503128,0.435275,0.184049,107.027306,247.705505,0.115456,0.267212,1452.256958,0.169547,0.06404,15.9,0.795,0.069954,0.015759,0.169367,0,0,1,0,0,0,1,0,0
test\java\org\apache\hadoop\hbase\regionserver\wal\TestHLogSplit.java,1313,986,714,6,100,3,609,1320,1929,2807,2258,5065,28718.16027,10.94612456,295.4613638,286140.9717,883.1511473,100,1,0,46,310,600,test\java\org\apache\hadoop\hbase\regionserver\wal\TestHLogSplit.java,16,78,240,32.5,,,1,6.25,75.917923,28.266989,81,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,78,240,32.5,,,1,6.25,75.917923,28.266989,81,0.3375,0,0,16,1.727862,0.00135,16,0,1.727862,0,0.325,120,0.048798,6.901148,2.125143,2.394307,858402,500901,0.107875,0.184867,145.471008,1,0.156927,0.001079,0,0,0.087128,9.84375,0.615234,0.080934,0.007068,0.132618,0,4,4,0,0,4,4,0,0
test\java\org\apache\hadoop\hbase\regionserver\wal\InstrumentedSequenceFileLogWriter.java,16,14,6,2,3,1,14,19,33,36,23,59,297.619253,0.179097852,5.583539888,1661.768971,5.128916576,3,2,0,9,37,1,test\java\org\apache\hadoop\hbase\regionserver\wal\InstrumentedSequenceFileLogWriter.java,4,5,12,41.666668,,,1,25,42.116631,81.93277,3.5,0.291667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.666668,,,1,25,42.116631,81.93277,3.5,0.291667,0,0,4,0.431965,0.000337,4,0,0.431965,0,0.416667,6,0.009299,1.315098,8.924219,10.05453,858402,502131,0.107875,0.184414,109.842743,1,0.118493,0.001079,0,0,0.001932,2.5,0.625,0.295321,0.010693,0.082943,0,0,0,0,0,0,0,0,1
test\java\org\apache\hadoop\hbase\regionserver\wal\FaultySequenceFileLogReader.java,51,42,27,8,9,2,23,35,58,142,79,221,1294.6138,0.103973817,9.617806026,12451.34441,38.43007533,9,2,0,10,37,1,test\java\org\apache\hadoop\hbase\regionserver\wal\FaultySequenceFileLogReader.java,4,5,12,41.666668,,,1,25,9.287257,65.151512,3.5,0.291667,1,8.333333,1,0,0,,0,0,1,100,1.727862,100,0,,0,,3,3,6,50,,,1,33.333332,8.963283,71.551727,1.5,0.25,0,0,4,0.431965,0.000337,3,1,0.323974,0.107991,0.416667,6,0.004341,0.613862,1.938445,2.183962,857476,502239,0.107991,0.184374,102.052261,2,0.110089,0.002157,1,0.000117,0.000039,1.875,0.46875,0.318948,0.007802,0.126447,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapred\TableInputFormatBase.java,121,67,40,8,15,1,75,68,143,221,145,366,1978.169916,1.015850901,49.63699226,34715.83825,107.1476489,15,1,1,9,126,11,main\java\org\apache\hadoop\hbase\mapred\TableInputFormatBase.java,7,7,42,16.666666,,,2,28.571428,44.708424,75.136116,17.5,0.416667,3.5,8.333333,1,0,0,,0,0,1,100,0.539957,100,0,,0,,6,5,30,16.666666,,,2,33.333332,44.708424,75.824173,12.5,0.416667,0,0,7,0.75594,0.000591,6,1,0.647948,0.107991,0.166667,21,0.010921,1.544407,7.965382,8.974249,857476,499433,0.107991,0.18541,107.673691,2,0.116153,0.002157,18.530556,0.002163,0.021857,5.714286,0.816326,0.179209,0.01077,0.11418,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapred\TableRecordReader.java,105,44,14,1,13,0,64,28,92,80,43,123,458.7498478,2.022089944,25.59829815,1711.965497,5.283844127,13,1,0,6,120,0,main\java\org\apache\hadoop\hbase\mapred\TableRecordReader.java,6,9,30,30,,,1,16.666666,20.086393,67.883209,10.5,0.35,3.5,11.666667,2,0,2,0,,,2,100,1.61987,88.235291,1,0.5,0,0,4,5,12,41.666668,,,1,25,19.762419,71.206223,3.5,0.291667,0,0,6,0.647948,0.000506,4,2,0.431965,0.215983,0.3,15,0.006769,0.957337,2.95378,3.327896,855625,501392,0.108225,0.184686,99.45826,3.5,0.10729,0.003776,11.444445,0.001336,0.001427,3.333333,0.555556,0.226498,0.013896,0.158526,0,0,0,0,0,0,0,0,1
main\java\org\apache\hadoop\hbase\mapred\TableSplit.java,79,54,23,1,12,0,37,37,74,103,66,169,721.0028216,0.713366678,24.7559057,4772.964229,14.73137108,12,1,0,7,31,40,main\java\org\apache\hadoop\hbase\mapred\TableSplit.java,2,0,2,0,,,2,100,39.740822,98.924728,1,0.5,1,50,1,0,0,,0,0,1,100,0.75594,100,0,,0,,1,0,0,,0,0,1,100,39.416847,100,0,,0,,2,0.215983,0.000169,1,1,0.107991,0.107991,0,1,0.006405,0.905854,-1.510997,-1.702375,856551,502638,0.108108,0.184228,78.941429,2.5,0.085158,0.002697,2.718687,0.000317,0.003405,2,1,0.5,0,0,0,0,1,0,0,0,1,0,0
