class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
hbase-common\src\test\java\org\apache\hadoop\hbase\util\EnvironmentEdgeManagerTestHelper.java,10,8,2,1,2,0,7,4,11,8,6,14,48.43204266,1.100572389,0.908618106,44.00623088,0.1358217,2,1,0,2,15,1,hbase-common\src\test\java\org\apache\hadoop\hbase\util\EnvironmentEdgeManagerTestHelper.java,11,5,110,4.545455,,,6,54.545456,9.369475,58.455883,52.5,0.477273,5,4.545455,10,0,90,0,,,10,100,5.71597,50.259068,45,0.5,0,0,1,0,0,,0,0,1,100,4.655274,100,0,,0,,11,0.648203,0.000513,1,10,0.058928,0.589275,0.045455,55,0.006018,0.851025,0.452809,0.193511,2862840,2879809,0.059277,0.058928,2,11.5,0.001178,0.006773,2.142857,0.000074,0.003474,10.090909,0.917355,0.099565,0.00989,0.040811,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\regionserver\ScanType.java,5,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,19,1,hbase-server\src\main\java\org\apache\hadoop\hbase\regionserver\ScanType.java,6,4,30,13.333333,,,2,33.333332,4.773129,59.124088,13,0.433333,0,0,6,4,30,13.333333,,,2,33.333332,4.773129,59.124088,13,0.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.353565,0.00028,0,6,0,0.353565,0.133333,15,0.002464,0.348513,-0.002247,-0.00096,1201733,2881506,0.141213,0.058893,1,237.335419,0.000589,0.139774,0,0,0.000419,5.25,0.875,0.189412,0.004564,0.063935,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\regionserver\StoreScanner.java,626,409,269,27,90,4,324,398,722,1218,745,1963,11613.51143,4.751195797,94.2935925,98607.64899,304.3445956,90,2,0,38,205,185,hbase-server\src\main\java\org\apache\hadoop\hbase\regionserver\StoreScanner.java,28,94,756,12.433863,,,2,7.142857,60.872128,46.78442,331,0.437831,127.666664,16.887125,11,4,110,3.636364,,,8,72.727272,5.303477,45.454544,53,0.481818,23,20.90909,18,38,306,12.418301,,,2,11.111111,60.695343,49.782505,134,0.437909,12.333333,4.030501,28,1.649971,0.001306,18,11,1.060695,0.648203,0.124339,378,0.023944,3.386142,-67.6763,-28.921873,1202914,1898698,0.141074,0.089377,193.292786,266.849121,0.113836,0.157155,5834.060547,0.202704,0.224977,22.206896,0.793103,0.065369,0.050609,0.300276,0,0,1,0,0,0,1,0,0
hbase-server\src\test\java\org\apache\hadoop\hbase\regionserver\KeyValueScanFixture.java,14,13,5,2,3,1,22,16,38,44,28,72,316.1221154,0.888977838,4.507635301,728.9689633,2.249904208,3,3,0,4,36,1,hbase-server\src\test\java\org\apache\hadoop\hbase\regionserver\KeyValueScanFixture.java,4,3,12,25,,,1,25,11.962286,93.981483,4.5,0.375,2,16.666666,2,0,2,0,,,2,100,0.589275,76.92308,1,0.5,0,0,2,1,2,50,,,1,50,11.785503,98.522171,0.5,0.25,0,0,4,0.23571,0.000187,2,2,0.117855,0.117855,0.25,6,0.002132,0.301561,-1.855901,-0.793131,2878112,2864547,0.058962,0.059241,6.5,3,0.003828,0.001767,2,0.000069,0.000149,2.875,0.71875,0.3516,0.075324,0.156509,0,0,0,0,0,0,0,0,1
hbase-prefix-tree\src\test\java\org\apache\hadoop\hbase\codec\prefixtree\row\TestRowEncoder.java,142,108,61,4,17,2,74,109,183,264,191,455,2203.563945,1.339641338,46.49815405,15103.88711,46.61693552,17,1,0,17,353,18,hbase-prefix-tree\src\test\java\org\apache\hadoop\hbase\codec\prefixtree\row\TestRowEncoder.java,7,9,42,21.428572,,,1,14.285714,33.942249,87.009064,16.5,0.392857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,42,21.428572,,,1,14.285714,33.942249,87.009064,16.5,0.392857,0,0,7,0.412493,0.000326,7,0,0.412493,0,0.214286,21,0.005434,0.768494,26.519247,11.333159,2881506,2808584,0.058893,0.060422,24.083336,1,0.014183,0.000589,0,0,0.163069,4.571428,0.653061,0.201371,0.012416,0.180054,0,0,0,0,0,0,0,0,1
hbase-common\src\main\java\org\apache\hadoop\hbase\KeyValueUtil.java,182,127,81,4,25,1,225,209,434,575,396,971,4641.839742,7.48600894,110.7469809,34000.97529,104.9412818,25,1,0,14,83,136,hbase-common\src\main\java\org\apache\hadoop\hbase\KeyValueUtil.java,55,163,2970,5.488215,,,2,3.636364,51.208015,35.790775,1403.5,0.472559,159.100006,5.356902,49,73,2352,3.103741,,,10,20.408163,38.185032,40.57608,1139.5,0.484481,0,0,6,7,30,23.333334,,,1,16.666666,35.35651,72.202164,11.5,0.383333,0,0,55,3.241014,0.002565,6,49,0.353565,2.887449,0.054882,1485,0.033176,4.691789,-2.484962,-1.061964,1113480,2862845,0.152405,0.059277,9.333333,423.194214,0.005497,0.249231,2189.286865,0.076067,0.486026,50.31818,0.914876,0.030961,0.087611,0.217157,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\bucket\BucketCache.java,1094,812,538,16,103,4,290,508,798,1561,1023,2584,15752.68785,3.945440946,121.8218766,163602.1373,504.9448682,103,1,1,60,133,346,hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\bucket\BucketCache.java,17,19,272,6.985294,,,6,35.294117,46.258102,63.30645,126.5,0.465074,55,20.220589,6,4,30,13.333333,,,3,50,4.360636,76.288658,13,0.433333,4,13.333333,12,4,132,3.030303,,,8,66.666664,45.492046,67.247383,64,0.484848,10,7.575758,17,1.001768,0.000793,12,6,0.70713,0.353565,0.069853,136,0.010913,1.543301,-7.086314,-3.028379,1203255,1899887,0.141034,0.089321,120.271156,248.228058,0.070831,0.146188,10577.72949,0.367523,0.495031,14.944445,0.879085,0.088521,0.051201,0.185976,0,0,1,0,0,0,1,0,0
hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\CacheStats.java,186,128,63,2,34,1,68,41,109,134,72,206,821.1198268,2.230354792,34.95085645,4969.283292,15.33729411,34,1,2,2,39,355,hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\CacheStats.java,12,7,132,5.30303,,,6,50,6.187389,63.636364,62.5,0.473485,0,0,12,7,132,5.30303,,,6,50,6.187389,63.636364,62.5,0.473485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.70713,0.00056,0,12,0,0.70713,0.05303,66,0.003222,0.455621,-0.319059,-0.136352,1201940,2881506,0.141188,0.058893,1,228.440445,0.000589,0.134535,0,0,0.015664,10.916667,0.909722,0.110367,0.023069,0.135522,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\BlockCacheColumnFamilySummary.java,210,116,64,10,33,2,131,87,218,289,175,464,1997.131507,3.074287314,86.47304653,21014.2179,64.85869722,33,1,0,5,28,115,hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\BlockCacheColumnFamilySummary.java,4,0,12,0,,,4,100,12.021214,96.226418,6,0.5,3,25,3,0,6,0,,,3,100,1.708898,90.625,3,0.5,0,0,1,0,0,,0,0,1,100,10.606954,100,0,,0,,4,0.23571,0.000187,1,3,0.058928,0.176783,0,6,0.002556,0.361463,3.033002,1.296172,1204252,1899327,0.140917,0.089347,134.829453,196.499115,0.079405,0.115724,610.277405,0.021204,0.112969,4,1,0.25,0,0,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\HFileBlock.java,1723,949,615,13,76,2,202,263,465,818,522,1340,6849.659018,3.123208026,121.7552028,68512.94661,211.4597117,76,1,0,22,70,601,hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\HFileBlock.java,23,53,506,10.474308,,,2,8.695652,34.708309,67.468498,226.5,0.447628,61.916668,12.236495,18,15,306,4.901961,,,7,38.888889,5.657042,35.955055,145.5,0.47549,16,5.228758,6,4,30,13.333333,,,2,33.333332,32.527992,90.196075,13,0.433333,3,10,23,1.355333,0.001072,6,18,0.353565,1.060695,0.104743,253,0.010877,1.538208,3.215938,1.374351,1202921,1899877,0.141073,0.089322,114.294525,271.192139,0.067311,0.159713,2105.969727,0.073172,0.169916,18.729166,0.814312,0.073177,0.034111,0.264824,0,0,1,0,0,0,1,0,0
hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\bucket\UniqueIndexMap.java,25,20,14,2,3,1,19,26,45,48,42,90,411.7850726,0.40472394,10.25081862,2280.127319,7.037429996,3,1,0,5,13,0,hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\bucket\UniqueIndexMap.java,1,0,0,,0,0,1,100,1.001768,100,0,,0,,1,0,0,,0,0,1,100,1.001768,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058928,0.000047,0,1,0,0.058928,,0,0.000199,0.028104,-0.310152,-0.132545,1202549,2881506,0.141117,0.058893,1,195.350296,0.000589,0.115047,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\SnapshotManager.java,936,532,371,10,106,3,403,691,1094,1799,1236,3035,17631.14262,3.702171598,175.9334844,163257.9583,503.8825874,106,1,0,64,631,219,hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\SnapshotManager.java,39,178,1482,12.010797,,,1,2.564103,56.157925,32.272266,652,0.439946,202.65834,13.674651,4,1,12,8.333333,,,3,75,12.787271,86.454185,5.5,0.458333,3,25,36,138,1260,10.952381,,,1,2.777778,54.743664,34.217312,561,0.445238,20.5,1.626984,39,2.298173,0.001819,36,4,2.121391,0.23571,0.120108,741,0.034838,4.926795,-352.621857,-150.695068,1202265,1898552,0.14115,0.089384,214.368835,309.828522,0.126248,0.182467,27055.76563,0.940053,0.38663,31.5,0.807692,0.051673,0.047511,0.36339,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\executor\ExecutorService.java,299,197,106,3,18,2,114,116,230,249,166,415,1922.437063,3.600277335,42.63053881,8972.587844,27.69317236,18,1,0,14,34,34,hbase-server\src\main\java\org\apache\hadoop\hbase\executor\ExecutorService.java,22,48,462,10.38961,,,3,13.636364,46.906303,55.742298,207,0.448052,45.783333,9.909812,18,28,306,9.150327,,,5,27.777779,21.449617,48.663101,139,0.454248,0,0,4,3,12,25,,,1,25,38.302887,95.588234,4.5,0.375,0,0,22,1.296405,0.001026,4,18,0.23571,1.060695,0.103896,231,0.017171,2.42837,4.416178,1.88728,1202150,1899886,0.141164,0.089321,112.555328,330.195587,0.066287,0.194461,2176.8396,0.075634,0.163285,18.75,0.852273,0.065355,0.024598,0.177671,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\master\AssignmentManager.java,3411,2301,1669,35,435,7,1351,2343,3694,7084,4701,11785,74802.41189,18.78010488,649.4381001,1031738.449,3184.37793,435,2,1,97,937,2815,hbase-server\src\main\java\org\apache\hadoop\hbase\master\AssignmentManager.java,84,507,6972,7.271945,,,3,3.571429,54.449028,26.728376,3232.5,0.46364,1700.332153,24.388012,44,61,1892,3.224102,,,6,13.636364,20.035357,30.249111,915.5,0.48388,419.75,22.185518,48,180,2256,7.978724,,,4,8.333333,51.149086,35.515549,1038,0.460106,670.75,29.731827,84,4.949912,0.003917,48,44,2.828521,2.592811,0.072719,3486,0.056594,8.003593,45.766651,19.558653,1202146,1898664,0.141164,0.089379,208.602234,338.352814,0.122852,0.199265,22087.40625,0.767427,0.443876,74.521736,0.887164,0.030386,0.110783,0.430501,1,0,5,2,1,1,5,3,0
hbase-server\src\main\java\org\apache\hadoop\hbase\master\MetricsMaster.java,20,13,4,1,3,0,15,12,27,20,14,34,128.3272869,0.616174082,6.491732047,416.8092022,1.286448155,3,1,0,5,16,0,hbase-server\src\main\java\org\apache\hadoop\hbase\master\MetricsMaster.java,7,10,42,23.809525,,,1,14.285714,45.138481,74.296799,16,0.380952,5.5,13.095238,5,5,20,25,,,1,20,14.790808,71.919769,7.5,0.375,0,0,2,1,2,50,,,1,50,39.658222,98.680351,0.5,0.25,0,0,7,0.412493,0.000326,2,5,0.117855,0.294638,0.238095,21,0.010012,1.415948,-2.147873,-0.917907,1200547,2874720,0.141352,0.059032,4,313.745239,0.002356,0.184773,365.75354,0.012708,0.022845,4.928571,0.704082,0.161531,0.002812,0.061905,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\master\cleaner\HFileCleaner.java,31,17,6,2,4,1,18,21,39,42,31,73,312.7627294,0.564036719,8.979972803,1407.56151,4.344325649,4,4,0,7,61,3,hbase-server\src\main\java\org\apache\hadoop\hbase\master\cleaner\HFileCleaner.java,10,17,90,18.888889,,,1,10,32.527992,65.24823,36.5,0.405556,14,15.555555,5,1,20,5,,,4,80,12.905127,84.555984,9.5,0.475,0,0,5,6,20,30,,,1,20,24.572775,71.039185,7,0.35,0,0,10,0.589275,0.000466,5,5,0.294638,0.294638,0.188889,45,0.010047,1.420833,-12.882051,-5.505222,1202263,1899108,0.14115,0.089358,150.904617,310.495239,0.088872,0.182859,1706.28772,0.059285,0.00307,7.45,0.745,0.132009,0.012667,0.140948,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\master\cleaner\HFileLinkCleaner.java,47,36,24,6,8,2,30,39,69,106,62,168,888.9584086,0.25923355,16.43807893,8397.531598,25.9183074,8,4,0,6,56,0,hbase-server\src\main\java\org\apache\hadoop\hbase\master\cleaner\HFileLinkCleaner.java,8,18,56,32.142857,,,1,12.5,46.317032,56.022808,19,0.339286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,56,32.142857,,,1,12.5,46.317032,56.022808,19,0.339286,0,0,8,0.47142,0.000373,8,0,0.47142,0,0.321429,28,0.013835,1.956558,-64.749107,-27.670921,2881506,1895307,0.058893,0.089537,184.068878,1,0.108403,0.000589,0,0,0.005096,4.8125,0.601563,0.152084,0.002334,0.101689,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\ClientSnapshotDescriptionUtils.java,37,20,10,3,6,2,25,32,57,68,44,112,541.2081853,0.702828714,7.592740274,2067.602876,6.381490359,6,1,0,5,34,1,hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\ClientSnapshotDescriptionUtils.java,13,30,156,19.23077,,,1,7.692307,45.786682,53.623188,63,0.403846,7.833333,5.021368,10,10,90,11.111111,,,2,20,20.447849,63.786766,40,0.444444,0,0,3,1,6,16.666666,,,2,66.666664,38.951092,73.038673,2.5,0.416667,0,0,13,0.766058,0.000606,3,10,0.176783,0.589275,0.192308,78,0.016579,2.344611,0.087603,0.037438,1200329,2859459,0.141378,0.059347,8.333334,337.136108,0.004908,0.198549,10.346597,0.000359,0.024607,8.884615,0.683432,0.101677,0.01323,0.140333,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\HBaseSnapshotException.java,47,20,7,1,5,0,29,22,51,38,30,68,254.2215038,3.110119585,6.380434648,469.4145981,1.448810488,5,6,7,2,52,7,hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\HBaseSnapshotException.java,12,15,132,11.363636,,,3,25,9.192693,64.730293,58.5,0.443182,12,9.090909,10,7,90,7.777778,,,4,40,4.242781,61.016949,41.5,0.461111,0,0,2,0,2,0,,,2,100,6.953447,95.934959,1,0.5,0,0,12,0.70713,0.00056,2,10,0.117855,0.589275,0.113636,66,0.003408,0.482001,2.767108,1.18254,1189416,2874720,0.142675,0.059032,4,258.300201,0.002356,0.15212,22.808195,0.000792,0.02935,9.958333,0.829861,0.156718,0.142853,0.262962,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\RestoreSnapshotException.java,17,14,4,1,4,0,23,20,43,32,28,60,207.7917429,2.214320359,9.043065465,514.4412029,1.587781491,4,7,0,2,56,6,hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\RestoreSnapshotException.java,6,8,30,26.666666,,,1,16.666666,16.205069,77.247192,11,0.366667,3,10,4,2,12,16.666666,,,2,50,13.140837,85.114502,5,0.416667,0,0,2,1,2,50,,,1,50,5.008839,90.425529,0.5,0.25,0,0,6,0.353565,0.00028,2,4,0.117855,0.23571,0.266667,15,0.004627,0.654339,4.738244,2.024917,1200701,2873025,0.141334,0.059067,4.333333,301.526245,0.002552,0.177577,221.371201,0.007692,0.001684,3.666667,0.611111,0.201158,0.007775,0.094841,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\SnapshotCreationException.java,29,11,3,1,3,0,17,15,32,24,21,45,155.9002686,1.606016737,5.724239769,303.9702327,0.93817973,3,7,0,2,55,3,hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\SnapshotCreationException.java,8,14,56,25,,,1,12.5,16.558634,65.501167,21,0.375,5,8.928572,6,6,30,20,,,1,16.666666,14.378315,72.835823,12,0.4,0,0,2,1,2,50,,,1,50,5.008839,90.425529,0.5,0.25,0,0,8,0.47142,0.000373,2,6,0.117855,0.353565,0.25,28,0.006658,0.941589,4.724667,2.019115,1200617,2873025,0.141344,0.059067,4.333333,310.41687,0.002552,0.182813,252.911179,0.008787,0.001625,4.75,0.59375,0.152711,0.004866,0.102564,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\snapshot\SnapshotDescriptionUtils.java,258,120,67,3,22,2,157,149,306,317,246,563,2744.524243,5.670582791,54.89717145,16628.45907,51.32240454,22,1,0,12,69,87,hbase-server\src\main\java\org\apache\hadoop\hbase\snapshot\SnapshotDescriptionUtils.java,35,150,1190,12.605042,,,1,2.857143,53.977608,40.334656,520,0.436975,126.533333,10.633053,27,38,702,5.413105,,,7,25.925926,23.688862,50.886074,332,0.472934,0,0,8,7,56,12.5,,,2,25,48.202709,55.232952,24.5,0.4375,0,0,35,2.062463,0.001632,8,27,0.47142,1.591043,0.12605,595,0.028807,4.07398,34.40205,14.701923,1202081,1898842,0.141172,0.08937,170.569092,344.64563,0.100453,0.202972,1461.265503,0.050772,0.077159,27.885714,0.796735,0.058864,0.072274,0.352978,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\SnapshotDoesNotExistException.java,15,8,2,1,2,0,13,9,22,17,12,29,102.3397435,0.71875585,5.598215328,295.565051,0.912237812,2,7,0,2,55,1,hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\SnapshotDoesNotExistException.java,3,3,6,50,,,1,33.333332,6.128462,78.195488,1.5,0.25,0,0,1,0,0,,0,0,1,100,2.298173,100,0,,0,,2,1,2,50,,,1,50,5.008839,90.425529,0.5,0.25,0,0,3,0.176783,0.00014,2,1,0.117855,0.058928,0.5,3,0.001564,0.22124,4.735095,2.023571,1201559,2873025,0.141233,0.059067,4.333333,233.506485,0.002552,0.137519,0,0,0,1.333333,0.444444,0.389373,0.001485,0.080352,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\SnapshotExistsException.java,10,4,1,1,1,0,6,5,11,8,7,15,51.89147428,0.378703529,2.640588013,137.0240049,0.422913595,1,7,0,2,53,0,hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\SnapshotExistsException.java,3,3,6,50,,,1,33.333332,6.128462,78.195488,1.5,0.25,0,0,1,0,0,,0,0,1,100,2.298173,100,0,,0,,2,1,2,50,,,1,50,5.008839,90.425529,0.5,0.25,0,0,3,0.176783,0.00014,2,1,0.117855,0.058928,0.5,3,0.001564,0.22124,4.735069,2.02356,1201559,2873025,0.141233,0.059067,4.333333,233.506485,0.002552,0.137519,0,0,0,1.333333,0.444444,0.389373,0.001485,0.080352,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\TablePartiallyOpenException.java,28,15,5,1,4,0,19,11,30,24,14,38,126.9595027,1.447569553,7.501509304,344.1865888,1.062304286,4,4,0,3,46,6,hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\TablePartiallyOpenException.java,3,2,6,33.333332,,,1,33.333332,38.243961,75.290024,2,0.333333,0.5,8.333333,1,0,0,,0,0,1,100,2.298173,100,0,,0,,2,1,2,50,,,1,50,37.065411,76.427704,0.5,0.25,0,0,3,0.176783,0.00014,2,1,0.117855,0.058928,0.333333,3,0.008645,1.222569,-0.90596,-0.387167,1201559,2862852,0.141233,0.059277,6.833333,233.506485,0.004024,0.137519,0.3,0.00001,0.001809,1.833333,0.611111,0.340895,0.000219,0.011218,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\UnknownSnapshotException.java,12,7,2,1,2,0,11,8,19,14,11,25,81.89147428,0.89569603,4.574852049,195.051926,0.602012117,2,7,0,1,54,1,hbase-client\src\main\java\org\apache\hadoop\hbase\snapshot\UnknownSnapshotException.java,2,1,2,50,,,1,50,2.533883,84.313728,0.5,0.25,0,0,1,0,0,,0,0,1,100,2.298173,100,0,,0,,1,0,0,,0,0,1,100,0.70713,100,0,,0,,2,0.117855,0.000093,1,1,0.058928,0.058928,0.5,1,0.000696,0.098496,3.738805,1.597801,1201559,2873027,0.141233,0.059067,3.666667,233.506485,0.002159,0.137519,0,0,0,1.25,0.625,0.556059,0.002207,0.054167,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\CloneSnapshotHandler.java,134,99,55,2,14,1,75,119,194,255,186,441,2440.710202,0.833782074,30.92669641,15913.09375,49.11448689,14,3,0,27,981,31,hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\CloneSnapshotHandler.java,16,39,240,16.25,,,2,12.5,48.202709,48.431023,100.5,0.41875,3.5,1.458333,1,0,0,,0,0,1,100,2.298173,100,0,,0,,15,28,210,13.333333,,,2,13.333333,48.143784,49.515152,91,0.433333,0,0,16,0.94284,0.000746,15,1,0.883913,0.058928,0.1625,120,0.018595,2.629776,-43.194927,-18.459612,1203253,1898744,0.141034,0.089375,184.835571,233.256485,0.108855,0.137371,350.631836,0.012183,0.059739,12.25,0.765625,0.07969,0.007988,0.123115,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\RestoreSnapshotHandler.java,178,115,72,6,21,2,85,150,235,349,255,604,3449.480661,0.98300913,39.29359701,25199.84095,77.77728689,21,3,0,32,652,44,hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\RestoreSnapshotHandler.java,18,38,306,12.418301,,,2,11.111111,47.495579,52.405724,134,0.437909,5,1.633987,1,0,0,,0,0,1,100,2.298173,100,0,,0,,17,27,272,9.926471,,,2,11.764706,47.377724,53.635757,122.5,0.450368,0,0,18,1.060695,0.000839,17,1,1.001768,0.058928,0.124183,153,0.017701,2.503273,49.168652,21.01252,1203253,1898736,0.141034,0.089375,190.402191,233.256485,0.112133,0.137371,357.126678,0.012408,0.058363,14.666667,0.814815,0.068607,0.008898,0.104437,0,0,2,0,0,0,2,0,0
hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\DisabledTableSnapshotHandler.java,75,51,35,4,6,2,29,71,100,139,118,257,1570.767621,0.430141478,12.19954123,13545.50445,41.8071125,6,3,0,22,600,2,hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\DisabledTableSnapshotHandler.java,13,33,156,21.153847,,,1,7.692307,42.840305,64.052864,61.5,0.394231,3.5,2.24359,1,0,0,,0,0,1,100,2.298173,100,0,,0,,12,26,132,19.69697,,,1,8.333333,42.72245,66.149635,53,0.401515,0,0,13,0.766058,0.000606,12,1,0.70713,0.058928,0.211538,78,0.01167,1.650327,-6.871911,-2.936753,1203253,1898813,0.141034,0.089372,176.152374,233.256485,0.103741,0.137371,838.074951,0.029119,0.018001,8.346153,0.642012,0.109467,0.005967,0.188392,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\EnabledTableSnapshotHandler.java,72,53,33,10,12,4,38,69,107,199,134,333,2089.068614,0.373759529,14.16591318,21280.45759,65.68042467,12,3,0,22,604,2,hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\EnabledTableSnapshotHandler.java,13,35,156,22.435898,,,1,7.692307,46.375957,56.496769,60.5,0.387821,1.25,0.801282,1,0,0,,0,0,1,100,2.298173,100,0,,0,,13,35,156,22.435898,,,1,7.692307,46.375957,56.496769,60.5,0.387821,1.25,0.801282,13,0.766058,0.000606,13,1,0.766058,0.058928,0.224359,78,0.013909,1.966999,-374.988342,-160.253525,1203255,1898919,0.141034,0.089367,172.306808,233.006485,0.101476,0.137224,18.762796,0.000652,0.038065,8.535714,0.656593,0.11356,0.057347,0.176555,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\TakeSnapshotHandler.java,267,192,115,7,29,4,124,213,337,535,364,899,5309.179965,2.113202113,56.98932365,38254.41948,118.0691959,29,2,2,40,591,79,hbase-server\src\main\java\org\apache\hadoop\hbase\master\snapshot\TakeSnapshotHandler.java,31,134,930,14.408602,,,2,6.451613,56.806129,33.058987,398,0.427957,63.866665,6.867383,5,5,20,25,,,1,20,3.358869,56.435642,7.5,0.375,0,0,26,86,650,13.230769,,,2,7.692307,56.688274,34.174068,282,0.433846,0,0,31,1.826753,0.001445,26,5,1.532115,0.294638,0.144086,465,0.034021,4.81133,-58.089062,-24.824711,1203247,1898589,0.141035,0.089382,205.059387,235.50647,0.120765,0.138696,3200.227051,0.111192,0.135758,24.274193,0.783038,0.053252,0.020081,0.26358,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\zookeeper\ZKTable.java,349,207,102,5,46,3,342,331,673,716,465,1181,5694.75644,8.297877846,135.0196006,36247.84331,111.8760596,46,1,0,16,190,227,hbase-client\src\main\java\org\apache\hadoop\hbase\zookeeper\ZKTable.java,27,109,702,15.527065,,,1,3.703704,51.325871,43.204365,296.5,0.422365,89.775002,12.788462,20,41,380,10.789474,,,3,15,17.5604,43.377003,169.5,0.446053,0,0,7,13,42,30.952381,,,1,14.285714,47.908073,61.173817,14.5,0.345238,0,0,27,1.591043,0.001259,7,20,0.412493,1.17855,0.155271,351,0.026738,3.781352,10.763606,4.599892,1202215,1898885,0.141156,0.089368,171.75592,322.662018,0.101152,0.190025,1337.791138,0.046482,0.018544,21.185184,0.784636,0.059639,0.043255,0.227624,0,0,0,0,0,0,0,0,1
