class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
java\org\apache\hadoop\hbase\rest\TableController.java,134,96,59,6,17,3,71,119,190,294,205,499,2735.862784,0.703494174,45.10209026,28046.84765,86.56434459,17,2,0,15,141,15,java\org\apache\hadoop\hbase\rest\TableController.java,6,10,30,33.333332,,,1,16.666666,60.351563,58.857143,10,0.333333,2,6.666667,1,0,0,,0,0,1,100,3.125,100,0,,0,,5,7,20,35,,,1,20,59.765625,60.117878,6.5,0.325,0,0,6,1.171875,0.001161,5,1,0.976563,0.195313,0.333333,15,0.028105,3.974698,5,14.577394,261122,185724,0.196077,0.275678,50.250027,3,0.097953,0.005848,3.888889,0.001486,0.003192,4.083333,0.680556,0.209725,0.005592,0.118972,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\rest\TimestampController.java,106,88,45,4,12,3,79,106,185,278,197,475,2619.105685,0.59283669,75.77225008,36282.20826,111.9821242,12,2,0,17,124,15,java\org\apache\hadoop\hbase\rest\TimestampController.java,7,12,42,28.571428,,,1,14.285714,58.007813,66.29464,15,0.357143,1,2.380952,1,0,0,,0,0,1,100,3.125,100,0,,0,,6,7,30,23.333334,,,1,16.666666,57.421875,68.055557,11.5,0.383333,0,0,7,1.367188,0.001355,6,1,1.171875,0.195313,0.285714,21,0.022604,3.19673,6,17.492872,261122,184702,0.196077,0.277203,51.666691,3,0.100715,0.005848,5.959957,0.002278,0.104046,4.785714,0.683673,0.198036,0.002918,0.175715,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\rest\Status.java,217,175,107,1,21,0,106,83,189,188,110,298,1270.324829,3.097588297,36.34178232,4815.608409,14.86298892,21,1,0,11,36,57,java\org\apache\hadoop\hbase\rest\Status.java,11,25,110,22.727272,,,1,9.090909,58.59375,64.377686,42.5,0.386364,14.833333,13.484848,8,10,56,17.857143,,,1,12.5,7.617188,48.75,23,0.410714,6,10.714286,4,3,12,25,,,1,25,57.226563,72.885574,4.5,0.375,1,8.333333,11,2.148438,0.002129,4,8,0.78125,1.5625,0.227273,55,0.024423,3.453972,4,11.661915,257027,186335,0.199201,0.274774,43.140507,10.5,0.084095,0.020468,65.449203,0.025016,0.177471,7.75,0.704545,0.178384,0.05759,0.353448,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\rest\AbstractController.java,38,31,9,3,9,2,77,65,142,140,88,228,1031.034952,0.602300661,260.0200296,34523.72112,106.5546948,9,1,5,9,19,21,java\org\apache\hadoop\hbase\rest\AbstractController.java,10,21,90,23.333334,,,1,10,61.328125,57.299271,34.5,0.383333,13.5,15,4,3,12,25,,,1,25,5.273438,61.363636,4.5,0.375,0,0,6,8,30,26.666666,,,1,16.666666,60.351563,61.309525,11,0.366667,0,0,10,1.953125,0.001936,6,4,1.171875,0.78125,0.233333,45,0.030254,4.278509,6,17.492872,259586,185627,0.197237,0.275822,60.716621,6,0.118356,0.011696,331.936249,0.126871,0.06508,7.15,0.715,0.149844,0.015197,0.21358,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\io\hfile\CachedBlockQueue.java,66,40,23,4,9,3,42,31,73,109,70,179,823.5441703,0.603460858,15.65119285,4595.616539,14.18400166,9,1,0,5,17,1,java\org\apache\hadoop\hbase\io\hfile\CachedBlockQueue.java,2,1,2,50,,,1,50,0.78125,66.666664,0.5,0.25,0,0,1,0,0,,0,0,1,100,0.390625,100,0,,0,,1,0,0,,0,0,1,100,0.78125,100,0,,0,,2,0.390625,0.000387,1,1,0.195313,0.195313,0.5,1,0.000038,0.005391,1,2.915479,262144,191353,0.195313,0.267568,22.273836,2,0.043419,0.003899,0,0,0,1,0.5,0.953125,0.023586,0.375,0,0,0,1,0,0,0,1,0
java\org\apache\hadoop\hbase\io\hfile\CachedBlock.java,76,53,22,3,12,1,46,35,81,104,61,165,740.7411405,0.806456409,22.10215593,3860.4554,11.9149858,12,1,1,6,21,20,java\org\apache\hadoop\hbase\io\hfile\CachedBlock.java,4,1,12,8.333333,,,3,75,2.34375,75,5.5,0.458333,3,25,3,1,6,16.666666,,,2,66.666664,1.367188,77.777779,2.5,0.416667,0,0,1,0,0,,0,0,1,100,1.367188,100,0,,0,,4,0.78125,0.000774,1,3,0.195313,0.585938,0.083333,6,0.001154,0.163232,1,2.915479,55104,191725,0.929152,0.267049,25.374201,103.249969,0.049462,0.201267,280.5,0.107212,0.74787,3.5,0.875,0.40625,0.054754,0.25,0,0,0,0,0,0,0,0,1
test\org\apache\hadoop\hbase\regionserver\TestWildcardColumnTracker.java,342,263,211,12,43,2,99,248,347,1109,795,1904,11337.49487,0.179825402,207.8035301,419912.827,1296.027244,43,3,0,8,454,5,test\org\apache\hadoop\hbase\regionserver\TestWildcardColumnTracker.java,3,2,6,33.333332,,,1,33.333332,45.507813,79.522186,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,45.507813,79.522186,2,0.333333,0,0,3,0.585938,0.000581,3,0,0.585938,0,0.333333,3,0.015608,2.207311,3,8.746436,262656,190338,0.194932,0.268995,44.359547,1,0.086471,0.001949,0,0,0.001547,2.166667,0.722222,0.388277,0.015704,0.074693,0,0,1,1,0,0,1,1,0
test\org\apache\hadoop\hbase\HBaseTestCase.java,624,411,220,14,57,8,242,243,485,779,488,1267,6607.739587,13.94805948,93.28769896,63210.31138,195.0935536,57,2,28,28,446,229,test\org\apache\hadoop\hbase\HBaseTestCase.java,66,330,4290,7.692307,,,1,1.515152,74.609375,21.116638,1980,0.461538,313.678955,7.311864,53,20,2756,0.725689,,,33,62.264153,35.351563,30.166666,1368,0.496372,0,0,13,51,156,32.692307,2.314103,5,1,7.692307,72.265625,30.603806,52.5,0.336538,0,0,66,12.890625,0.012776,13,53,2.539063,10.351563,0.076923,2145,0.152372,21.548702,13,37.901222,211024,190718,0.242626,0.268459,61.549961,74.116676,0.11998,0.144477,2397.233643,0.916262,1.869639,58.060604,0.879706,0.046609,0.198251,0.46676,2,0,1,2,0,2,1,2,0
java\org\apache\hadoop\hbase\regionserver\QueryMatcher.java,342,146,80,13,30,2,88,107,195,384,227,611,3531.401098,1.517747802,29.20534935,26528.13581,81.87696238,30,1,1,18,64,87,java\org\apache\hadoop\hbase\regionserver\QueryMatcher.java,16,43,240,17.916666,,,1,6.25,61.132813,48.377125,98.5,0.410417,74.866669,31.194445,10,11,90,12.222222,,,3,30,36.328125,75,39.5,0.438889,16.5,18.333334,8,12,56,21.428572,,,1,12.5,49.609375,62.254902,22,0.392857,9,16.071428,16,3.125,0.003097,8,10,1.5625,1.953125,0.179167,120,0.039051,5.522637,8,23.32383,54491,191384,0.939605,0.267525,43.819088,162.783218,0.085417,0.317316,2804.825439,1.07205,0.268536,12.583333,0.786458,0.138879,0.081306,0.409308,0,2,4,0,0,2,4,0,0
java\org\apache\hadoop\hbase\regionserver\WildcardColumnTracker.java,291,190,134,24,40,5,84,78,162,644,366,1010,5659.568493,1.391449922,53.90303235,140022.9424,432.1695754,40,1,0,5,25,21,java\org\apache\hadoop\hbase\regionserver\WildcardColumnTracker.java,4,3,12,25,,,1,25,43.945313,91.463417,4.5,0.375,2,16.666666,2,0,2,0,,,2,100,3.515625,94.736839,1,0.5,1,50,3,2,6,33.333332,,,1,33.333332,43.945313,92.59259,2,0.333333,0,0,4,0.78125,0.000774,3,2,0.585938,0.390625,0.25,6,0.012181,1.722652,3,8.746436,54896,191521,0.932673,0.267334,33.688095,115.442924,0.065669,0.225035,4.5,0.00172,0.049785,2.9,0.725,0.376502,0.154212,0.162897,0,0,1,1,0,0,1,1,0
java\org\apache\hadoop\hbase\io\Reference.java,105,59,27,2,12,1,71,61,132,131,90,221,997.3609023,1.345491936,30.32354049,5538.937514,17.09548616,12,1,0,10,44,32,java\org\apache\hadoop\hbase\io\Reference.java,11,20,110,18.181818,,,2,18.181818,59.765625,60.236221,45,0.409091,11.5,10.454545,7,1,42,2.380952,,,6,85.714287,5.46875,59.574467,20.5,0.488095,0,0,4,6,12,50,,,1,25,58.789063,65.292839,3,0.25,0,0,11,2.148438,0.002129,4,7,0.78125,1.367188,0.181818,55,0.029775,4.210758,4,11.661915,55067,191274,0.929776,0.267679,52.199986,108.157112,0.101754,0.210833,145.616669,0.055657,0.590685,8.727273,0.793388,0.143753,0.069341,0.210892,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\util\FSUtils.java,425,244,148,10,54,5,250,283,533,773,552,1325,7152.498206,2.750579247,148.5278953,115223.7725,355.6289274,54,1,0,20,43,121,java\org\apache\hadoop\hbase\util\FSUtils.java,20,65,380,17.105263,,,2,10,54.101563,37.789906,157.5,0.414474,40.083332,10.548245,16,33,240,13.75,,,3,18.75,39.0625,41.753654,103.5,0.43125,13.25,5.520833,6,8,30,26.666666,,,2,33.333332,46.289063,56.834534,11,0.366667,3.5,11.666667,20,3.90625,0.003871,6,16,1.171875,3.125,0.171053,190,0.053863,7.617326,6,17.492872,54605,191254,0.937643,0.267707,55.216633,155.749924,0.107635,0.303606,619.743591,0.236876,0.469744,15.113636,0.755682,0.085572,0.094205,0.225926,1,0,3,4,0,1,3,4,0
test\org\apache\hadoop\hbase\client\TestHTable.java,336,197,165,14,26,3,68,200,268,653,527,1180,6970.90694,0.828476355,54.40775035,80261.63252,247.721088,26,4,0,22,638,6,test\org\apache\hadoop\hbase\client\TestHTable.java,10,19,90,21.111111,,,2,20,57.03125,35.653236,35.5,0.394444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,90,21.111111,,,2,20,57.03125,35.653236,35.5,0.394444,0,0,10,1.953125,0.001936,10,0,1.953125,0,0.211111,45,0.050146,7.091721,10,29.154787,262656,190262,0.194932,0.269103,54.200012,1,0.105653,0.001949,0,0,0.099926,7.15,0.715,0.109177,0.000776,0.044413,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\mapred\IndexOutputFormat.java,120,96,71,5,5,0,32,96,128,272,189,461,3227,0.053602026,18.65601139,60202.94875,185.8115702,5,2,0,8,22,0,java\org\apache\hadoop\hbase\mapred\IndexOutputFormat.java,5,7,20,35,,,1,20,41.40625,72.35495,6.5,0.325,0.5,2.5,1,0,0,,0,0,1,100,1.171875,100,0,,0,,4,4,12,33.333332,,,1,25,41.210938,73.519165,4,0.333333,0,0,5,0.976563,0.000968,4,1,0.78125,0.195313,0.35,10,0.015053,2.128834,4,11.661915,262144,185666,0.195313,0.275764,56.349979,2,0.109844,0.003899,0.5,0.000191,0.009693,3.1,0.62,0.304301,0.014827,0.226065,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\mapred\LuceneDocumentWrapper.java,25,13,2,1,4,0,15,9,24,15,11,26,79.16610605,0.592622589,22.22167887,488.6368538,1.508138438,4,1,0,2,15,5,java\org\apache\hadoop\hbase\mapred\LuceneDocumentWrapper.java,2,0,2,0,,,2,100,2.929688,83.333336,1,0.5,1,50,1,0,0,,0,0,1,100,1.5625,100,0,,0,,1,0,0,,0,0,1,100,1.953125,100,0,,0,,2,0.390625,0.000387,1,1,0.195313,0.195313,0,1,0.00201,0.284309,1,2.915479,262144,185774,0.195313,0.275604,43.776222,2,0.085334,0.003899,8.166667,0.003121,0.000319,2,1,0.5,0,0,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\mapred\IndexConfiguration.java,373,308,183,7,64,3,288,329,617,730,551,1281,6392.284235,6.846709873,153.3137544,54810.97827,169.169686,64,2,0,28,55,761,java\org\apache\hadoop\hbase\mapred\IndexConfiguration.java,5,6,20,30,,,1,20,34.179688,86.206894,7,0.35,1,5,4,3,12,25,,,1,25,5.859375,68.181816,4.5,0.375,0,0,1,0,0,,0,0,1,100,31.054688,100,0,,0,,5,0.976563,0.000968,1,4,0.195313,0.78125,0.3,10,0.011292,1.596881,1,2.915479,254990,191080,0.200792,0.267951,30.678949,10.083334,0.059803,0.019656,6.127778,0.002342,0.00548,3.2,0.64,0.29107,0.021075,0.196227,0,0,0,0,0,0,0,0,1
test\org\apache\hadoop\hbase\io\hfile\TestSeekTo.java,91,70,61,1,4,0,37,106,143,426,360,786,4065.042512,0.190525985,102.5961258,119309.1593,368.2381461,4,3,0,10,454,6,test\org\apache\hadoop\hbase\io\hfile\TestSeekTo.java,4,5,12,41.666668,,,1,25,55.273438,67.061615,3.5,0.291667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.666668,,,1,25,55.273438,67.061615,3.5,0.291667,0,0,4,0.78125,0.000774,4,0,0.78125,0,0.416667,6,0.023076,3.263408,4,11.661915,262656,190252,0.194932,0.269117,53.199982,1,0.103704,0.001949,0,0,0.000166,2.25,0.5625,0.268978,0.000803,0.036972,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\io\hfile\HFile.java,1681,1056,683,24,34,5,80,189,269,629,463,1092,7752.332023,2.229261422,49.07394025,171018.9585,527.8362916,34,1,0,23,94,28,java\org\apache\hadoop\hbase\io\hfile\HFile.java,25,90,600,15,,,1,4,72.070313,38.317757,255,0.425,68.199997,11.366667,17,15,272,5.514706,,,8,47.058823,14.84375,42.696629,128.5,0.472426,0,0,8,18,56,32.142857,,,1,12.5,69.335938,45.222931,19,0.339286,0,0,25,4.882813,0.004839,8,17,1.5625,3.320313,0.15,300,0.061293,8.668202,8,23.32383,54943,191259,0.931875,0.2677,55.616638,122.278557,0.108415,0.23836,771.279724,0.294796,0.89847,20.26,0.8104,0.087675,0.095163,0.37788,2,1,11,1,0,3,11,1,0
test\org\apache\hadoop\hbase\mapred\TestTableMapReduce.java,194,147,102,13,21,4,71,126,197,366,239,605,3704.854585,0.249660629,38.17805725,52569.64116,162.2519789,21,5,0,23,625,5,test\org\apache\hadoop\hbase\mapred\TestTableMapReduce.java,16,29,240,12.083333,,,1,6.25,64.257813,37.990761,105.5,0.439583,41.833332,17.430555,6,0,30,0,,,6,100,4.6875,60,15,0.5,0,0,10,16,90,17.777779,,,1,10,63.867188,39.588379,37,0.411111,0,0,16,3.125,0.003097,10,6,1.953125,1.171875,0.120833,120,0.050642,7.161919,10,29.154787,255501,186202,0.200391,0.27497,56.350018,10.166667,0.109844,0.019818,299.411194,0.11444,0.248687,13.09375,0.818359,0.092587,0.021701,0.199325,0,0,0,0,0,0,0,0,1
test\org\apache\hadoop\hbase\MultiRegionTable.java,83,64,47,4,7,2,45,49,94,117,86,203,955.7488661,0.839933477,25.02773865,8144.944866,25.13871872,7,4,5,10,571,5,test\org\apache\hadoop\hbase\MultiRegionTable.java,11,23,110,20.90909,,,1,9.090909,53.125,46.896553,43.5,0.395455,16,14.545455,5,0,20,0,,,5,100,6.25,50,10,0.5,0,0,6,11,30,36.666668,,,1,16.666666,51.367188,50.968994,9.5,0.316667,0,0,11,2.148438,0.002129,6,5,1.171875,0.976563,0.209091,55,0.041063,5.807207,6,17.492872,253465,188725,0.202,0.271294,53.766655,10.916667,0.104808,0.02128,251.317062,0.096057,0.010891,8,0.727273,0.119099,0.022455,0.12998,0,0,1,0,0,0,1,0,0
java\org\apache\hadoop\hbase\io\BatchUpdate.java,358,188,112,4,46,2,279,209,488,642,386,1028,5049.95039,5.294071618,133.7678183,58517.34827,180.6090996,46,1,0,20,61,314,java\org\apache\hadoop\hbase\io\BatchUpdate.java,9,18,72,25,,,1,11.111111,61.132813,56.294964,27,0.375,6.5,9.027778,5,3,20,15,,,2,40,21.289063,74.149658,8.5,0.425,0,0,4,3,12,25,,,1,25,56.835938,71.149147,4.5,0.375,0,0,9,1.757813,0.001742,4,5,0.78125,0.976563,0.25,36,0.031967,4.520833,4,11.661915,55210,191476,0.927368,0.267396,37.319054,111.038811,0.072747,0.21645,25.650799,0.009804,0.033233,5.555555,0.617284,0.17877,0.045445,0.23803,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\mapred\IdentityTableReduce.java,25,15,3,2,2,1,11,14,25,24,20,44,204.3296724,0.117457243,8.513736348,1739.608958,5.369163452,2,2,0,5,12,0,java\org\apache\hadoop\hbase\mapred\IdentityTableReduce.java,3,1,6,16.666666,,,2,66.666664,34.375,88,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,34.375,88,2.5,0.416667,0,0,3,0.585938,0.000581,3,0,0.585938,0,0.166667,3,0.010536,1.490016,3,8.746436,262656,185818,0.194932,0.275538,43.307186,1,0.084419,0.001949,0,0,0.002236,2.5,0.833333,0.349041,0.001382,0.022904,0,0,0,0,0,0,0,0,1
test\org\apache\hadoop\hbase\regionserver\TestHRegionInfo.java,12,12,8,1,1,0,9,18,27,39,35,74,351.8616752,0.044079183,22.68644613,7982.49094,24.63731771,1,3,0,4,447,0,test\org\apache\hadoop\hbase\regionserver\TestHRegionInfo.java,3,3,6,50,,,1,33.333332,49.609375,69.021736,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,49.609375,69.021736,1.5,0.25,0,0,3,0.585938,0.000581,3,0,0.585938,0,0.5,3,0.020148,2.849362,3,8.746436,262656,190342,0.194932,0.26899,43.942883,1,0.085659,0.001949,0,0,0,1.333333,0.444444,0.347839,0.000036,0.021516,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\mapreduce\RowCounter.java,90,51,30,4,7,2,40,58,98,144,109,253,1432.940753,0.159809113,25.51432461,17456.54209,53.87821632,7,1,0,15,38,1,java\org\apache\hadoop\hbase\mapreduce\RowCounter.java,6,9,30,30,,,2,33.333332,35.742188,63.541668,10.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,30,30,,,2,33.333332,35.742188,63.541668,10.5,0.35,0,0,6,1.171875,0.001161,6,0,1.171875,0,0.3,15,0.017736,2.508237,6,17.492872,262656,186658,0.194932,0.274298,58.949959,1,0.114912,0.001949,0,0,0.029707,4.5,0.75,0.200308,0.002787,0.094909,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\filter\FirstKeyOnlyFilter.java,34,26,8,2,9,1,30,19,49,37,22,59,219.4757902,0.332731638,50.76649821,2535.472204,7.825531494,9,1,0,5,19,27,java\org\apache\hadoop\hbase\filter\FirstKeyOnlyFilter.java,4,2,12,16.666666,,,2,50,24.609375,73.684212,5,0.416667,1,8.333333,3,0,6,0,,,3,100,8.007813,67.213112,3,0.5,0,0,1,0,0,,0,0,1,100,21.484375,100,0,,0,,4,0.78125,0.000774,1,3,0.195313,0.585938,0.166667,6,0.011562,1.63512,1,2.915479,261120,191019,0.196078,0.268036,32.271427,4,0.062907,0.007797,0.375,0.000143,0.008878,3.25,0.8125,0.261745,0.001203,0.022798,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\mapreduce\TableMapReduceUtil.java,148,69,41,5,15,2,105,125,230,283,208,491,2491.408956,1.303223192,50.21639654,17023.95426,52.54306869,15,1,0,16,78,28,java\org\apache\hadoop\hbase\mapreduce\TableMapReduceUtil.java,12,21,132,15.909091,,,2,16.666666,36.328125,58.307209,55.5,0.420455,16,12.121212,8,5,56,8.928572,,,3,37.5,6.054688,44.927536,25.5,0.455357,2,3.571429,5,4,20,20,,,2,40,35.9375,67.647057,8,0.4,1.5,7.5,12,2.34375,0.002323,5,8,0.976563,1.5625,0.159091,66,0.02244,3.1735,5,14.577394,253459,187754,0.202005,0.272697,50.716698,12.866666,0.098863,0.025081,66.273018,0.025331,0.117684,9.038462,0.753205,0.157417,0.125716,0.277807,2,1,1,0,0,3,1,0,0
java\org\apache\hadoop\hbase\mapreduce\TableMapper.java,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,11,0,java\org\apache\hadoop\hbase\mapreduce\TableMapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,262656,262656,0.194932,0.194932,1,1,0.001949,0.001949,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\rest\TableModel.java,240,153,88,6,30,3,183,131,314,423,239,662,3377.75295,1.726640066,80.56625006,31510.88561,97.25581978,30,2,0,17,163,55,java\org\apache\hadoop\hbase\rest\TableModel.java,13,32,156,20.512821,,,1,7.692307,67.382813,35.132381,62,0.397436,14.5,9.294871,2,0,2,0,,,2,100,3.515625,81.818184,1,0.5,0,0,11,25,110,22.727272,,,1,9.090909,66.601563,35.520832,42.5,0.386364,0,0,13,2.539063,0.002516,11,2,2.148438,0.390625,0.205128,78,0.056058,7.927831,11,32.070267,256528,189743,0.199588,0.269839,56.033344,7,0.109227,0.013645,161.911179,0.061885,0.242073,9.230769,0.710059,0.101779,0.005798,0.146047,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\rest\AbstractModel.java,63,49,26,3,7,2,49,30,79,99,51,150,740.1700637,0.712238806,22.43589965,5319.665638,16.4187211,7,1,5,13,42,2,java\org\apache\hadoop\hbase\rest\AbstractModel.java,13,34,156,21.794872,,,1,7.692307,51.367188,39.668175,61,0.391026,8.5,5.448718,6,0,30,0,,,6,100,6.445313,49.253731,15,0.5,0,0,7,7,42,16.666666,,,2,28.571428,50.976563,43.791946,17.5,0.416667,0,0,13,2.539063,0.002516,7,6,1.367188,1.171875,0.217949,78,0.040684,5.753594,7,20.408352,253967,190259,0.201601,0.269107,53.366676,11.833332,0.104029,0.023067,55.60635,0.021254,0.148594,8.423077,0.647929,0.122763,0.020092,0.247402,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\util\Sleeper.java,78,55,35,9,12,3,35,31,66,140,71,211,1156.274448,0.483499415,19.02410644,17981.60997,55.49879621,12,1,0,4,15,4,java\org\apache\hadoop\hbase\util\Sleeper.java,5,7,20,35,,,1,20,44.53125,65.329514,6.5,0.325,0,0,4,3,12,25,,,1,25,27.34375,73.684212,4.5,0.375,0,0,1,0,0,,0,0,1,100,31.054688,100,0,,0,,5,0.976563,0.000968,1,4,0.195313,0.78125,0.35,10,0.018981,2.684251,1,2.915479,54696,191588,0.936083,0.26724,30.478949,140.285721,0.059413,0.273461,0,0,0.003469,3.2,0.64,0.24634,0.007272,0.106591,0,0,0,1,0,0,0,1,0
java\org\apache\hadoop\hbase\mapred\HRegionPartitioner.java,49,41,24,6,9,3,36,42,78,120,71,191,1024.710819,0.279349013,15.30691682,8651.594021,26.70245068,9,1,0,12,49,0,java\org\apache\hadoop\hbase\mapred\HRegionPartitioner.java,8,7,56,12.5,,,2,25,65.429688,48.762737,24.5,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,56,12.5,,,2,25,65.429688,48.762737,24.5,0.4375,0,0,8,1.5625,0.001549,8,0,1.5625,0,0.125,28,0.035189,4.976532,8,23.32383,262656,185728,0.194932,0.275672,52.992889,1,0.1033,0.001949,0,0,0.046579,6.6875,0.835938,0.13462,0.000888,0.037289,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\mapred\TableInputFormat.java,45,34,22,4,7,1,34,52,86,120,82,202,1098.840381,0.172404861,23.77959678,12720.64174,39.26123992,7,2,0,7,92,0,java\org\apache\hadoop\hbase\mapred\TableInputFormat.java,5,4,20,20,,,1,20,60.546875,64.315353,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,1,20,60.546875,64.315353,8,0.4,0,0,5,0.976563,0.000968,5,0,0.976563,0,0.2,10,0.022844,3.230617,5,14.577394,262656,184733,0.194932,0.277157,48.642895,1,0.09482,0.001949,0,0,0.029819,4,0.8,0.234153,0.002466,0.080941,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\mapred\TableOutputFormat.java,64,43,17,2,4,1,29,35,64,60,49,109,551.0114799,0.216412695,19.1402308,4920.129404,15.18558458,4,2,0,8,23,0,java\org\apache\hadoop\hbase\mapred\TableOutputFormat.java,6,9,30,30,,,1,16.666666,50,55.895195,10.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,30,30,,,1,16.666666,50,55.895195,10.5,0.35,0,0,6,1.171875,0.001161,6,0,1.171875,0,0.3,15,0.023739,3.35715,6,17.492872,262656,185127,0.194932,0.276567,60.983299,1,0.118876,0.001949,0,0,0.016576,4.166667,0.694444,0.222141,0.00796,0.150361,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\HRegionLocation.java,72,44,20,4,11,1,42,22,64,88,43,131,533.984253,1.044762487,25.12268471,4229.206523,13.05310655,11,1,0,4,25,7,java\org\apache\hadoop\hbase\HRegionLocation.java,15,28,210,13.333333,,,1,6.666667,47.851563,46.934864,91,0.433333,9,4.285714,13,12,156,7.692307,,,2,15.384615,44.53125,53.773586,72,0.461538,0,0,2,0,2,0,,,2,100,16.796875,87.755104,1,0.5,0,0,15,2.929688,0.002904,2,13,0.390625,2.539063,0.133333,105,0.033571,4.74763,2,5.830957,54595,191524,0.937815,0.267329,32.954765,158.435562,0.064239,0.308841,54.345192,0.020772,0.162859,11.8,0.786667,0.108785,0.033428,0.250998,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\util\JenkinsHash.java,221,91,74,15,20,1,54,60,114,599,431,1030,5862.104759,0.280164326,173.6959838,804258.3295,2482.278795,20,2,0,9,23,5,java\org\apache\hadoop\hbase\util\JenkinsHash.java,2,1,2,50,,,1,50,16.210938,96.511627,0.5,0.25,0,0,2,1,2,50,,,1,50,16.210938,96.511627,0.5,0.25,0,0,1,0,0,,0,0,1,100,1.367188,100,0,,0,,2,0.390625,0.000387,1,2,0.195313,0.390625,0.5,1,0.005378,0.760523,1,2.915479,54833,191413,0.933744,0.267484,37.752407,129.407272,0.073591,0.252256,0,0,0,1.166667,0.583333,0.616069,0.15937,0.078293,0,0,0,0,0,0,0,0,1
java\org\apache\hadoop\hbase\util\MurmurHash.java,57,46,34,6,7,2,26,24,50,132,102,234,1320.662348,0.011743937,85.15032282,112454.8253,347.0827941,7,2,0,1,21,1,java\org\apache\hadoop\hbase\util\MurmurHash.java,3,2,6,33.333332,,,1,33.333332,5.273438,72.972977,2,0.333333,0,0,3,2,6,33.333332,,,1,33.333332,5.273438,72.972977,2,0.333333,0,0,1,0,0,,0,0,1,100,1.367188,100,0,,0,,3,0.585938,0.000581,1,3,0.195313,0.585938,0.333333,3,0.003347,0.473391,1,2.915479,55212,191413,0.927335,0.267484,37.752407,100.916664,0.073591,0.196719,0,0,0.000319,1.75,0.583333,0.471817,0.139296,0.145048,0,0,0,0,1,0,0,1,0
