"","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","AUC","BPP","BCE","MFM","AVG","X0.5","AR0.05","AR0.1","AR0.15","AR0.2","AR0.25","AR0.3","AR0.35","AR0.4","AR0.45","AR0.5","AR0.55","AR0.6","AR0.65","AR0.7","AR0.75","AR0.8","AR0.85","AR0.9","AR0.95","AR1","CE0.05","CE0.1","CE0.15","CE0.2","CE0.25","CE0.3","CE0.35","CE0.4","CE0.45","CE0.5","CE0.55","CE0.6","CE0.65","CE0.7","CE0.75","CE0.8","CE0.85","CE0.9","CE0.95","CE1"
"4.10.0all_bug.csv-->3.8.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.10.0all_bug.csv-->4.10.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.10.0all_bug.csv-->5.12.0all_bug.csv","434","248","754","263.130866183964","0","0.0516605166051661","0.0376042456406368","0.0674961955062215","0.0379105646291186","0","0.574074074074074","0.328042328042328","0.997354497354497","0.348056701301539","0","0.0947908703723927","0.0674738130866549","0.126435817892177","0.0639242571805082","0","0.259050683829445","0.387235183695361","0.0686511128989005","0.435479664239184","0.932421560740145","0.326274411489156","0.55326947742218","0.725990841703454","0.0833364343546261","0.752279197754188","0","0.308363520668257","0.322759784854665","0.354993429025541","0.381874260670277","0.41108068174543","0.441341251395393","0.470194739670096","0.498202907671701","0.525818081706827","0.552870116682989","0.577805449303153","0.602131739938621","0.625770374691985","0.648311159830473","0.670339187156571","0.690658360762065","0.708910565629203","0.72557600239557","0.740675296198742","0.754248335417596","0.270270803188477","0.263975601620515","0.27954530730151","0.290681005300024","0.305338518987503","0.321795701662264","0.337224258950962","0.352381166138311","0.367909985363588","0.383653201211457","0.397440781036114","0.411304293737729","0.425142722154419","0.438305930513134","0.451689169101194","0.463250093721988","0.472095760867593","0.478755348038945","0.482946046364009","0.484365608781444"
"4.10.0all_bug.csv-->6.14.0.1all_bug.csv","782","486","1247","424.078864621399","0","0.0858397365532382","0.0665479939750787","0.106109598366236","0.0551912631541525","0","0.6271050521251","0.389735364875702","1","0.340079281973856","0","0.151008979434199","0.113684210526316","0.191860912377875","0.0897535698637951","0","0.252740715560466","0.355995580861732","0.107249086428147","0.424323773818299","0.894025664995326","0.31446867920271","0.58015016333761","0.754339159771404","0.073271420225534","0.776430920735107","0","0.397860591106816","0.408702336467456","0.429575770729645","0.453535941547211","0.479671841768548","0.504070458786606","0.527673738620385","0.551820067897641","0.574527906128869","0.596806040698674","0.61841202385897","0.639046124149846","0.659322789564672","0.678523975749723","0.69731006825418","0.715313475542355","0.732069059393716","0.747427766955956","0.761444740583944","0.774007857106571","0.366996079523853","0.357380160476106","0.361352484867691","0.370446924684224","0.383232446963661","0.39490300691507","0.406209556854021","0.418743633055062","0.430053185765853","0.441457585458403","0.452648148050015","0.463174613694746","0.473922709623494","0.483775327987219","0.49373232947329","0.503171081253608","0.511176507376952","0.517262324352346","0.521253827532928","0.522585373292188"
"5.12.0all_bug.csv-->1.4.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"5.12.0all_bug.csv-->2.6.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"5.12.0all_bug.csv-->3.8.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"5.12.0all_bug.csv-->4.10.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"5.12.0all_bug.csv-->5.12.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"5.12.0all_bug.csv-->6.14.0.1all_bug.csv","820","556","1247","408.133848899465","0","0.086424957841484","0.0703975690048113","0.106001360081605","0.050797892657265","0","0.657578187650361","0.445870088211708","1","0.327292581314727","0","0.152771308802981","0.12159650082012","0.191683959726385","0.0850423325068717","0","0.227075720234554","0.317328121016402","0.106229285289369","0.421631921742966","0.894025664995326","0.300167397952805","0.574271764357188","0.718303235177642","0.0431825331273351","0.79269277191474","0","0.398267608548573","0.416245614984854","0.441013270138991","0.46700605782912","0.493396574860935","0.517926208795406","0.54039142261647","0.562054099763324","0.583747029359624","0.604832678191513","0.626156685246543","0.64622126384324","0.665526005524226","0.68481333767403","0.703475595019436","0.721022155463575","0.737299349319719","0.75256524562822","0.766319979987342","0.778626350124035","0.367423959899275","0.365578164170852","0.374157920195096","0.385965151361651","0.399500968879216","0.411808780760984","0.422197740940522","0.432016418727418","0.442402785166355","0.45257684303277","0.463757132133012","0.473845775290194","0.483501780203098","0.493874755476772","0.504044555106343","0.513133749062111","0.520718849083642","0.527081513433617","0.53103773340845","0.532342067005761"
