"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","ks.p"
"nBroker2",1466.361328,0.158697113419913,0.205445309385554,0.0422077751485262,0,0,0,0.394012,0.5,0.65149344245831,1.61097425579074,NA
"EgoBetween2",605584.788734,55.274259650785,2195.43858069513,4819950.56160465,0,0,0,0,195692.7969,74.1276460214168,6149.1213511833,0
"nEgoBetween2",21229.371515,2.2975510297619,9.24878401765895,85.5400058053036,0,0,0,0,100,5.49248877259553,38.9064485791497,NA
"Size3",85642,7.81690397955458,11.7500389285622,138.063414822728,0,0,3,11,195,3.35540508789012,25.1194957660976,0
"Ties3",396179,36.1609163928441,94.7380550218332,8975.29906931989,0,0,2,30,1921,6.70756412741155,76.5370076438085,0
"Pairs3",2096298,191.337897042716,805.346743452141,648583.377188968,0,0,6,110,37830,20.1438679250714,680.452237624519,0
"Density3",186859.330435,18.132880197477,18.2672363059389,333.691922257012,0,0,16.666666,30.555555,100,0.790304177702959,3.35274924583326,NA
"nWeakComp3",10176,0.928806133625411,1.02272083144049,1.04595789906233,0,0,1,1,45,9.13267753521326,333.73362131944,0
"pWeakComp3",222596.790778,20.3173412539248,29.7677313847788,886.117831796346,0,0,7.142857,25,100,1.76592005208967,4.97173356551979,0
"X2StepReach3",120922.644408,11.0371161380066,13.6897779038746,187.410019057413,0,0,2.794664,26.561972,45.043903,0.741586471241783,1.73030013674135,0
"ReachEffic3",393725.730541,35.9599717363229,34.1850557510565,1168.61803670284,0,0,28.07799,61.808624,100,0.506365022415227,1.93942222396016,NA
"Broker3",850059.5,77.5884903249361,364.924733923804,133170.061429359,0,0,2.5,39.5,18794.5,23.332391705714,892.283681551394,0
"nBroker3",2374.203357,0.230393338864629,0.182614722413696,0.0333481368422312,0,0,0.304945,0.385526,0.5,-0.293090584696637,1.39196855499364,NA
"EgoBetween3",84221.687355,7.68726609665937,93.7673294291721,8792.31206827888,0,0,0,0,4420.362305,26.3403052135141,862.185197131499,0
"nEgoBetween3",11337.411977,1.10018553876759,4.72537982651988,22.329214504881,0,0,0,0,100,7.7279290653113,83.7474590427641,NA
"Degree",172101,15.7083789704272,68.7664468660982,4728.82421458791,0,0,6,16,3069,26.7848730017096,935.106419879826,0
"OutDegree",85642,7.81690397955458,11.7500389285622,138.063414822728,0,0,3,11,195,3.35540508789012,25.1194957660976,0
"InDegree",90547,8.26460387002556,67.6106081364232,4571.19433257698,0,0,1,3,3067,28.2985963285288,1008.38890461972,0
"Clus.Coef",1872.835178,0.257824226046255,0.13947127437992,0.0194522363771589,0,0.166667,0.25,0.333333,1,0.643410637735533,4.68107040277959,NA
"Eigenvec",38.045621,0.00347258315078496,0.00865950691635709,7.49870600344363e-05,0,0,3.6e-05,0.003124,0.255308,12.1590471797272,272.615356889746,0
"Power",85642,7.81690397955458,11.7500389285622,138.063414822728,0,0,3,11,195,3.35540508789012,25.1194957660976,0
"inCloseness",119.977205,0.0109508219240599,0.00526249997110896,2.76939059459218e-05,0.008442,0.008442,0.008442,0.008489,0.023529,1.64349832479022,3.70288427588616,0
"outCloseness",105.027972,0.00958634282584885,0.000915297854533965,8.37770162514479e-07,0.008442,0.008442,0.010271,0.010274,0.010753,-0.430781966851685,1.23008228311262,0
"Betweenness",89687384.887196,8186.14319890434,109103.626878632,11903601398.0717,0,0,0,72.32298475,6348531.5,40.2539881235204,2126.37696277898,0
"Betweenness2",82839329.174829,7561.09247670947,121214.576718655,14692973609.0828,0,0,24.38234,823.183655,9349431,54.1530607537056,3654.53265532427,0
"OutdwReach",2521111.170241,230.112374063618,196.048852178801,38435.1524406254,1,1,294.53096,375.55051425,773.127197,-0.0140170903397501,1.60384748699618,0
"IndwReach",2618588.736699,239.009559757119,513.245169686322,263420.604206342,1,1,2,25.583334,4790.362305,2.2069858981962,7.77195076512223,0
"EffSize",136855.6554,12.4913887732749,67.4448590339042,4548.80901010321,0,0,3.6,10.81031525,3050.112305,27.7901328393941,985.641474564739,0
"Efficiency",5329.599024,0.486454821467689,0.346722372326901,0.120216403471994,0,0,0.6088655,0.741482,1,-0.407663270346377,1.70115869296585,0
"Constraint",1524.083085,0.13910944550931,0.208103822949648,0.0433072011262584,0,0,0.068724,0.1722935,1,2.64951034857952,10.5846045087122,0
"Hierarchy",564.000252,0.0739575468135327,0.213470685788118,0.0455697336908495,0,0.00118725,0.0075105,0.04150925,1,3.90742952756692,16.9418943220416,NA
"Indirectsfile",1123.157682,0.102515305038335,0.132235853554527,0.0174863209652943,0,0,0.0510675,0.16205325,0.776863,1.62789955980442,5.64265679206568,0
