"","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","AUC","BPP","BCE","MFM","AVG","X0.5","AR0.05","AR0.1","AR0.15","AR0.2","AR0.25","AR0.3","AR0.35","AR0.4","AR0.45","AR0.5","AR0.55","AR0.6","AR0.65","AR0.7","AR0.75","AR0.8","AR0.85","AR0.9","AR0.95","AR1","CE0.05","CE0.1","CE0.15","CE0.2","CE0.25","CE0.3","CE0.35","CE0.4","CE0.45","CE0.5","CE0.55","CE0.6","CE0.65","CE0.7","CE0.75","CE0.8","CE0.85","CE0.9","CE0.95","CE1"
"3.0all_bug_me_all.csv-->2.0all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.0all_bug_me_all.csv-->2.1all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.0all_bug_me_all.csv-->3.0all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.0all_bug_me_all.csv-->3.1all_bug_me_all.csv","1004","1106","3199","1269.75877037562","0","0.192817361244479","0.195856206835488","0.283523885491447","0.196351248092369","0","0.313456134873556","0.345301280049953","0.998751170777396","0.396427964525638","0","0.238763376932224","0.249943502824859","0.441667817202817","0.243453936661214","0","0.432849043231751","0.41194188518781","0.283486888731396","0.441151741141411","0.716247342310418","0.355307070462505","0.456880810542311","0.419504829052542","0.00515120493760287","0.426186922274158","0","0.228968605822453","0.270429342115526","0.29526997702756","0.317861551798172","0.340314855427988","0.361320641227623","0.381604541663349","0.40174311880076","0.421911177233722","0.442883556771533","0.46462412051795","0.486863388453002","0.509659954233179","0.532308790471268","0.5540494092675","0.575807905162161","0.597617469269963","0.619258080152908","0.640187356387796","0.659870579574108","0.150155376214037","0.163214554844964","0.164429729978533","0.166356083361741","0.16962530142224","0.171946336506953","0.173805122564007","0.175732710785782","0.177809365143927","0.180972923914859","0.185051267993919","0.189766467542009","0.195425641258448","0.201035254853339","0.205302181495891","0.209819843330132","0.214727036676689","0.219661550247875","0.223481485773136","0.224800554051575"
"3.0all_bug_me_all.csv-->3.2all_bug_me_all.csv","1358","1494","3704","1569.64301175015","0","0.220454545454545","0.224156039009752","0.286399133998299","0.222561978582349","0","0.366333962773132","0.40302131103318","0.999190720258969","0.423426763353157","0","0.275260970913145","0.288083301195526","0.445192307692308","0.266595969124289","0","0.447201607915894","0.429189857761286","0.286332714904143","0.456048782235669","0.71343537414966","0.392583496451513","0.54768385618828","0.521919040686224","0.00247898597532344","0.510191081476862","0","0.293041492088995","0.327382323561565","0.353422926326229","0.372758614397711","0.389434712769248","0.405544654047909","0.421622025333225","0.437990135649259","0.455352190776248","0.473733008798204","0.492411452616397","0.511276650635518","0.531190144140796","0.551140814342069","0.570740745302562","0.590551813242012","0.610726487851363","0.630722454630291","0.650508006793617","0.669334788401681","0.228321745277678","0.236192856877087","0.241057212035935","0.241053157143832","0.239353526699624","0.237621598619189","0.236007717616776","0.234621494469985","0.234361858304006","0.235199008502156","0.236102349451497","0.237039897584311","0.239506020121562","0.242045601134192","0.244032425686534","0.246461404937117","0.24971617021567","0.252844174791518","0.255775474478102","0.256809718177534"
"3.1all_bug_me_all.csv-->2.0all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.1all_bug_me_all.csv-->2.1all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.1all_bug_me_all.csv-->3.0all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.1all_bug_me_all.csv-->3.1all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.1all_bug_me_all.csv-->3.2all_bug_me_all.csv","1143","961","2925","1655.83967223253","0","0.216600341102899","0.208686210640608","0.288319369147363","0.233423005418446","0","0.308335581332614","0.259239277043431","0.789047747504721","0.446679167044114","0","0.254452359750668","0.231231953801732","0.422321686399076","0.278965117460023","0","0.482220160791589","0.506029684601113","0.381416202844774","0.469340838671444","0.71343537414966","0.425154967263879","0.564680156910784","0.603505090224948","0.159587496315219","0.461803348252637","0","0.273777360029996","0.314157945390183","0.33963639153342","0.359038460958372","0.374489922461979","0.389775719698714","0.407174716339509","0.424535166116164","0.442992297957974","0.46259114132758","0.483912804880062","0.505594245066201","0.527632220909258","0.550976175001761","0.575568995925797","0.599171273240883","0.621206460100785","0.641982657602929","0.661380009079654","0.679624749066842","0.207294044727111","0.221175596902379","0.224874777523423","0.224452104701654","0.220735203189952","0.217398220963525","0.216923947044836","0.216297715606977","0.216986950687225","0.219007015785282","0.223312271597909","0.228168930521307","0.233734428153865","0.241767587190844","0.252535447745771","0.262324451808025","0.269915216567242","0.275626838805419","0.278926822434795","0.279937033959313"
