class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\types\selectors\ContainsSelector.java,167,97,64,10,26,3,84,80,164,254,162,416,2130.844228,1.589266722,41.54361961,19547.63897,60.33221904,26,5,0,14,367,26,main\org\apache\tools\ant\types\selectors\ContainsSelector.java-->ContainsSelector,14,27,182,14.835165,,,1,7.142857,59.125477,48.105183,77.5,0.425824,25.166666,13.827839,5,1,20,5,,,4,80,10.076046,59.55056,9.5,0.475,0,0,9,15,72,20.833334,,,2,22.222221,58.365021,55.067265,28.5,0.395833,0,0,14,1.330799,0.001802,9,5,0.855513,0.475285,0.148352,91,0.034979,4.946728,-14.902071,-8.516614,266655,977601,0.394517,0.10761,46.14286,213.979919,0.04382,0.20321,387.099213,0.035011,0.101401,11.071428,0.790816,0.091174,0.009745,0.122761,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\selectors\FilenameSelector.java,135,70,45,6,17,3,66,61,127,174,120,294,1380.059515,1.30486544,35.91709089,11162.08363,34.4508754,17,5,0,6,360,18,main\org\apache\tools\ant\types\selectors\FilenameSelector.java-->FilenameSelector,11,12,110,10.909091,,,2,18.181818,37.737644,67.979454,49,0.445455,21,19.09091,6,2,30,6.666667,,,4,66.666664,10.26616,58.064518,14,0.466667,0,0,5,1,20,5,,,4,80,34.125477,90.201004,9.5,0.475,0,0,11,1.045627,0.001416,5,6,0.475285,0.570342,0.109091,55,0.017089,2.416694,-10.599961,-6.057935,266654,977636,0.394519,0.107607,42.185722,214.479919,0.040062,0.203685,364.448059,0.032962,0.033221,9.181818,0.834711,0.113681,0.012989,0.109958,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\selectors\MajoritySelector.java,70,39,24,5,9,2,33,29,62,93,57,150,709.5337092,0.455988228,23.0852687,7393.925649,22.82075818,9,5,0,4,374,5,main\org\apache\tools\ant\types\selectors\MajoritySelector.java-->MajoritySelector,4,1,12,8.333333,,,3,75,9.790874,59.537571,5.5,0.458333,3,25,4,1,12,8.333333,,,3,75,9.790874,59.537571,5.5,0.458333,3,25,1,0,0,,0,0,1,100,2.091255,100,0,,0,,4,0.380228,0.000515,1,4,0.095057,0.380228,0.083333,6,0.006095,0.862023,-4.624251,-2.642785,266660,977652,0.39451,0.107605,38.469048,212.979919,0.036533,0.20226,132.5,0.011984,0.000237,3.6,0.9,0.282656,0.162468,0.006582,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\selectors\modifiedselector\ModifiedSelector.java,814,372,243,18,95,2,276,344,620,912,618,1530,8179.488122,7.286475571,192.0904273,83707.17611,258.3554818,95,5,0,32,452,727,main\org\apache\tools\ant\types\selectors\modifiedselector\ModifiedSelector.java-->ModifiedSelector,19,53,342,15.497076,,,1,5.263158,62.167301,35.953819,144.5,0.422515,67,19.590643,5,1,20,5,,,4,80,10.646388,59.574467,9.5,0.475,0,0,14,32,182,17.582418,,,3,21.428572,61.692017,39.791538,75,0.412088,0,0,19,1.806084,0.002446,14,5,1.330799,0.475285,0.154971,171,0.05208,7.365185,-34.319187,-19.6136,266657,977532,0.394514,0.107618,54.383297,213.813263,0.051646,0.203052,1763.866211,0.159532,0.161703,15.157895,0.797784,0.070551,0.017099,0.144192,0,0,0,2,0,1,0,0,2,1,0
main\org\apache\tools\ant\taskdefs\Concat.java,821,525,343,20,75,5,244,234,478,723,436,1159,6116.355902,3.854475007,146.7732414,53366.89272,164.7126318,75,3,0,45,434,246,main\org\apache\tools\ant\taskdefs\Concat.java-->Concat,18,31,306,10.130719,,,4,22.222221,58.365021,38.910011,137.5,0.449346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,306,10.130719,,,4,22.222221,58.365021,38.910011,137.5,0.449346,0,0,18,1.711027,0.002317,18,0,1.711027,0,0.101307,153,0.047183,6.672718,-26.257877,-15.006518,1107756,969121,0.094967,0.108552,60.72617,1,0.05767,0.00095,0,0,0.153831,15.361111,0.853395,0.070592,0.016976,0.114253,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\types\resources\selectors\Not.java,41,18,6,2,5,1,23,14,37,30,19,49,181.3710454,0.86641686,11.06627975,739.3992251,2.282096374,5,1,0,2,15,5,main\org\apache\tools\ant\types\resources\selectors\Not.java-->Not,1,0,0,,0,0,1,100,6.558935,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,6.558935,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.001619,0.228986,0.084155,0.048095,1107756,976832,0.094967,0.107695,25.774595,1,0.024477,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\FixCRLF.java,597,355,212,9,39,3,150,149,299,365,259,624,3122.096368,3.166427045,93.09096219,26813.68726,82.75829402,39,4,0,17,622,87,main\org\apache\tools\ant\taskdefs\FixCRLF.java-->FixCRLF,10,16,90,17.777779,,,1,10,56.939163,42.362095,37,0.411111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,90,17.777779,,,1,10,56.939163,42.362095,37,0.411111,0,0,10,0.95057,0.001287,10,0,0.95057,0,0.177778,45,0.039764,5.623469,-21.838699,-12.480934,1107756,974373,0.094967,0.107967,55.776188,1,0.052969,0.00095,0,0,0.018242,7.25,0.725,0.115384,0.012087,0.067261,0,0,0,0,1,0,0,0,0,1,0
tests\junit\org\apache\tools\ant\taskdefs\optional\PvcsTest.java,34,26,8,1,8,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,8,3,0,1,423,28,tests\junit\org\apache\tools\ant\taskdefs\optional\PvcsTest.java-->PvcsTest,1,0,0,,0,0,1,100,15.874525,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,15.874525,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.001619,0.228923,-2.345381,-1.340398,1107756,975674,0.094967,0.107823,30.86191,1,0.029309,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\native2ascii\SunNative2Ascii.java,40,30,19,4,6,2,30,37,67,88,60,148,777.7033628,0.248452503,17.09856269,7612.826123,23.49637692,6,2,0,10,35,1,main\org\apache\tools\ant\taskdefs\optional\native2ascii\SunNative2Ascii.java-->SunNative2Ascii,5,6,20,30,,,1,20,48.669201,60.306244,7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,,,1,20,48.669201,60.306244,7,0.35,0,0,5,0.475285,0.000644,5,0,0.475285,0,0.3,10,0.022812,3.226073,-6.177113,-3.530253,1107756,968204,0.094967,0.108655,42.452385,1,0.040316,0.00095,0,0,0.00774,2.8,0.56,0.274958,0.004816,0.170235,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\Native2Ascii.java,261,139,78,9,29,2,103,102,205,293,189,482,2529.544413,1.749614442,67.31645906,30060.54329,92.7794546,29,4,0,14,587,86,main\org\apache\tools\ant\taskdefs\optional\Native2Ascii.java-->Native2Ascii,14,25,182,13.736263,,,2,14.285714,60.266159,42.751179,78.5,0.431319,26.5,14.560439,3,2,6,33.333332,,,1,33.333332,0.665399,43.75,2,0.333333,0,0,11,18,110,16.363636,,,2,18.181818,60.266159,43.217449,46,0.418182,0,0,14,1.330799,0.001802,11,3,1.045627,0.285171,0.137363,91,0.042067,5.949115,-33.67617,-19.246113,1104600,971233,0.095238,0.108316,56.533325,4,0.053688,0.003799,274.730621,0.024848,0.22738,11.321428,0.808673,0.105343,0.030271,0.192068,0,0,0,0,0,1,0,0,0,1,0
main\org\apache\tools\ant\taskdefs\optional\native2ascii\DefaultNative2Ascii.java,74,26,10,2,6,1,37,41,78,79,67,146,639.8166166,0.669356054,24.01177057,3804.308025,11.74169144,6,1,2,6,28,10,main\org\apache\tools\ant\taskdefs\optional\native2ascii\DefaultNative2Ascii.java-->DefaultNative2Ascii,5,7,20,35,,,1,20,31.74905,80.481926,6.5,0.325,0,0,2,0,2,0,,,2,100,0.665399,63.636364,1,0.5,0,0,3,1,6,16.666666,,,2,66.666664,31.74905,82.673264,2.5,0.416667,0,0,5,0.475285,0.000644,3,2,0.285171,0.190114,0.35,10,0.013262,1.875566,-6.828603,-3.902583,1105652,969257,0.095147,0.108537,40.952381,3,0.038891,0.002849,0,0,0.000248,2.5,0.5,0.327125,0.017034,0.269963,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\zip\ZipShort.java,108,44,20,2,11,1,87,44,131,144,71,215,893.0695566,2.814859766,34.6441291,4883.637239,15.07295444,11,1,0,0,19,30,main\org\apache\tools\zip\ZipShort.java-->ZipShort,11,11,110,10,,,3,27.272728,1.901141,37.735847,49.5,0.45,0,0,11,11,110,10,,,3,27.272728,1.901141,37.735847,49.5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.045627,0.001416,0,11,0,1.045627,0.1,55,0.000405,0.057256,0.000029,0.000016,1080426,1107756,0.097369,0.094967,1,18.333334,0.00095,0.017411,0,0,0.811094,9,0.818182,0.196024,0.045398,0.427273,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\zip\ExtraFieldUtils.java,146,95,69,6,18,2,91,98,189,374,260,634,3374.319478,0.357510727,76.51390357,55430.18026,171.0808033,18,1,0,15,21,9,main\org\apache\tools\zip\ExtraFieldUtils.java-->ExtraFieldUtils,4,4,12,33.333332,,,1,25,1.711027,58.064518,4,0.333333,1,8.333333,2,0,2,0,,,2,100,1.425856,93.75,1,0.5,0,0,2,1,2,50,,,1,50,1.045627,73.333336,0.5,0.25,0,0,4,0.380228,0.000515,2,2,0.190114,0.190114,0.333333,6,0.000173,0.024472,2.215015,1.265893,1086742,1105652,0.096803,0.095147,3,10.666667,0.002849,0.01013,18,0.001628,0.089676,2,0.5,0.455819,0.023783,0.339015,0,0,0,1,0,2,1,0,1,3,0
tests\junit\org\apache\tools\ant\taskdefs\optional\junit\Sleeper.java,14,11,4,2,3,1,8,5,13,9,6,15,41.60964047,0.676230383,6.191622535,140.8463598,0.434710987,3,2,0,3,13,1,tests\junit\org\apache\tools\ant\taskdefs\optional\junit\Sleeper.java-->Sleeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000004,0.000002,1107756,1107756,0.094967,0.094967,1,1,0.00095,0.00095,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\junit\PlainJUnitResultFormatter.java,208,120,79,6,22,2,111,150,261,344,267,611,3195.790078,1.973747489,65.14518905,26018.82347,80.30501069,22,1,0,18,35,53,main\org\apache\tools\ant\taskdefs\optional\junit\PlainJUnitResultFormatter.java-->PlainJUnitResultFormatter,5,4,20,20,,,1,20,47.338402,78.178963,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,1,20,47.338402,78.178963,8,0.4,0,0,5,0.475285,0.000644,5,0,0.475285,0,0.2,10,0.015965,2.257756,-4.518745,-2.582487,1107756,969294,0.094967,0.108533,39.770267,1,0.037769,0.00095,0,0,0.095905,3.5,0.7,0.249796,0.013753,0.111609,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\resources\selectors\And.java,31,15,5,3,5,2,19,12,31,36,17,53,222.165303,0.572938352,10.05221171,1540.053083,4.753250256,5,4,0,2,349,3,main\org\apache\tools\ant\types\resources\selectors\And.java-->And,3,1,6,16.666666,,,2,66.666664,7.414449,80.412369,2.5,0.416667,1,16.666666,1,0,0,,0,0,1,100,2.091255,100,0,,0,,2,0,2,0,,,2,100,6.74905,94.666664,1,0.5,0,0,3,0.285171,0.000386,2,1,0.190114,0.095057,0.166667,3,0.002662,0.376518,0.168326,0.096199,266554,977873,0.394667,0.10758,26.465073,204.985199,0.025133,0.194668,259.583344,0.023478,0.001738,2.5,0.833333,0.346449,0.000574,0.019324,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\cvslib\CvsTagEntry.java,87,43,21,5,11,2,38,24,62,105,60,165,700.7463808,0.927626377,24.55621019,7069.737974,21.82017893,11,1,0,2,17,14,main\org\apache\tools\ant\taskdefs\cvslib\CvsTagEntry.java-->CvsTagEntry,1,0,0,,0,0,1,100,0.665399,100,0,,0,,1,0,0,,0,0,1,100,0.665399,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.095057,0.000129,0,1,0,0.095057,,0,0.000615,0.086938,0.000024,0.000014,1106704,1107756,0.095057,0.094967,1,2,0.00095,0.001899,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\zip\ZipEntryTest.java,92,74,65,2,4,1,26,66,92,298,237,535,2884.212773,0.316616476,93.17682105,113006.6557,348.7859742,4,2,0,8,39,3,tests\junit\org\apache\tools\zip\ZipEntryTest.java-->ZipEntryTest,4,3,12,25,,,1,25,1.806084,59.375,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,,,1,25,1.806084,59.375,4.5,0.375,0,0,4,0.380228,0.000515,4,0,0.380228,0,0.25,6,0.000173,0.024495,5.177386,2.958904,1107756,1101446,0.094967,0.095511,6,1,0.005698,0.00095,0,0,0.075376,2.5,0.625,0.370085,0.037577,0.201515,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\zip\AsiExtraField.java,285,118,74,3,23,1,87,87,174,296,206,502,2583.43357,2.601702286,40.00620281,26116.68302,80.60704636,23,1,0,7,36,154,main\org\apache\tools\zip\AsiExtraField.java-->AsiExtraField,5,3,20,15,,,2,40,1.330799,53.846153,8.5,0.425,3,15,3,0,6,0,,,3,100,0.665399,70,3,0.5,0,0,2,0,2,0,,,2,100,1.330799,87.5,1,0.5,0,0,5,0.475285,0.000644,2,3,0.190114,0.285171,0.15,10,0.000023,0.003246,2.000003,1.143012,1104600,1105652,0.095238,0.095147,3,4,0.002849,0.003799,3,0.000271,0.002267,3.8,0.76,0.34281,0.112252,0.254545,0,1,0,1,0,0,0,1,1,0,0
main\org\apache\tools\zip\UnrecognizedExtraField.java,109,40,15,2,11,1,36,18,54,50,28,78,308.0839842,1.299129956,17.14067015,1989.344567,6.139952369,11,1,0,2,21,29,main\org\apache\tools\zip\UnrecognizedExtraField.java-->UnrecognizedExtraField,4,4,12,33.333332,,,1,25,1.045627,47.826088,4,0.333333,0,0,3,1,6,16.666666,,,2,66.666664,0.570342,50,2.5,0.416667,0,0,1,0,0,,0,0,1,100,1.045627,100,0,,0,,4,0.380228,0.000515,1,3,0.095057,0.285171,0.333333,6,0.000021,0.002962,0.999996,0.571503,1085707,1106704,0.096895,0.095057,2,9.500001,0.001899,0.009022,0,0,0.000121,2,0.5,0.490541,0.041742,0.380682,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\net\MimeMail.java,13,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,426,0,main\org\apache\tools\ant\taskdefs\optional\net\MimeMail.java-->MimeMail,2,1,2,50,,,1,50,21.19772,97.379913,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,21.19772,97.379913,0.5,0.25,0,0,2,0.190114,0.000257,2,0,0.190114,0,0.5,1,0.007384,1.04424,-12.470366,-7.126881,1107756,971403,0.094967,0.108297,38.144051,1,0.036224,0.00095,0,0,0,1.25,0.625,0.536743,0.002589,0.035627,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\email\EmailTask.java,539,285,187,26,66,3,274,261,535,803,504,1307,7563.283686,5.278243649,157.0044491,72887.37681,224.9610395,66,3,2,21,425,427,main\org\apache\tools\ant\taskdefs\email\EmailTask.java-->EmailTask,15,28,210,13.333333,,,3,20,60.266159,39.232674,91,0.433333,23.5,11.190476,2,0,2,0,,,2,100,0.285171,100,1,0.5,0,0,13,27,156,17.307692,,,2,15.384615,60.171104,39.243645,64.5,0.413462,0,0,15,1.425856,0.001931,13,2,1.235741,0.190114,0.133333,105,0.045687,6.461162,-34.992992,-19.998684,1105652,972334,0.095147,0.108193,52.492844,3,0.049851,0.002849,222.96666,0.020166,0.509743,12.433333,0.828889,0.087449,0.017582,0.132492,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\condition\IsFalse.java,26,12,5,2,4,1,11,5,16,13,8,21,84,0.184640179,5.415939301,454.9389013,1.404132411,4,2,0,2,30,0,main\org\apache\tools\ant\taskdefs\condition\IsFalse.java-->IsFalse,2,0,2,0,,,2,100,42.300381,96.112312,1,0.5,1,50,1,0,0,,0,0,1,100,2.186312,100,0,,0,,1,0,0,,0,0,1,100,41.825096,100,0,,0,,2,0.190114,0.000257,1,1,0.095057,0.095057,0,1,0.011088,1.568074,1.119611,0.639864,1099347,976901,0.095693,0.107687,23.038074,5.5,0.021879,0.005223,0.25,0.000023,0.007054,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSADD.java,93,37,20,2,8,1,51,36,87,110,66,176,767.5040019,1.258592559,30.13326999,4781.600006,14.75802471,8,4,0,5,486,20,main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSADD.java-->MSVSSADD,6,10,30,33.333332,,,1,16.666666,48.954372,52.712383,10,0.333333,0.25,0.833333,1,0,0,,0,0,1,100,1.61597,100,0,,0,,5,6,20,30,,,1,20,48.954372,53.645832,7,0.35,0,0,6,0.570342,0.000772,5,1,0.475285,0.095057,0.333333,15,0.027643,3.909292,-9.088085,-5.19389,1106704,963995,0.095057,0.109129,45.035713,2,0.042769,0.001899,0.066667,0.000006,0.001512,3.166667,0.527778,0.19806,0.000453,0.0899,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sos\SOSCheckin.java,75,31,19,3,6,1,23,11,34,26,14,40,140.1346971,0.921059378,10.12234635,477.781297,1.474633633,6,4,0,3,465,6,main\org\apache\tools\ant\taskdefs\optional\sos\SOSCheckin.java-->SOSCheckin,3,3,6,50,,,1,33.333332,7.889734,83,1.5,0.25,0,0,1,0,0,,0,0,1,100,0.95057,100,0,,0,,2,1,2,50,,,1,50,7.794677,91.111115,0.5,0.25,0,0,3,0.285171,0.000386,2,1,0.190114,0.095057,0.5,3,0.004139,0.585328,-2.875111,-1.643141,1106704,964050,0.095057,0.109123,38.695255,2,0.036748,0.001899,0,0,0,1,0.333333,0.423532,0.001951,0.126607,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\RmicAdvancedTest.java,238,105,45,1,27,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,27,3,0,4,440,351,tests\junit\org\apache\tools\ant\taskdefs\RmicAdvancedTest.java-->RmicAdvancedTest,1,0,0,,0,0,1,100,15.874525,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,15.874525,100,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0.001619,0.228923,-2.345432,-1.340427,1107756,975674,0.094967,0.107823,30.861908,1,0.029309,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\rmic\DefaultRmicAdapter.java,391,225,161,16,32,2,59,102,161,377,255,632,3661.165427,0.51427166,37.07471573,47524.65268,146.6810268,32,1,5,13,398,55,main\org\apache\tools\ant\taskdefs\rmic\DefaultRmicAdapter.java-->DefaultRmicAdapter,10,17,90,18.888889,,,2,20,37.737644,51.895424,36.5,0.405556,12.5,13.888889,5,0,20,0,,,5,100,1.806084,59.375,10,0.5,0,0,5,5,20,25,,,2,40,37.547527,53.88813,7.5,0.375,0,0,10,0.95057,0.001287,5,5,0.475285,0.475285,0.188889,45,0.026004,3.677511,-19.632488,-11.220073,1099346,941993,0.095693,0.111678,50.411907,7.083333,0.047875,0.006727,342.980133,0.031021,0.132058,7.3,0.73,0.148261,0.03218,0.195731,0,0,0,1,0,1,0,0,1,1,0
main\org\apache\tools\ant\taskdefs\Rmic.java,662,330,182,12,79,4,264,230,494,619,408,1027,5390.041912,4.397929787,145.6150989,42784.89257,132.0521376,79,4,0,24,667,1020,main\org\apache\tools\ant\taskdefs\Rmic.java-->Rmic,17,39,272,14.338235,,,2,11.764706,61.216728,35.658916,116.5,0.428309,25.583334,9.405637,3,1,6,16.666666,,,2,66.666664,1.425856,71.428574,2.5,0.416667,0,0,14,29,182,15.934066,,,2,14.285714,61.216728,36.07843,76.5,0.42033,0,0,17,1.61597,0.002188,14,3,1.330799,0.285171,0.143382,136,0.051936,7.344831,-38.95496,-22.262968,1099346,941864,0.095693,0.111693,65.616676,6.333333,0.062314,0.006015,412.087128,0.037271,0.296116,13.676471,0.804498,0.084143,0.018699,0.18093,0,0,0,0,0,1,0,0,0,1,0
tests\junit\org\apache\tools\ant\taskdefs\TouchTest.java,157,78,35,2,21,1,59,50,109,104,70,174,695.6254613,2.691779213,28.84846422,2996.525521,9.248535558,21,3,0,6,434,190,tests\junit\org\apache\tools\ant\taskdefs\TouchTest.java-->TouchTest,3,2,6,33.333332,,,1,33.333332,57.604561,78.294571,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,57.604561,78.294571,2,0.333333,0,0,3,0.285171,0.000386,3,0,0.285171,0,0.333333,3,0.016556,2.341378,-3.289181,-1.879784,1107756,975600,0.094967,0.107831,36.020267,1,0.034207,0.00095,0,0,0.004064,1.833333,0.611111,0.336998,0.000037,0.005472,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\j2ee\GenericHotDeploymentTool.java,107,40,17,2,10,1,17,8,25,20,13,33,121.1197095,0.573328573,7.046525635,415.8109383,1.283367093,10,2,1,5,631,20,main\org\apache\tools\ant\taskdefs\optional\j2ee\GenericHotDeploymentTool.java-->GenericHotDeploymentTool,5,9,20,45,,,1,20,42.300381,90.080971,5.5,0.275,1.333333,6.666667,2,2,2,100,1,1,1,50,0.760456,72.727272,0,0,0,0,4,4,12,33.333332,,,1,25,42.300381,91.375771,4,0.333333,2.5,20.833334,5,0.475285,0.000644,4,2,0.380228,0.190114,0.45,10,0.013764,1.946586,-8.342648,-4.767868,1103550,941939,0.095329,0.111685,51.74287,4,0.049139,0.003799,39.66069,0.003587,0.030587,2.75,0.55,0.403907,0.101488,0.364562,0,0,0,0,0,1,0,0,0,1,0
etc\testcases\taskdefs\optional\depend\src1\E.java,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,12,0,etc\testcases\taskdefs\optional\depend\src1\E.java-->E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1107756,1107756,0.094967,0.094967,1,1,0.00095,0.00095,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\optional\depend\src1\A.java,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,11,0,etc\testcases\taskdefs\optional\depend\src1\A.java-->A,1,0,0,,0,0,1,100,0.095057,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.095057,,0,,0,,1,0.095057,0.000129,1,0,0.095057,0,,0,0,0,1.000006,0.571509,1107756,1106704,0.094967,0.095057,2,1,0.001899,0.00095,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\Javah.java,397,194,101,8,47,2,161,115,276,299,199,498,2207.337644,4.14280424,96.33351554,16795.93655,51.83931035,47,3,0,19,416,401,main\org\apache\tools\ant\taskdefs\optional\Javah.java-->Javah,11,16,110,14.545455,,,2,18.181818,51.235741,43.432716,47,0.427273,10,9.090909,2,0,2,0,,,2,100,0.95057,71.428574,1,0.5,0,0,9,8,72,11.111111,,,2,22.222221,51.140686,43.846779,32,0.444444,0,0,11,1.045627,0.001416,9,2,0.855513,0.190114,0.145455,55,0.035578,5.031551,-10.844357,-6.197608,1105652,972380,0.095147,0.108188,45.702381,3,0.043402,0.002849,16.328968,0.001477,0.139528,8.590909,0.780992,0.126863,0.017992,0.168861,0,0,0,0,0,1,0,0,0,1,0
main\org\apache\tools\ant\taskdefs\optional\script\ScriptDefBase.java,96,48,26,3,11,1,52,53,105,115,84,199,909.8165388,0.840339636,30.86650972,6114.054149,18.8705375,11,3,0,9,378,18,main\org\apache\tools\ant\taskdefs\optional\script\ScriptDefBase.java-->ScriptDefBase,5,10,20,50,,,1,20,58.840305,47.143944,5,0.25,0.5,2.5,1,0,0,,0,0,1,100,1.140684,100,0,,0,,5,10,20,50,,,1,20,58.840305,47.143944,5,0.25,0.5,2.5,5,0.475285,0.000644,5,1,0.475285,0.095057,0.5,10,0.034468,4.87452,-29.295616,-16.742601,1106704,971341,0.095057,0.108304,44.402397,2,0.042168,0.001899,0.541667,0.000049,0.000552,2.75,0.55,0.253682,0.09501,0.086106,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\script\ScriptDef.java,339,169,102,13,31,2,109,113,222,268,198,466,2203.932642,3.223921189,61.79350846,15705.47971,48.4737028,31,5,0,23,436,54,main\org\apache\tools\ant\taskdefs\optional\script\ScriptDef.java-->ScriptDef,12,30,132,22.727272,,,1,8.333333,57.034222,49.79253,51,0.386364,7.5,5.681818,1,0,0,,0,0,1,100,0.475285,100,0,,0,,12,30,132,22.727272,,,1,8.333333,57.034222,49.79253,51,0.386364,7.5,5.681818,12,1.140684,0.001545,12,1,1.140684,0.095057,0.227273,66,0.035157,4.972018,-46.163361,-26.382608,1106704,971328,0.095057,0.108305,48.485725,2,0.046045,0.001899,13,0.001176,0.024561,8.423077,0.701923,0.139134,0.041203,0.259804,0,0,0,0,0,0,0,0,0,0,1
