class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\taskdefs\optional\sitraka\Coverage.java,375,254,144,10,55,3,181,218,399,584,396,980,5245.884111,4.041020798,108.3441549,46147.66641,142.4310692,55,3,0,28,173,320,main\org\apache\tools\ant\taskdefs\optional\sitraka\Coverage.java-->Coverage,11,11,110,10,,,4,36.363636,55.961071,42.201836,49.5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,110,10,,,4,36.363636,55.961071,42.201836,49.5,0.45,0,0,11,2.676399,0.004661,11,0,2.676399,0,0.1,55,0.073578,10.405546,248.277115,34.971016,169332,155394,0.242718,0.264489,21.699997,1,0.05267,0.002427,0,0,1.329678,9.090909,0.826446,0.099451,0.001921,0.044739,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\Filters.java,77,63,26,5,9,2,34,26,60,72,50,122,535.1115995,0.865673823,19.98119733,3647.88686,11.25891006,9,1,0,5,15,6,main\org\apache\tools\ant\taskdefs\optional\sitraka\Filters.java-->Filters,1,0,0,,0,0,1,100,2.676399,100,0,,0,,1,0,0,,0,0,1,100,2.676399,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.243309,0.000424,0,1,0,0.243309,,0,0.003438,0.486275,0.000042,0.000006,168921,169332,0.243309,0.242718,1,2,0.002427,0.004854,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\Socket.java,21,13,5,1,3,0,13,9,22,14,11,25,86.73068405,0.450247143,8.8907372,383.8809151,1.184817639,3,1,0,2,13,1,main\org\apache\tools\ant\taskdefs\optional\sitraka\Socket.java-->Socket,1,0,0,,0,0,1,100,2.676399,100,0,,0,,1,0,0,,0,0,1,100,2.676399,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.243309,0.000424,0,1,0,0.243309,,0,0.003438,0.486275,0.000015,0.000002,168921,169332,0.243309,0.242718,1,2,0.002427,0.004854,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\Triggers.java,81,65,34,3,5,2,20,16,36,45,31,76,337.535551,0.405192875,10.67442722,2163.843758,6.678530119,5,1,0,5,13,2,main\org\apache\tools\ant\taskdefs\optional\sitraka\Triggers.java-->Triggers,1,0,0,,0,0,1,100,2.676399,100,0,,0,,1,0,0,,0,0,1,100,2.676399,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.243309,0.000424,0,1,0,0.243309,,0,0.003438,0.486275,0.000045,0.000006,168921,169332,0.243309,0.242718,1,2,0.002427,0.004854,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\FlatFileNameMapper.java,20,7,1,1,3,0,16,13,29,23,16,39,136.9752338,0.32241019,28.06451543,1207.900631,3.728088367,3,1,0,2,14,3,main\org\apache\tools\ant\util\FlatFileNameMapper.java-->FlatFileNameMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\UnzipTest.java,23,17,5,1,5,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,5,3,0,1,45,10,testcases\org\apache\tools\ant\taskdefs\UnzipTest.java-->UnzipTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984592,4.646037,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\fixcrlf\input\Junk5.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\input\Junk5.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\DeltreeTest.java,20,14,4,1,4,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,4,3,0,1,44,6,testcases\org\apache\tools\ant\taskdefs\DeltreeTest.java-->DeltreeTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984596,4.646038,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\DirectoryIterator.java,137,58,38,7,12,5,47,55,102,157,99,256,1314.863511,0.386163798,24.57120292,11150.35333,34.41467077,12,1,0,8,40,2,main\org\apache\tools\ant\taskdefs\optional\depend\DirectoryIterator.java-->DirectoryIterator,1,0,0,,0,0,1,100,1.703163,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.703163,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.000167,0.023596,-0.79954,-0.112619,169332,162782,0.242718,0.252485,7.666668,1,0.018608,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\util\regexp\JakartaRegexpMatcherTest.java,11,8,2,1,2,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,2,3,0,3,17,1,testcases\org\apache\tools\ant\util\regexp\JakartaRegexpMatcherTest.java-->JakartaRegexpMatcherTest,1,0,0,,0,0,1,100,0.729927,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.729927,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0,0,0.999992,0.140854,169332,168921,0.242718,0.243309,2,1,0.004854,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\regexp\JakartaRegexpMatcher.java,49,28,14,3,7,1,35,25,60,63,40,103,460.6845099,0.621811652,20.19522837,3636.569896,11.22398116,7,1,0,3,15,2,main\org\apache\tools\ant\util\regexp\JakartaRegexpMatcher.java-->JakartaRegexpMatcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\GetTest.java,42,32,13,2,9,1,15,13,28,27,17,44,176.9455552,0.550313813,8.706790816,977.2299555,3.016141838,9,3,0,2,48,28,testcases\org\apache\tools\ant\taskdefs\GetTest.java-->GetTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984596,4.646038,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\JavacOutputStream.java,56,30,15,3,7,2,32,27,59,61,37,98,430.8956993,0.660870479,18.14384419,3189.069155,9.842806033,7,2,0,4,21,2,main\org\apache\tools\ant\taskdefs\JavacOutputStream.java-->JavacOutputStream,1,0,0,,0,0,1,100,32.603405,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,32.603405,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.016042,2.268667,41.772621,5.883873,169332,162796,0.242718,0.252463,6.683333,1,0.016222,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSHISTORY.java,306,184,122,8,44,2,197,169,366,534,334,868,4221.099247,2.433172938,144.3043327,48524.00446,149.7654459,44,4,0,16,116,124,main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSHISTORY.java-->MSVSSHISTORY,4,4,12,33.333332,,,1,25,48.175182,73.062729,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,48.175182,73.062729,4,0.333333,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.333333,6,0.034489,4.87743,52.795338,7.436475,169332,159119,0.242718,0.258297,11.042856,1,0.026803,0.002427,0,0,0.001025,2,0.5,0.294528,0.006516,0.082966,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\XmlLogger.java,214,179,124,10,34,3,124,230,354,550,400,950,5303.413685,1.878899499,58.41801796,44938.42927,138.6988558,34,1,0,29,36,26,main\org\apache\tools\ant\XmlLogger.java-->XmlLogger,7,10,42,23.809525,,,2,28.571428,54.744526,61.47541,16,0.380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,42,23.809525,,,2,28.571428,54.744526,61.47541,16,0.380952,0,0,7,1.703163,0.002966,7,0,1.703163,0,0.238095,21,0.045178,6.389076,225.876785,31.815823,169332,161958,0.242718,0.253769,11.783334,1,0.0286,0.002427,0,0,0.466149,4.857143,0.693878,0.21255,0.022858,0.206555,0,0,0,3,1,0,0,0,3,1,0
etc\testcases\taskdefs\fixcrlf\input\Junk6.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\input\Junk6.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000002,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\Rpm.java,158,108,68,16,25,3,87,85,172,303,172,475,2633.955396,1.58710552,54.45165009,25579.89289,78.95028671,25,3,0,16,99,28,main\org\apache\tools\ant\taskdefs\optional\Rpm.java-->Rpm,7,12,42,28.571428,,,1,14.285714,54.257908,49.445675,15,0.357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,42,28.571428,,,1,14.285714,54.257908,49.445675,15,0.357143,0,0,7,1.703163,0.002966,7,0,1.703163,0,0.285714,21,0.059379,8.39743,158.749268,22.360592,169332,159911,0.242718,0.257018,13.983332,1,0.03394,0.002427,0,0,0.111854,3.857143,0.55102,0.186974,0.007318,0.140004,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ejb\BorlandDeploymentTool.java,365,223,146,5,39,3,211,340,551,719,557,1276,7109.171962,2.722528247,132.7031966,59962.12334,185.0682819,39,2,0,29,244,179,main\org\apache\tools\ant\taskdefs\optional\ejb\BorlandDeploymentTool.java-->BorlandDeploymentTool,10,22,90,24.444445,,,1,10,55.231144,44.335938,34,0.377778,5,5.555555,1,0,0,,0,0,1,100,3.163017,100,0,,0,,9,19,72,26.388889,,,1,11.111111,55.231144,45.490982,26.5,0.368056,0,0,10,2.43309,0.004237,9,1,2.189781,0.243309,0.244444,45,0.073619,10.411229,589.20636,82.992531,168921,152938,0.243309,0.268736,23.166668,2,0.05623,0.004854,10.916667,0.006478,0.051376,5.95,0.595,0.146831,0.01386,0.202357,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\ejb\BorlandGenerateClient.java,173,116,78,5,20,2,82,127,209,285,211,496,2605.720991,1.995694711,47.43351865,20537.2456,63.38656049,20,3,0,11,218,30,main\org\apache\tools\ant\taskdefs\optional\ejb\BorlandGenerateClient.java-->BorlandGenerateClient,8,14,56,25,,,1,12.5,55.474453,46.153847,21,0.375,2,3.571429,1,0,0,,0,0,1,100,2.43309,100,0,,0,,7,10,42,23.809525,,,2,28.571428,55.474453,47.107437,16,0.380952,0,0,8,1.946472,0.00339,7,1,1.703163,0.243309,0.25,28,0.068866,9.739167,344.188263,48.48056,168511,154989,0.243901,0.26518,19.916666,2.5,0.048341,0.006068,4.25,0.002522,0.013829,4.75,0.59375,0.15923,0.005043,0.125714,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\junit\SummaryJUnitResultFormatter.java,110,63,37,7,18,2,75,81,156,186,143,329,1678.258552,1.61951133,88.34483707,16331.33707,50.40536133,18,1,0,9,28,62,main\org\apache\tools\ant\taskdefs\optional\junit\SummaryJUnitResultFormatter.java-->SummaryJUnitResultFormatter,2,0,2,0,,,2,100,47.688564,98.492462,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,47.688564,98.492462,1,0.5,0,0,2,0.486618,0.000847,2,0,0.486618,0,0,1,0.022223,3.14275,2.50002,0.35214,169332,168100,0.242718,0.244497,3.5,1,0.008495,0.002427,0,0,0.164784,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ide\VAJImport.java,218,156,110,13,33,2,113,156,269,446,340,786,4530.980785,1.708069661,75.7080023,61382.72799,189.4528642,33,3,0,10,98,35,main\org\apache\tools\ant\taskdefs\optional\ide\VAJImport.java-->VAJImport,5,5,20,25,,,1,20,54.257908,53.864735,7.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,,,1,20,54.257908,53.864735,7.5,0.375,0,0,5,1.216545,0.002119,5,0,1.216545,0,0.25,10,0.053084,7.507218,98.168083,13.827443,169332,161139,0.242718,0.255059,11.866667,1,0.028803,0.002427,0,0,0.013474,3.1,0.62,0.225462,0.007839,0.058505,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Filter.java,40,31,13,4,8,1,39,21,60,71,36,107,458.2501833,0.651350502,25.36145729,3505.717985,10.82011724,8,3,0,4,58,5,main\org\apache\tools\ant\taskdefs\Filter.java-->Filter,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,53.284672,67.177917,0.5,0.25,0,0,2,0.486618,0.000847,2,0,0.486618,0,0.5,1,0.038013,5.37579,43.272533,6.095143,169332,162795,0.242718,0.252465,7.183333,1,0.017435,0.002427,0,0,0,1.25,0.625,0.506328,0.000004,0.006308,0,0,0,0,0,0,1,0,0,1,0
main\org\apache\tools\ant\listener\Log4jListener.java,111,101,65,9,26,3,93,128,221,322,210,532,2622.617107,0.983013519,67.02706696,23267.87436,71.81442702,26,1,0,6,27,0,main\org\apache\tools\ant\listener\Log4jListener.java-->Log4jListener,3,4,6,66.666664,,,1,33.333332,34.549877,89.873421,1,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.666664,,,1,33.333332,34.549877,89.873421,1,0.166667,0,0,3,0.729927,0.001271,3,0,0.729927,0,0.666667,3,0.019444,2.749855,147.584412,20.78797,169332,162782,0.242718,0.252485,8.783333,1,0.021319,0.002427,0,0,0,1.333333,0.444444,0.434702,0.006735,0.139886,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Copydir.java,73,60,38,8,13,2,54,56,110,117,88,205,1061.768619,1.193980745,31.01615574,7122.801505,21.98395526,13,4,0,7,125,11,main\org\apache\tools\ant\taskdefs\Copydir.java-->Copydir,4,4,12,33.333332,,,1,25,54.257908,56.743004,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,54.257908,56.743004,4,0.333333,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.333333,6,0.049119,6.946419,117.797752,16.592375,169332,161147,0.242718,0.255047,10.533334,1,0.025566,0.002427,0,0,0.006531,2.25,0.5625,0.269484,0.000066,0.038213,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\junit\JUnitTask.java,26,17,13,1,1,0,9,9,18,21,15,36,150.1173001,0.077337126,12.93040042,1941.076799,5.990977776,1,3,0,6,53,0,main\org\apache\tools\ant\taskdefs\optional\junit\JUnitTask.java-->JUnitTask,2,0,2,0,,,2,100,4.86618,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,4.86618,100,1,0.5,0,0,2,0.486618,0.000847,2,0,0.486618,0,0,1,0.003555,0.502797,74.731125,10.526236,169332,157473,0.242718,0.260997,12.400001,1,0.030097,0.002427,0,0,0.005116,2,1,0.5,0,0,0,0,0,2,1,0,0,0,2,1,0
main\org\apache\tools\ant\taskdefs\ExecuteWatchdog.java,136,71,42,6,17,3,48,36,84,126,58,184,908.647665,0.535035609,18.35552818,6188.026585,19.09884749,17,1,0,11,20,13,main\org\apache\tools\ant\taskdefs\ExecuteWatchdog.java-->ExecuteWatchdog,4,5,12,41.666668,,,1,25,47.931873,79.116463,3.5,0.291667,0,0,3,2,6,33.333332,,,1,33.333332,10.462287,75.438599,2,0.333333,0,0,1,0,0,,0,0,1,100,46.715328,100,0,,0,,4,0.973236,0.001695,1,3,0.243309,0.729927,0.416667,6,0.035368,5.001781,1.500004,0.211283,135352,168511,0.303653,0.243901,2.5,35.250008,0.006068,0.085558,0,0,0.000407,1.5,0.375,0.313778,0.007921,0.117235,1,0,0,0,0,0,1,1,0,1,0
main\org\apache\tools\ant\taskdefs\optional\junit\JUnitTestRunner.java,351,194,121,8,45,3,183,223,406,576,396,972,5157.757028,2.868945771,121.4245084,52977.64022,163.5112353,45,1,1,21,41,165,main\org\apache\tools\ant\taskdefs\optional\junit\JUnitTestRunner.java-->JUnitTestRunner,6,3,30,10,,,3,50,48.905109,89.333336,13.5,0.45,7,23.333334,2,0,2,0,,,2,100,0.973236,100,1,0.5,0,0,4,2,12,16.666666,,,2,50,48.418491,90.04525,5,0.416667,0,0,6,1.459854,0.002542,4,2,0.973236,0.486618,0.1,15,0.027356,3.868776,71.821175,10.116355,168510,159104,0.243902,0.258322,12.2,3,0.029612,0.007282,34.333332,0.020375,0.871603,5,0.833333,0.230041,0.029283,0.159805,0,0,0,1,0,0,0,0,1,0,0
etc\testcases\taskdefs\fixcrlf\input\Junk7.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\input\Junk7.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\ExecTask.java,261,162,98,6,43,3,168,148,316,334,219,553,2654.742571,6.555600643,73.0202233,13703.76034,42.29555659,43,3,1,22,115,181,main\org\apache\tools\ant\taskdefs\ExecTask.java-->ExecTask,14,30,182,16.483517,,,2,14.285714,54.501217,45.436104,76,0.417582,27.333334,15.018315,6,1,30,3.333333,,,5,83.333336,5.352798,52.380951,14.5,0.483333,0,0,8,12,56,21.428572,,,2,25,54.501217,49.667404,22,0.392857,0,0,14,3.406326,0.005932,8,6,1.946472,1.459854,0.164835,91,0.07719,10.916369,139.613068,19.665167,166047,159500,0.24752,0.25768,14.983332,7.833333,0.036367,0.019013,39.833332,0.023639,0.345967,10,0.714286,0.1324,0.069643,0.302746,0,0,0,4,0,0,3,0,4,3,0
testcases\org\apache\tools\ant\taskdefs\GUnzipTest.java,31,25,12,3,7,2,15,14,29,40,25,65,271.5774583,0.486335033,12.64978678,2509.174628,7.744366135,7,3,0,2,45,10,testcases\org\apache\tools\ant\taskdefs\GUnzipTest.java-->GUnzipTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984592,4.646037,169332,162384,0.242718,0.253104,7.099999,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Jar.java,263,207,122,9,45,3,183,201,384,545,329,874,4662.730789,1.786393265,84.48404772,38036.69946,117.3972206,45,5,2,22,218,82,main\org\apache\tools\ant\taskdefs\Jar.java-->Jar,9,16,72,22.222221,,,1,11.111111,54.987835,60.916443,28,0.388889,5,6.944445,2,0,2,0,,,2,100,1.703163,58.333332,1,0.5,0,0,7,8,42,19.047619,,,1,14.285714,54.987835,62.952644,17,0.404762,0,0,9,2.189781,0.003814,7,2,1.703163,0.486618,0.222222,36,0.049845,7.049212,209.78804,29.549646,168510,155406,0.243902,0.264469,18.700001,3,0.045388,0.007282,6.666667,0.003956,1.463849,5.666667,0.62963,0.225976,0.024931,0.406764,0,0,0,2,1,0,2,0,2,3,0
main\org\apache\tools\ant\taskdefs\Manifest.java,556,313,192,7,31,3,103,137,240,411,277,688,3530.632309,1.176336274,56.83995182,27572.9554,85.10171419,31,1,0,14,40,17,main\org\apache\tools\ant\taskdefs\Manifest.java-->Manifest,3,2,6,33.333332,,,1,33.333332,47.201946,95.566505,2,0.333333,0,0,1,0,0,,0,0,1,100,2.189781,100,0,,0,,2,0,2,0,,,2,100,46.958637,99.484535,1,0.5,0,0,3,0.729927,0.001271,2,1,0.486618,0.243309,0.333333,3,0.024462,3.459496,2.500041,0.352143,168101,168100,0.244496,0.244497,3.5,3,0.008495,0.007282,0,0,0.148307,1.666667,0.555556,0.526088,0.040889,0.242477,0,0,0,1,1,0,1,0,1,2,0
main\org\apache\tools\ant\taskdefs\ManifestException.java,10,5,1,1,1,0,5,3,8,6,4,10,30,1.107309365,0.903089987,27.09269961,0.083619443,1,3,0,1,36,0,main\org\apache\tools\ant\taskdefs\ManifestException.java-->ManifestException,2,1,2,50,,,1,50,2.189781,75,0.5,0.25,0,0,2,1,2,50,,,1,50,2.189781,75,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.486618,0.000847,0,2,0,0.486618,0.5,1,0.003473,0.491096,0.000027,0.000004,167690,169332,0.245095,0.242718,1,4,0.002427,0.009709,0,0,0,1,0.5,0.753086,0.023586,0.222222,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\DeleteTest.java,27,17,5,1,5,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,5,3,0,1,45,10,testcases\org\apache\tools\ant\taskdefs\DeleteTest.java-->DeleteTest,1,0,0,,0,0,1,100,8.515815,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,8.515815,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.0016,0.226246,32.984535,4.646029,169332,162384,0.242718,0.253104,7.1,1,0.017233,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\Test.java,56,41,16,2,8,1,53,34,87,80,47,127,499.2314522,1.072050867,33.72870093,2896.256644,8.939063717,8,4,0,5,227,20,main\org\apache\tools\ant\taskdefs\optional\Test.java-->Test,1,0,0,,0,0,1,100,5.596107,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,5.596107,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.004978,0.704016,156.468231,22.039297,169332,155423,0.242718,0.26444,14.066664,1,0.034142,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\TaskOutputStream.java,46,25,12,3,5,2,30,25,55,58,36,94,401.5611908,0.768336708,17.08474168,2951.89373,9.110783117,5,2,0,4,19,0,main\org\apache\tools\ant\taskdefs\TaskOutputStream.java-->TaskOutputStream,1,0,0,,0,0,1,100,32.603405,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,32.603405,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.016042,2.268667,41.772514,5.883858,169332,162796,0.242718,0.252463,6.683333,1,0.016222,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\zip\ExtraFieldUtilsTest.java,88,71,52,3,7,1,42,80,122,285,229,514,2646.715209,0.516316546,56.76710536,49296.35329,152.1492386,7,2,0,9,46,3,testcases\org\apache\tools\zip\ExtraFieldUtilsTest.java-->ExtraFieldUtilsTest,4,4,12,33.333332,,,1,25,2.43309,45.454544,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,2.43309,45.454544,4,0.333333,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.333333,6,0.000035,0.005001,6.750063,0.950779,169332,167278,0.242718,0.245699,5.5,1,0.01335,0.002427,0,0,0.002176,2,0.5,0.489363,0.032521,0.383333,0,0,0,0,0,0,0,0,0,0,1
