class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\listener\Log4jListener.java,136,100,67,9,26,3,93,128,221,314,206,520,2562.617107,0.998114213,65.45034973,22038.03491,68.01862627,26,1,0,6,27,0,main\org\apache\tools\ant\listener\Log4jListener.java-->Log4jListener,3,4,6,66.666664,,,1,33.333332,25.475842,89.230766,1,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.666664,,,1,33.333332,25.475842,89.230766,1,0.166667,0,0,3,0.439239,0.000734,3,0,0.439239,0,0.666667,3,0.014172,2.004162,11.284167,4.091968,467172,433219,0.146199,0.157657,14.962304,1,0.021875,0.001462,0,0,0,1.333333,0.444444,0.414986,0.004917,0.114286,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\optional\StyleBook.java,77,43,19,5,10,1,28,16,44,28,20,48,166.0527177,0.770839537,20.75658971,861.6720329,2.659481583,10,4,0,4,268,11,main\org\apache\tools\ant\taskdefs\optional\StyleBook.java-->StyleBook,2,1,2,50,,,1,50,45.534409,92.559525,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,45.534409,92.559525,0.5,0.25,0,0,2,0.292826,0.000489,2,0,0.292826,0,0.5,1,0.021651,3.061843,9.979681,3.618923,467172,423668,0.146199,0.161211,20.968262,1,0.030655,0.001462,0,0,0,1,0.5,0.518581,0.000629,0.018301,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\FilterTest.java,85,70,39,4,16,2,21,29,50,75,53,128,666.2934559,0.531950478,9.482396936,4466.888844,13.78669396,16,3,0,6,63,78,testcases\org\apache\tools\ant\taskdefs\FilterTest.java-->FilterTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629123,0.953397,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\util\DateUtilsTest.java,63,53,37,1,7,0,39,111,150,162,168,330,1487.447992,0.784237641,92.17357141,22292.52963,68.8041038,7,2,0,4,23,21,testcases\org\apache\tools\ant\util\DateUtilsTest.java-->DateUtilsTest,1,0,0,,0,0,1,100,0.585652,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.585652,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.000141,0.019935,1.000002,0.36263,467172,466489,0.146199,0.146413,2,1,0.002924,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\ManifestTask.java,146,84,52,14,19,3,44,55,99,179,113,292,1550.686596,0.901935787,30.50184486,15249.12383,47.06519701,19,3,0,15,120,8,main\org\apache\tools\ant\taskdefs\ManifestTask.java-->ManifestTask,5,4,20,20,,,1,20,50.073208,66.407768,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,1,20,50.073208,66.407768,8,0.4,0,0,5,0.732064,0.001223,5,0,0.732064,0,0.2,10,0.033284,4.707031,9.330281,3.383431,467172,430529,0.146199,0.158642,16.449997,1,0.02405,0.001462,0,0,0.11277,3.5,0.7,0.264143,0.015193,0.142199,0,2,2,9,1,0,0,4,9,1,0
testcases\org\apache\tools\ant\types\DescriptionTest.java,32,25,9,1,7,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,7,3,0,1,57,21,testcases\org\apache\tools\ant\types\DescriptionTest.java-->DescriptionTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629123,0.953396,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\listener\MailLogger.java,136,76,54,10,16,3,57,104,161,249,198,447,2607.322514,0.562865859,33.90005245,30020.00158,92.65432587,16,2,0,17,74,5,main\org\apache\tools\ant\listener\MailLogger.java-->MailLogger,3,1,6,16.666666,,,2,66.666664,3.660322,80.645164,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,3.660322,80.645164,2.5,0.416667,0,0,3,0.439239,0.000734,3,0,0.439239,0,0.166667,3,0.002049,0.289744,9.131433,3.311323,467172,428453,0.146199,0.159411,17.495638,1,0.025578,0.001462,0,0,0.074149,2.333333,0.777778,0.37099,0.002771,0.054167,0,0,0,3,0,1,7,0,3,8,0
main\org\apache\tools\ant\taskdefs\optional\dotnet\CSharp.java,980,391,217,7,93,2,253,184,437,493,334,827,4117.558335,6.201455546,155.1821115,32932.07008,101.6421916,93,4,0,8,291,1789,main\org\apache\tools\ant\taskdefs\optional\dotnet\CSharp.java-->CSharp,6,8,30,26.666666,,,1,16.666666,53.87994,55.255257,11,0.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,30,26.666666,,,1,16.666666,53.87994,55.255257,11,0.366667,0,0,6,0.878477,0.001468,6,0,0.878477,0,0.266667,15,0.047421,6.706274,34.515839,12.516448,467172,412692,0.146199,0.165499,34.334534,1,0.050197,0.001462,0,0,0.006285,3.583333,0.597222,0.188649,0.003218,0.062387,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\DynamicTask.java,23,18,4,1,3,0,13,11,24,16,14,30,108.1210944,0.347391059,13.02520983,648.4891337,2.001509672,3,3,0,2,74,3,testcases\org\apache\tools\ant\taskdefs\DynamicTask.java-->DynamicTask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,8,1,0,0,0,8,1,0
main\org\apache\tools\ant\taskdefs\optional\Test.java,86,40,16,2,8,1,53,34,87,80,47,127,499.2314522,1.072050867,33.72870093,2896.256644,8.939063717,8,4,0,5,269,20,main\org\apache\tools\ant\taskdefs\optional\Test.java-->Test,1,0,0,,0,0,1,100,4.392386,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,4.392386,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.003392,0.479633,8.764684,3.178329,467172,423670,0.146199,0.16121,20.301594,1,0.029681,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\filters\util\JavaClassHelper.java,35,28,19,5,5,4,23,35,58,100,71,171,1001.71475,0.080572461,12.41118847,12432.47055,38.37182269,5,1,0,5,12,0,main\org\apache\tools\ant\filters\util\JavaClassHelper.java-->JavaClassHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000002,-0.000001,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\starteam\StarTeamList.java,139,78,47,7,17,3,91,104,195,277,209,486,2586.453753,1.128997593,59.37457726,36646.90918,113.1077444,17,5,0,6,121,27,main\org\apache\tools\ant\taskdefs\optional\starteam\StarTeamList.java-->StarTeamList,4,5,12,41.666668,,,1,25,49.341141,69.917015,3.5,0.291667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.666668,,,1,25,49.341141,69.917015,3.5,0.291667,0,0,4,0.585652,0.000978,4,0,0.585652,0,0.416667,6,0.031797,4.496777,9.577213,3.472976,467172,431851,0.146199,0.158156,16.361113,1,0.02392,0.001462,0,0,0.003713,1.75,0.4375,0.385594,0.01024,0.23757,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\perforce\P4Sync.java,46,26,13,3,7,1,31,17,48,42,24,66,302.4045046,0.233084216,17.47834093,2648.883402,8.175566057,7,4,0,4,126,0,main\org\apache\tools\ant\taskdefs\optional\perforce\P4Sync.java-->P4Sync,4,6,12,50,,,1,25,49.633968,68.209259,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,50,,,1,25,49.633968,68.209259,3,0.25,0,0,4,0.585652,0.000978,4,0,0.585652,0,0.5,6,0.032352,4.575194,11.456417,4.15443,467172,425765,0.146199,0.160417,18.116671,1,0.026486,0.001462,0,0,0.003591,2.125,0.53125,0.321167,0.002529,0.132433,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Exec.java,188,145,91,13,24,4,77,97,174,300,205,505,3062.423518,1.264459517,42.83189802,34032.23538,105.0377635,24,3,0,14,84,37,main\org\apache\tools\ant\taskdefs\Exec.java-->Exec,2,1,2,50,,,1,50,49.341141,71.549896,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,49.341141,71.549896,0.5,0.25,0,0,2,0.292826,0.000489,2,0,0.292826,0,0.5,1,0.029438,4.16315,5.377799,1.950146,467172,433260,0.146199,0.157642,12.950001,1,0.018933,0.001462,0,0,0,1.25,0.625,0.504622,0.000005,0.00461,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\LoadFile.java,161,86,60,13,18,3,63,68,131,222,140,362,2045.763649,0.948545719,40.85875153,20786.54461,64.1560019,18,3,0,13,140,10,main\org\apache\tools\ant\taskdefs\LoadFile.java-->LoadFile,4,4,12,33.333332,,,1,25,51.244511,69.721115,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,51.244511,69.721115,4,0.333333,0,0,4,0.585652,0.000978,4,0,0.585652,0,0.333333,6,0.032756,4.632462,21.457537,7.781127,467172,433104,0.146199,0.157699,23.266674,1,0.034016,0.001462,0,0,0.036057,2.375,0.59375,0.288623,0.003407,0.073203,2,0,0,1,1,0,0,2,1,1,0
main\org\apache\tools\ant\taskdefs\optional\junit\SummaryJUnitResultFormatter.java,110,63,37,7,18,2,75,81,156,186,143,329,1678.258552,1.61951133,88.34483707,16331.33707,50.40536133,18,1,0,9,28,62,main\org\apache\tools\ant\taskdefs\optional\junit\SummaryJUnitResultFormatter.java-->SummaryJUnitResultFormatter,2,0,2,0,,,2,100,45.387993,99.041534,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,45.387993,99.041534,1,0.5,0,0,2,0.292826,0.000489,2,0,0.292826,0,0,1,0.018408,2.603289,2.215037,0.803237,467172,465124,0.146199,0.146843,3.5,1,0.005117,0.001462,0,0,0.051347,2,1,0.5,0,0,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\Input.java,70,32,16,3,8,1,42,32,74,74,48,122,516.2176484,0.961105939,26.72481037,2930.771491,9.045591022,8,3,0,8,82,10,main\org\apache\tools\ant\taskdefs\Input.java-->Input,5,2,20,10,,,3,60,23.865299,85.789474,9,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,10,,,3,60,23.865299,85.789474,9,0.45,0,0,5,0.732064,0.001223,5,0,0.732064,0,0.1,10,0.013531,1.91364,7.794587,2.826544,467172,436589,0.146199,0.15644,15.470238,1,0.022617,0.001462,0,0,0.407865,4.3,0.86,0.282961,0.038614,0.171264,0,0,0,1,0,0,1,0,1,1,0
testcases\org\apache\tools\ant\taskdefs\DeltreeTest.java,20,14,4,1,4,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,4,3,0,1,54,6,testcases\org\apache\tools\ant\taskdefs\DeltreeTest.java-->DeltreeTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629127,0.953398,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\j2ee\JonasHotDeploymentTool.java,204,92,59,12,22,3,74,95,169,299,192,491,2691.531467,1.064213397,53.11317238,33450.35007,103.2418212,22,3,0,7,206,14,main\org\apache\tools\ant\taskdefs\optional\j2ee\JonasHotDeploymentTool.java-->JonasHotDeploymentTool,7,14,42,33.333332,,,1,14.285714,49.048317,62.383614,14,0.333333,2.166667,5.15873,1,0,0,,0,0,1,100,0.585652,100,0,,0,,6,11,30,36.666668,,,1,16.666666,49.048317,62.851784,9.5,0.316667,0,0,7,1.02489,0.001712,6,1,0.878477,0.146413,0.333333,21,0.039758,5.622644,27.058434,9.812176,464445,420902,0.147057,0.162271,27.238497,3.166667,0.039822,0.00463,31.4,0.006741,0.072296,3.642857,0.520408,0.258739,0.01025,0.339146,0,0,0,1,0,1,0,0,1,1,0
main\org\apache\tools\ant\taskdefs\optional\j2ee\GenericHotDeploymentTool.java,101,39,17,2,10,1,16,11,27,23,16,39,148.972611,0.532469564,7.519101776,553.3304251,1.707809954,10,2,1,6,193,20,main\org\apache\tools\ant\taskdefs\optional\j2ee\GenericHotDeploymentTool.java-->GenericHotDeploymentTool,6,10,30,33.333332,,,1,16.666666,48.023426,72.246696,10,0.333333,1.666667,5.555555,2,1,2,50,,,1,50,1.171303,72.727272,0.5,0.25,0,0,4,3,12,25,,,1,25,48.023426,74.040634,4.5,0.375,0,0,6,0.878477,0.001468,4,2,0.585652,0.292826,0.333333,15,0.032679,4.621503,15.825925,5.738941,464443,420914,0.147058,0.162266,24.738499,3.833333,0.036167,0.005604,20.200001,0.004337,0.063179,3.333333,0.555556,0.301584,0.009778,0.339293,0,0,0,1,0,1,0,0,1,1,0
testcases\org\apache\tools\ant\taskdefs\ChecksumTest.java,48,39,21,1,8,0,17,26,43,44,41,85,341.1567381,0.786058936,12.60739474,1637.766188,5.054833914,8,3,0,3,59,28,testcases\org\apache\tools\ant\taskdefs\ChecksumTest.java-->ChecksumTest,2,0,2,0,,,2,100,15.519766,91.379311,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,15.519766,91.379311,1,0.5,0,0,2,0.292826,0.000489,2,0,0.292826,0,0,1,0.004857,0.68686,6.813659,2.470831,467172,432484,0.146199,0.157925,16.676191,1,0.02438,0.001462,0,0,0.006519,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\CopyfileTest.java,44,35,14,2,10,1,14,13,27,28,19,47,187.173318,0.512018681,10.58209728,1334.599939,4.119135614,10,3,0,2,59,36,testcases\org\apache\tools\ant\taskdefs\CopyfileTest.java-->CopyfileTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629125,0.953397,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\rmic\RmicAdapterFactory.java,61,31,19,4,9,1,27,37,64,85,57,142,712.922992,0.158058209,25.63815462,8917.834814,27.52418152,9,1,0,11,15,3,main\org\apache\tools\ant\taskdefs\rmic\RmicAdapterFactory.java-->RmicAdapterFactory,3,3,6,50,,,1,33.333332,49.926792,69.877052,1.5,0.25,0,0,1,0,0,,0,0,1,100,2.489019,100,0,,0,,2,1,2,50,,,1,50,49.341141,71.549896,0.5,0.25,0,0,3,0.439239,0.000734,2,1,0.292826,0.146413,0.5,3,0.032182,4.551199,5.377774,1.950137,463081,433260,0.14749,0.157642,12.949998,4.166667,0.018933,0.006092,0,0,0,1.333333,0.444444,0.364479,0.001083,0.045363,0,0,0,0,0,0,1,0,0,1,0
main\org\apache\tools\ant\listener\AnsiColorLogger.java,142,120,93,11,19,2,35,64,99,226,150,376,2117.076756,0.179135999,24.11553843,26136.32821,80.66767967,19,2,0,10,37,0,main\org\apache\tools\ant\listener\AnsiColorLogger.java-->AnsiColorLogger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\util\facade\ImplementationSpecificArgumentTest.java,34,29,22,1,2,0,13,20,33,83,75,158,717.2907161,0.308176503,27.84067567,16669.79774,51.44999301,2,2,0,3,20,1,testcases\org\apache\tools\ant\util\facade\ImplementationSpecificArgumentTest.java-->ImplementationSpecificArgumentTest,1,0,0,,0,0,1,100,0.585652,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.585652,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.000215,0.030387,1.000008,0.362632,467172,466489,0.146199,0.146413,2,1,0.002924,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\extension\JarLibDisplayTask.java,88,59,26,4,10,3,45,46,91,127,83,210,1036.931587,0.607474029,31.32171812,10688.44516,32.98902828,10,3,0,9,150,1,main\org\apache\tools\ant\taskdefs\optional\extension\JarLibDisplayTask.java-->JarLibDisplayTask,6,7,30,23.333334,,,1,16.666666,48.755489,59.25267,11.5,0.383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,30,23.333334,,,1,16.666666,48.755489,59.25267,11.5,0.383333,0,0,6,0.878477,0.001468,6,0,0.878477,0,0.233333,15,0.040932,5.788655,15.425739,5.593822,467172,433158,0.146199,0.157679,19.767851,1,0.0289,0.001462,0,0,0.011797,3.666667,0.611111,0.190114,0.006225,0.065152,0,0,0,9,1,0,0,0,9,1,0
main\org\apache\tools\ant\types\optional\depend\ClassfileSet.java,135,62,31,5,12,3,42,64,106,134,112,246,1303.549814,1.267447085,23.90799618,11377.95739,35.11715243,12,5,0,7,111,14,main\org\apache\tools\ant\types\optional\depend\ClassfileSet.java-->ClassfileSet,6,8,30,26.666666,,,1,16.666666,22.84041,55.913979,11,0.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,30,26.666666,,,1,16.666666,22.84041,55.913979,11,0.366667,0,0,6,0.878477,0.001468,6,0,0.878477,0,0.266667,15,0.026068,3.686635,17.204039,6.238685,467172,437917,0.146199,0.155966,17.567854,1,0.025684,0.001462,0,0,0.002477,3.333333,0.555556,0.202166,0.006144,0.098417,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\listener\CommonsLoggingListener.java,136,98,65,9,26,3,91,128,219,294,193,487,2420.455282,1.327064089,56.49404753,19281.58918,59.51107771,26,1,0,7,27,0,main\org\apache\tools\ant\listener\CommonsLoggingListener.java-->CommonsLoggingListener,3,4,6,66.666664,,,1,33.333332,25.475842,89.230766,1,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.666664,,,1,33.333332,25.475842,89.230766,1,0.166667,0,0,3,0.439239,0.000734,3,0,0.439239,0,0.666667,3,0.014172,2.004162,11.284179,4.091972,467172,433219,0.146199,0.157657,14.962304,1,0.021875,0.001462,0,0,0,1.333333,0.444444,0.414986,0.004917,0.114286,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCheckinDefault.java,10,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,132,0,main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCheckinDefault.java-->CCMCheckinDefault,2,1,2,50,,,1,50,1.610542,61.111111,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,1.610542,61.111111,0.5,0.25,0,0,2,0.292826,0.000489,2,0,0.292826,0,0.5,1,0.002894,0.409235,6.22606,2.257751,467172,425783,0.146199,0.16041,15.71667,1,0.022978,0.001462,0,0,0,1,0.5,0.624051,0.001559,0.116883,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,86,58,30,4,10,1,142,202,344,507,383,890,4587.175766,1.960838861,108.5758797,41858.13265,129.1917674,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MMetricsStreamHandler,5,2,20,10,,,3,60,49.78038,70.539421,9,0.45,3,15,1,0,0,,0,0,1,100,0.878477,100,0,,0,,4,1,12,8.333333,,,3,75,49.78038,71.428574,5.5,0.458333,0,0,5,0.732064,0.001223,4,1,0.585652,0.146413,0.1,10,0.030991,4.38274,7.377803,2.675406,466489,431894,0.146413,0.158141,14.950001,2,0.021857,0.002924,4.916667,0.001056,0.460998,4.3,0.86,0.215525,0.005563,0.035831,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,86,58,30,4,10,1,142,202,344,507,383,890,4587.175766,1.960838861,108.5758797,41858.13265,129.1917674,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MetricsElement,1,0,0,,0,0,1,100,0.732064,100,0,,0,,1,0,0,,0,0,1,100,0.732064,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.146413,0.000245,0,1,0,0.146413,,0,0.001195,0.169064,0.000004,0.000001,465807,467172,0.146627,0.146199,1,2.5,0.001462,0.003655,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\fixcrlf\input\Junk1.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\input\Junk1.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000002,-0.000001,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Recorder.java,177,90,58,6,17,3,65,73,138,185,131,316,1496.918229,1.461358437,42.16916412,11893.37407,36.70794465,17,3,0,12,86,16,main\org\apache\tools\ant\taskdefs\Recorder.java-->Recorder,5,3,20,15,,,2,40,49.78038,65.259117,8.5,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,15,,,2,40,49.78038,65.259117,8.5,0.425,0,0,5,0.732064,0.001223,5,0,0.732064,0,0.15,10,0.035037,4.954978,10.481845,3.801022,467172,431822,0.146199,0.158167,18.05357,1,0.026394,0.001462,0,0,0.041864,4,0.8,0.20577,0.00026,0.014216,1,0,0,1,0,0,1,1,1,1,0
etc\testcases\taskdefs\optional\depend\src2\A.java,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,etc\testcases\taskdefs\optional\depend\src2\A.java-->A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Exit.java,66,40,17,3,12,2,31,19,50,35,25,60,223.9350556,0.798025848,20.26571366,1158.332952,3.575101703,12,3,0,2,78,16,main\org\apache\tools\ant\taskdefs\Exit.java-->Exit,1,0,0,,0,0,1,100,44.802341,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,44.802341,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.018259,2.582211,1.215002,0.440595,467172,465807,0.146199,0.146627,2.5,1,0.003655,0.001462,0,0,0,1,1,1,1,0,0,0,0,2,2,0,3,0,2,5,0
main\org\apache\tools\ant\taskdefs\optional\depend\JarFileIterator.java,78,41,25,5,8,3,44,45,89,125,81,206,1060.536689,0.379557896,30.58830936,13062.1839,40.31538241,8,1,0,10,40,2,main\org\apache\tools\ant\taskdefs\optional\depend\JarFileIterator.java-->JarFileIterator,1,0,0,,0,0,1,100,1.02489,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.02489,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.000008,0.001127,98.205635,35.612221,467172,456270,0.146199,0.149692,7.666667,1,0.011209,0.001462,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\net\FTP.java,931,606,398,14,101,4,419,452,871,1239,809,2048,11424.38738,5.232973696,216.8941388,102484.4813,316.3101276,101,3,0,22,150,447,main\org\apache\tools\ant\taskdefs\optional\net\FTP.java-->FTP,6,5,30,16.666666,,,1,16.666666,52.708637,55.90062,12.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,30,16.666666,,,1,16.666666,52.708637,55.90062,12.5,0.416667,0,0,6,0.878477,0.001468,6,0,0.878477,0,0.166667,15,0.044704,6.322086,18.124638,6.572521,467172,432449,0.146199,0.157938,21.809526,1,0.031885,0.001462,0,0,0.012997,4.5,0.75,0.174165,0.000693,0.021935,1,4,3,12,3,1,8,8,12,12,0
