class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\input\InputRequest.java,44,22,7,2,6,1,20,8,28,24,13,37,143.0717192,0.589522113,6.98709298,531.3803979,1.640062956,6,1,1,2,16,8,main\org\apache\tools\ant\input\InputRequest.java-->InputRequest,4,2,12,16.666666,,,2,50,1.612903,70,5,0.416667,0,0,4,2,12,16.666666,,,2,50,1.612903,70,5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.460829,0.000647,0,4,0,0.460829,0.166667,6,0.001802,0.254905,-0.00001,-0.000004,202254,754292,0.429163,0.115075,1,182.699707,0.001151,0.210241,0,0,0.00144,3,0.75,0.395833,0.018023,0.25,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\starteam\StarTeamTask.java,320,116,56,5,31,4,103,70,173,194,117,311,1421.976986,1.628092147,64.79836915,11192.63484,34.54516926,31,3,2,5,357,194,main\org\apache\tools\ant\taskdefs\optional\starteam\StarTeamTask.java-->StarTeamTask,7,14,42,33.333332,,,1,14.285714,47.119816,64.817749,14,0.333333,0,0,5,3,20,15,,,2,40,1.036866,39.130436,8.5,0.425,0,0,2,1,2,50,,,1,50,47.004608,67.105263,0.5,0.25,0,0,7,0.806452,0.001132,2,5,0.230415,0.576037,0.333333,21,0.022433,3.172437,-13.097719,-5.308362,749952,671306,0.115741,0.1293,25.5131,6,0.029359,0.006904,0,0,0.000613,3.428571,0.489796,0.361783,0.101602,0.511828,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\Rename.java,60,32,16,5,8,1,32,19,51,39,26,65,240.8526973,1.146038698,18.31264768,991.7842633,3.061062541,8,3,0,6,374,3,main\org\apache\tools\ant\taskdefs\Rename.java-->Rename,4,7,12,58.333332,,,1,25,57.48848,50.557243,2.5,0.208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,58.333332,,,1,25,57.48848,50.557243,2.5,0.208333,0,0,4,0.460829,0.000647,4,0,0.460829,0,0.583333,6,0.031478,4.451631,-40.819305,-16.543619,754292,671195,0.115075,0.129322,34.159531,1,0.039309,0.001151,0,0,0.000906,1.875,0.46875,0.258901,0.000134,0.0176,0,0,0,2,0,0,1,0,2,1,0
testcases\org\apache\tools\ant\util\PackageNameMapperTest.java,18,15,9,1,3,0,19,25,44,36,35,71,290.2879482,0.655896024,16.99520541,2222.614532,6.859921395,3,2,0,4,18,3,testcases\org\apache\tools\ant\util\PackageNameMapperTest.java-->PackageNameMapperTest,1,0,0,,0,0,1,100,0.576037,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.576037,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.000091,0.012907,1.000005,0.405291,754292,753424,0.115075,0.115207,2,1,0.002301,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\PackageNameMapper.java,14,7,3,1,1,0,9,12,21,17,17,34,149.3387924,0.22244241,4.495545602,671.3593513,2.072096763,1,2,0,2,16,0,main\org\apache\tools\ant\util\PackageNameMapper.java-->PackageNameMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000002,-0.000001,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\clearcase\CCMklabel.java,324,128,72,7,34,2,106,104,210,268,157,425,1892.651011,2.539086263,68.74752749,11129.16296,34.3492684,34,4,0,7,428,183,main\org\apache\tools\ant\taskdefs\optional\clearcase\CCMklabel.java-->CCMklabel,6,13,30,43.333332,,,1,16.666666,56.451614,47.526672,8.5,0.283333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,30,43.333332,,,1,16.666666,56.451614,47.526672,8.5,0.283333,0,0,6,0.691244,0.00097,6,0,0.691244,0,0.433333,15,0.036117,5.107671,-40.80835,-16.539179,754292,662551,0.115075,0.131009,37.709534,1,0.043394,0.001151,0,0,0.000885,2.416667,0.402778,0.193868,0.000267,0.078391,0,0,0,1,0,0,1,0,1,1,0
main\org\apache\tools\ant\taskdefs\Move.java,300,213,155,20,46,5,129,182,311,655,423,1078,6401.701505,0.570651293,75.11650359,94473.72331,291.5855658,46,4,0,12,428,21,main\org\apache\tools\ant\taskdefs\Move.java-->Move,7,18,42,42.857143,,,1,14.285714,58.640553,41.281429,12,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,42,42.857143,,,1,14.285714,58.640553,41.281429,12,0.285714,0,0,7,0.806452,0.001132,7,0,0.806452,0,0.428571,21,0.041986,5.937762,-59.843472,-24.253906,754292,668542,0.115075,0.129835,41.23333,1,0.047449,0.001151,0,0,0.012553,3.5,0.5,0.187967,0.005128,0.144232,0,0,1,2,0,0,0,1,2,0,0
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,87,59,31,4,10,1,142,203,345,508,384,892,4603.119958,1.959403725,108.8250077,42278.29457,130.4885635,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MMetricsStreamHandler,5,2,20,10,,,3,60,47.465439,66.131622,9,0.45,3,15,1,0,0,,0,0,1,100,0.806452,100,0,,0,,4,1,12,8.333333,,,3,75,47.465439,66.883118,5.5,0.458333,0,0,5,0.576037,0.000809,4,1,0.460829,0.115207,0.1,10,0.020314,2.87277,-11.097754,-4.497798,753424,669570,0.115207,0.129635,27.513102,2,0.031661,0.002301,3.583333,0.000476,0.278293,4.3,0.86,0.213057,0.004068,0.03048,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,87,59,31,4,10,1,142,203,345,508,384,892,4603.119958,1.959403725,108.8250077,42278.29457,130.4885635,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MetricsElement,1,0,0,,0,0,1,100,0.576037,100,0,,0,,1,0,0,,0,0,1,100,0.576037,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115207,0.000162,0,1,0,0.115207,,0,0.000593,0.083894,-0.000001,0,752557,754292,0.11534,0.115075,1,2.5,0.001151,0.002877,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,87,59,31,4,10,1,142,203,345,508,384,892,4603.119958,1.959403725,108.8250077,42278.29457,130.4885635,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MMetricsStreamHandler,5,2,20,10,,,3,60,47.465439,66.131622,9,0.45,3,15,1,0,0,,0,0,1,100,0.806452,100,0,,0,,4,1,12,8.333333,,,3,75,47.465439,66.883118,5.5,0.458333,0,0,5,0.576037,0.000809,4,1,0.460829,0.115207,0.1,10,0.020314,2.87277,-11.097754,-4.497798,753424,669570,0.115207,0.129635,27.513102,2,0.031661,0.002301,3.583333,0.000476,0.278293,4.3,0.86,0.213057,0.004068,0.03048,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,87,59,31,4,10,1,142,203,345,508,384,892,4603.119958,1.959403725,108.8250077,42278.29457,130.4885635,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MetricsElement,1,0,0,,0,0,1,100,0.576037,100,0,,0,,1,0,0,,0,0,1,100,0.576037,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115207,0.000162,0,1,0,0.115207,,0,0.000593,0.083894,-0.000001,0,752557,754292,0.11534,0.115075,1,2.5,0.001151,0.002877,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\condition\IsSet.java,26,13,5,2,3,1,6,4,10,6,5,11,36.54120904,0.218930906,4.56765113,166.9074948,0.515146589,3,2,0,3,34,0,main\org\apache\tools\ant\taskdefs\condition\IsSet.java-->IsSet,4,3,12,25,,,2,50,55.990784,53.642384,4.5,0.375,3,25,1,0,0,,0,0,1,100,2.073733,100,0,,0,,3,3,6,50,,,1,33.333332,55.645161,54.391891,1.5,0.25,0,0,4,0.460829,0.000647,3,1,0.345622,0.115207,0.25,6,0.029124,4.118809,-26.028784,-10.549182,749089,671222,0.115874,0.129316,31.54287,4.5,0.036298,0.005178,19.482424,0.002589,0.04211,3.125,0.78125,0.252697,0.000026,0.00537,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\taskdefs\optional\junit\JUnitVersionHelperTest.java,56,43,16,1,7,0,5,3,8,6,4,10,30,0.266666667,3.75,112.5,0.347222222,7,2,0,6,19,21,testcases\org\apache\tools\ant\taskdefs\optional\junit\JUnitVersionHelperTest.java-->JUnitVersionHelperTest,1,0,0,,0,0,1,100,0.345622,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.345622,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.000021,0.003004,1.000009,0.405293,754292,753424,0.115075,0.115207,2,1,0.002301,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\j2ee\JonasHotDeploymentTool.java,211,100,67,12,22,3,74,100,174,300,194,494,2741.711164,1.062381113,53.5040349,34916.27765,107.766289,22,3,0,8,545,14,main\org\apache\tools\ant\taskdefs\optional\j2ee\JonasHotDeploymentTool.java-->JonasHotDeploymentTool,7,16,42,38.095238,,,1,14.285714,48.732719,56.854839,13,0.309524,2.166667,5.15873,1,0,0,,0,0,1,100,0.460829,100,0,,0,,7,16,42,38.095238,,,1,14.285714,48.732719,56.854839,13,0.309524,2.166667,5.15873,7,0.806452,0.001132,7,1,0.806452,0.115207,0.380952,21,0.027965,3.954897,-59.105118,-23.954659,750823,650423,0.115606,0.133452,44.128578,3.5,0.050781,0.004028,34.563889,0.004593,0.044407,4.25,0.607143,0.276398,0.086558,0.335927,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\types\selectors\PresentSelectorTest.java,127,97,76,3,7,2,25,70,95,252,210,462,2604.006896,0.561071227,31.56860053,49351.62231,152.319822,7,3,0,11,404,6,testcases\org\apache\tools\ant\types\selectors\PresentSelectorTest.java-->PresentSelectorTest,7,10,42,23.809525,,,1,14.285714,55.529953,60.705288,16,0.380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,42,23.809525,,,1,14.285714,55.529953,60.705288,16,0.380952,0,0,7,0.806452,0.001132,7,0,0.806452,0,0.238095,21,0.027371,3.870894,-35.581028,-14.420602,754292,670339,0.115075,0.129487,35.4762,1,0.040824,0.001151,0,0,0.007372,4.5,0.642857,0.176323,0.006167,0.107667,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\fixcrlf\input\Junk9.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\input\Junk9.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000002,0.000001,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\types\FlexIntegerTest.java,49,34,12,2,9,1,27,13,40,28,19,47,156.4864311,0.961691016,18.39486324,750.0632112,2.315009911,9,3,0,4,401,25,testcases\org\apache\tools\ant\types\FlexIntegerTest.java-->FlexIntegerTest,4,3,12,25,,,2,50,60.483871,67.049805,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,,,2,50,60.483871,67.049805,4.5,0.375,0,0,4,0.460829,0.000647,4,0,0.460829,0,0.25,6,0.021963,3.106054,-26.57007,-10.768559,754292,669485,0.115075,0.129652,33.29287,1,0.038312,0.001151,0,0,0.208091,2.75,0.6875,0.253634,0.000032,0.007232,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\junit\JUnitReportTest.java,28,18,6,2,5,1,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,5,3,0,2,394,6,testcases\org\apache\tools\ant\taskdefs\optional\junit\JUnitReportTest.java-->JUnitReportTest,1,0,0,,0,0,1,100,13.59447,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,13.59447,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.001497,0.211766,-5.50107,-2.229523,754292,670446,0.115075,0.129466,24.596432,1,0.028304,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\DependSetTest.java,39,30,11,2,9,1,14,13,27,26,19,45,178.677463,0.51916329,10.1497709,1202.37258,3.711026481,9,3,0,2,398,28,testcases\org\apache\tools\ant\taskdefs\DependSetTest.java-->DependSetTest,1,0,0,,0,0,1,100,13.59447,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,13.59447,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.001497,0.211766,-5.501066,-2.229522,754292,670446,0.115075,0.129466,24.596432,1,0.028304,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\core\containersrc\test\SpecialSeq.java,41,25,11,3,6,1,28,22,50,47,33,80,302.5038096,0.900972191,18.60058455,1263.665271,3.900201454,6,3,0,6,339,3,etc\testcases\core\containersrc\test\SpecialSeq.java-->SpecialSeq,6,9,30,30,,,1,16.666666,51.728111,45.816326,10.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,30,30,,,1,16.666666,51.728111,45.816326,10.5,0.35,0,0,6,0.691244,0.00097,6,0,0.691244,0,0.3,15,0.034931,4.94005,-43.627968,-17.681938,754292,670333,0.115075,0.129488,36.961918,1,0.042534,0.001151,0,0,0.002143,3.583333,0.597222,0.198772,0.004941,0.089654,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\extension\JarLibManifestTask.java,268,132,80,3,24,2,143,154,297,376,266,642,3204.954785,1.804442649,90.88772736,27232.0508,84.04953951,24,3,0,18,374,56,main\org\apache\tools\ant\taskdefs\optional\extension\JarLibManifestTask.java-->JarLibManifestTask,8,16,56,28.571428,,,1,12.5,58.525345,43.755383,20,0.357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,56,28.571428,,,1,12.5,58.525345,43.755383,20,0.357143,0,0,8,0.921659,0.001294,8,0,0.921659,0,0.285714,28,0.039535,5.591035,-47.100742,-19.089417,754292,664275,0.115075,0.130669,38.959534,1,0.044833,0.001151,0,0,0.095874,4.9375,0.617188,0.181917,0.028129,0.189888,0,0,0,3,0,0,1,0,3,1,0
testcases\org\apache\tools\ant\filters\NoNewLineTest.java,20,14,4,1,4,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,4,3,0,2,394,6,testcases\org\apache\tools\ant\filters\NoNewLineTest.java-->NoNewLineTest,1,0,0,,0,0,1,100,13.59447,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,13.59447,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.001497,0.211766,-5.501068,-2.229523,754292,670446,0.115075,0.129466,24.596432,1,0.028304,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\ProjectTest.java,179,129,92,2,12,1,56,122,178,376,291,667,3311.743604,0.99365108,97.1320493,97333.22001,300.4111729,12,2,0,28,357,16,testcases\org\apache\tools\ant\ProjectTest.java-->DummyTaskPackage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\ProjectTest.java,179,129,92,2,12,1,56,122,178,376,291,667,3311.743604,0.99365108,97.1320493,97333.22001,300.4111729,12,2,0,28,357,16,testcases\org\apache\tools\ant\ProjectTest.java-->ProjectTest,5,4,20,20,,,1,20,55.299538,67.605637,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,1,20,55.299538,67.605637,8,0.4,0,0,5,0.576037,0.000809,5,0,0.576037,0,0.2,10,0.022593,3.195067,-26.720057,-10.829347,754292,669485,0.115075,0.129652,33.709538,1,0.038791,0.001151,0,0,0.024184,3.8,0.76,0.252827,0.021418,0.11485,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\ProjectTest.java,179,129,92,2,12,1,56,122,178,376,291,667,3311.743604,0.99365108,97.1320493,97333.22001,300.4111729,12,2,0,28,357,16,testcases\org\apache\tools\ant\ProjectTest.java-->DummyTaskPackage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\ProjectTest.java,179,129,92,2,12,1,56,122,178,376,291,667,3311.743604,0.99365108,97.1320493,97333.22001,300.4111729,12,2,0,28,357,16,testcases\org\apache\tools\ant\ProjectTest.java-->ProjectTest,5,4,20,20,,,1,20,55.299538,67.605637,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,1,20,55.299538,67.605637,8,0.4,0,0,5,0.576037,0.000809,5,0,0.576037,0,0.2,10,0.022593,3.195067,-26.720057,-10.829347,754292,669485,0.115075,0.129652,33.709538,1,0.038791,0.001151,0,0,0.024184,3.8,0.76,0.252827,0.021418,0.11485,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\MockBuildListener.java,39,31,14,2,11,1,57,52,109,104,77,181,783.3773821,1.317243571,74.6507497,5997.37291,18.51041022,11,2,0,4,26,40,testcases\org\apache\tools\ant\MockBuildListener.java-->MockBuildListener,3,3,6,50,,,1,33.333332,34.331799,94.904457,1.5,0.25,0.5,8.333333,1,0,0,,0,0,1,100,0.576037,100,0,,0,,2,2,2,100,1,1,1,50,34.216591,96.116508,0,0,0,0,3,0.345622,0.000485,2,1,0.230415,0.115207,0.5,3,0.010921,1.544495,-32.933918,-13.347757,753424,671224,0.115207,0.129316,30.876202,2,0.035531,0.002301,0.5,0.000066,0.000386,1.833333,0.611111,0.41543,0.031174,0.107004,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\DummyTaskOk.java,9,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,337,1,testcases\org\apache\tools\ant\DummyTaskOk.java-->DummyTaskOk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000003,0.000001,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\DummyTaskWithoutDefaultConstructor.java,9,6,0,1,2,0,4,2,6,4,2,6,15.509775,0.306573596,3.261859507,50.59070705,0.156144158,2,3,0,0,337,1,testcases\org\apache\tools\ant\DummyTaskWithoutDefaultConstructor.java-->DummyTaskWithoutDefaultConstructor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000002,-0.000001,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\DummyTaskWithNonVoidExecute.java,10,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,13,1,testcases\org\apache\tools\ant\DummyTaskWithNonVoidExecute.java-->DummyTaskWithNonVoidExecute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000001,0,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\KeySubst.java,147,106,74,9,20,3,89,97,186,291,199,490,2527.607659,0.905589566,59.83095024,26130.896,80.65091359,20,3,0,16,342,17,main\org\apache\tools\ant\taskdefs\KeySubst.java-->KeySubst,1,0,0,,0,0,1,100,27.18894,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,27.18894,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.008144,1.1517,-14.097679,-5.713635,754292,671307,0.115075,0.1293,25.0131,1,0.028784,0.001151,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\taskdefs\CVSPassTest.java,94,75,47,3,13,2,54,68,122,131,98,229,1005.00422,2.136897695,25.53062968,4728.132546,14.59300169,13,3,0,9,399,30,testcases\org\apache\tools\ant\taskdefs\CVSPassTest.java-->CVSPassTest,2,1,2,50,,,1,50,55.18433,97.755104,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,55.18433,97.755104,0.5,0.25,0,0,2,0.230415,0.000323,2,0,0.230415,0,0.5,1,0.012665,1.791128,-4.50115,-1.824267,754292,670444,0.115075,0.129466,25.2631,1,0.029071,0.001151,0,0,0,1,0.5,0.505601,0.000024,0.005581,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\WaitFor.java,126,84,52,7,12,3,52,43,95,100,63,163,756.4728816,1.256776936,29.62970284,4913.288626,15.16447107,12,3,0,9,59,10,main\org\apache\tools\ant\taskdefs\WaitFor.java-->WaitFor,4,3,12,25,,,2,50,55.990784,53.642384,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,,,2,50,55.990784,53.642384,4.5,0.375,0,0,4,0.460829,0.000647,4,0,0.460829,0,0.25,6,0.029124,4.118809,-34.616566,-14.029716,754292,654748,0.115075,0.13257,41.342865,1,0.047575,0.001151,0,0,0.04211,3.125,0.78125,0.252697,0.000026,0.00537,0,0,0,2,0,1,0,0,2,1,0
testcases\org\apache\tools\ant\filters\DynamicFilterTest.java,99,80,37,2,11,1,62,64,126,110,98,208,895.9774044,1.485329611,40.88973992,5973.392339,18.43639611,11,3,0,7,402,45,testcases\org\apache\tools\ant\filters\DynamicFilterTest.java-->DynamicFilterTest,3,3,6,50,,,1,33.333332,43.317974,75.653923,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,43.317974,75.653923,1.5,0.25,0,0,3,0.345622,0.000485,3,0,0.345622,0,0.5,3,0.013664,1.932335,-33.222607,-13.46476,754292,670331,0.115075,0.129488,33.826191,1,0.038925,0.001151,0,0,0.004018,1.833333,0.611111,0.342466,0.000265,0.013533,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\regexp\JakartaRegexpMatcher.java,95,63,32,4,16,2,82,67,149,163,119,282,1269.359645,1.816448931,40.46938219,8444.101882,26.06204284,16,1,1,4,21,33,main\org\apache\tools\ant\util\regexp\JakartaRegexpMatcher.java-->JakartaRegexpMatcher,2,1,2,50,,,1,50,0.806452,77.777779,0.5,0.25,0,0,1,0,0,,0,0,1,100,0.345622,100,0,,0,,1,0,0,,0,0,1,100,0.691244,100,0,,0,,2,0.230415,0.000323,1,1,0.115207,0.115207,0.5,1,0.00002,0.002876,1.000002,0.40529,752557,753424,0.11534,0.115207,2,2.5,0.002301,0.002877,0,0,0,1,0.5,0.784722,0.012748,0.25,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Exec.java,189,144,88,13,24,4,76,97,173,307,205,512,3099.793173,1.250116201,43.22557177,34869.80694,107.6228609,24,3,0,14,354,37,main\org\apache\tools\ant\taskdefs\Exec.java-->Exec,4,7,12,58.333332,,,1,25,58.064518,44.839859,2.5,0.208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,58.333332,,,1,25,58.064518,44.839859,2.5,0.208333,0,0,4,0.460829,0.000647,4,0,0.460829,0,0.583333,6,0.03692,5.221269,-40.126575,-16.262863,754292,671218,0.115075,0.129317,32.459541,1,0.037353,0.001151,0,0,0.000301,2,0.5,0.256532,0.000029,0.012969,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Available.java,462,279,180,17,67,4,185,183,368,680,373,1053,5406.80404,2.886048325,113.1010184,57548.92757,177.6201468,67,3,0,17,386,146,main\org\apache\tools\ant\taskdefs\Available.java-->Available,10,22,90,24.444445,,,2,20,59.447006,35.635361,34,0.377778,9,10,1,0,0,,0,0,1,100,2.073733,100,0,,0,,9,22,72,30.555555,,,1,11.111111,59.101383,35.874126,25,0.347222,0,0,10,1.152074,0.001617,9,1,1.036866,0.115207,0.244444,45,0.05039,7.126153,-68.450806,-27.742363,749089,671151,0.115874,0.12933,40.349998,4.5,0.046433,0.005178,98.512466,0.01309,0.08476,7.25,0.725,0.109358,0.002389,0.044334,0,0,0,3,0,0,0,0,3,0,0
